measurement_stamp,receipt_stamp,processed_stamp,published_stamp,source,valid,observation_valid,truth_available,rejection_reason,rgb_raw_stamp,depth_raw_stamp,rgb_receipt_stamp,depth_receipt_stamp,rgb_mapped_stamp,depth_mapped_stamp,rgb_depth_acquisition_skew,pose_history_start_stamp,pose_history_end_stamp,position_source_stamp,position_mapped_stamp,attitude_source_stamp,attitude_mapped_stamp,position_history_start_stamp,position_history_end_stamp,attitude_history_start_stamp,attitude_history_end_stamp,image_clock_offset,px4_clock_offset,px4_clock_reset_count,px4_clock_status,approach_phase,distance_bin,motion_regime,confidence,red_pixel_count,valid_depth_ratio,target_range,view_angle,position_x,position_y,position_z,covariance_xx,covariance_yy,covariance_zz,truth_x,truth_y,truth_z,error_x,error_y,error_z,horizontal_error,position_3d_error,observation_age
1790064306.7038815,1790064306.7582097,1790064306.799828,1790064306.799828,front_rgbd_red_sphere,False,False,True,POSITION_TIMESTAMP_AFTER_HISTORY,46.552,46.452,1790064306.7582097,1790064306.6605353,1790064306.7538815,1790064306.6538813,0.10000000000000142,1790064278.5801282,1790064279.5961282,1790064306.782397,1790064279.5961282,1790064306.786397,1790064279.6001282,1790064278.5801282,1790064279.5961282,1790064278.5801282,1790064279.6001282,1790064260.2018814,0.19062328338623047,1,OFFSET_OUTLIER,TERMINAL_APPROACH,UNKNOWN,STRAIGHT,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,87.99814223510356,-0.3777909004356757,0.027232461877783713,nan,nan,nan,nan,nan,0.054328203201293945
1790064306.8278813,1790064306.8678372,1790064306.8997734,1790064306.8997734,front_rgbd_red_sphere,False,False,True,POSITION_TIMESTAMP_AFTER_HISTORY,46.652,46.6,1790064306.8678372,1790064306.820318,1790064306.8538814,1790064306.8018813,0.0519999999999996,1790064278.5801282,1790064279.5961282,1790064306.886397,1790064279.5961282,1790064306.886397,1790064279.6001282,1790064278.5801282,1790064279.5961282,1790064278.5801282,1790064279.6001282,1790064260.2018814,0.19062328338623047,1,OFFSET_OUTLIER,TERMINAL_APPROACH,UNKNOWN,STRAIGHT,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,87.99972148591544,0.11788158720129155,0.034816663832931166,nan,nan,nan,nan,nan,0.039955854415893555
1790064306.9278815,1790064306.9613767,1790064307.00042,1790064307.00042,front_rgbd_red_sphere,False,False,True,POSITION_TIMESTAMP_AFTER_HISTORY,46.752,46.7,1790064306.9613767,1790064306.9020376,1790064306.9538815,1790064306.9018815,0.0519999999999996,1790064278.5801282,1790064279.5961282,1790064306.9823968,1790064279.5961282,1790064306.986397,1790064279.6001282,1790064278.5801282,1790064279.5961282,1790064278.5801282,1790064279.6001282,1790064260.2018814,0.19062328338623047,1,OFFSET_OUTLIER,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,87.99653796841658,0.518211206501922,0.039998920110460086,nan,nan,nan,nan,nan,0.033495187759399414
1790064307.1278815,1790064307.1591563,1790064307.2000353,1790064307.2000353,front_rgbd_red_sphere,False,False,True,POSITION_TIMESTAMP_AFTER_HISTORY,46.952,46.9,1790064307.1591563,1790064307.1006021,1790064307.1538813,1790064307.1018815,0.0519999999999996,1790064278.5801282,1790064279.5961282,1790064307.182397,1790064279.5961282,1790064307.1863968,1790064279.6001282,1790064278.5801282,1790064279.5961282,1790064278.5801282,1790064279.6001282,1790064260.2018814,0.19062328338623047,1,OFFSET_OUTLIER,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,87.97815198627094,1.317971786527898,0.047295466045116266,nan,nan,nan,nan,nan,0.03127479553222656
1790064307.2278814,1790064307.2692358,1790064307.2998457,1790064307.2998457,front_rgbd_red_sphere,False,False,True,POSITION_TIMESTAMP_AFTER_HISTORY,47.0,47.052,1790064307.2153702,1790064307.2692358,1790064307.2018814,1790064307.2538815,0.0519999999999996,1790064278.5801282,1790064279.5961282,1790064307.286397,1790064279.5961282,1790064307.286397,1790064279.6001282,1790064278.5801282,1790064279.5961282,1790064278.5801282,1790064279.6001282,1790064260.2018814,0.19062328338623047,1,OFFSET_OUTLIER,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,87.96293132114305,1.7176303975612022,0.04923524898263989,nan,nan,nan,nan,nan,0.04135441780090332
1790064307.3538814,1790064307.3577092,1790064307.3997505,1790064307.3997505,front_rgbd_red_sphere,False,False,True,POSITION_TIMESTAMP_AFTER_HISTORY,47.152,47.152,1790064307.3577092,1790064307.3562393,1790064307.3538814,1790064307.3538814,0.0,1790064278.5801282,1790064279.5961282,1790064307.382397,1790064279.5961282,1790064307.386397,1790064279.6001282,1790064278.5801282,1790064279.5961282,1790064278.5801282,1790064279.6001282,1790064260.2018814,0.19062328338623047,1,OFFSET_OUTLIER,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,87.93803380978815,2.2208295745908226,0.04995958929827861,nan,nan,nan,nan,nan,0.003827810287475586
1790064307.4278815,1790064307.4651394,1790064307.5021973,1790064307.5021973,front_rgbd_red_sphere,False,False,True,POSITION_TIMESTAMP_AFTER_HISTORY,47.252,47.2,1790064307.4651394,1790064307.4157448,1790064307.4538815,1790064307.4018815,0.0519999999999996,1790064278.5801282,1790064279.5961282,1790064307.486397,1790064279.5961282,1790064307.486397,1790064279.6001282,1790064278.5801282,1790064279.5961282,1790064278.5801282,1790064279.6001282,1790064260.2018814,0.19062328338623047,1,OFFSET_OUTLIER,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,87.92034106548509,2.5164506415814136,0.04945993205771018,nan,nan,nan,nan,nan,0.03725790977478027
1790064307.5038815,1790064307.5615563,1790064307.5997887,1790064307.5997887,front_rgbd_red_sphere,False,False,True,POSITION_TIMESTAMP_AFTER_HISTORY,47.352,47.252,1790064307.5615563,1790064307.4617884,1790064307.5538814,1790064307.4538815,0.09999999999999432,1790064278.5801282,1790064279.5961282,1790064307.5863988,1790064279.5961282,1790064307.5863988,1790064279.6001282,1790064278.5801282,1790064279.5961282,1790064278.5801282,1790064279.6001282,1790064260.2018814,0.19062328338623047,1,OFFSET_OUTLIER,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,87.89992439480653,2.8195692430733956,0.04827135255214844,nan,nan,nan,nan,nan,0.05767488479614258
1790064307.6038814,1790064307.6623256,1790064307.6997528,1790064307.6997528,front_rgbd_red_sphere,False,False,True,POSITION_TIMESTAMP_AFTER_HISTORY,47.452,47.352,1790064307.6623256,1790064307.5595026,1790064307.6538813,1790064307.5538814,0.10000000000000142,1790064278.5801282,1790064279.5961282,1790064307.682399,1790064279.5961282,1790064307.686399,1790064279.6001282,1790064278.5801282,1790064279.5961282,1790064278.5801282,1790064279.6001282,1790064260.2018814,0.19062328338623047,1,OFFSET_OUTLIER,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,87.86936145952211,3.218675144385763,0.04564993520025137,nan,nan,nan,nan,nan,0.05844426155090332
1790064307.9778814,1790064308.0128608,1790064308.0997832,1790064308.0997832,front_rgbd_red_sphere,False,False,True,POSITION_TIMESTAMP_AFTER_HISTORY,47.752,47.8,1790064307.9643688,1790064308.0128608,1790064307.9538815,1790064308.0018814,0.047999999999994714,1790064278.5801282,1790064279.5961282,1790064308.082399,1790064279.5961282,1790064308.0863988,1790064279.6001282,1790064278.5801282,1790064279.5961282,1790064278.5801282,1790064279.6001282,1790064260.2018814,0.19062328338623047,1,OFFSET_OUTLIER,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,87.71805720029029,4.706532994371807,0.026723523112654222,nan,nan,nan,nan,nan,0.03497934341430664
1790064308.1518815,1790064308.2083366,1790064308.2997663,1790064308.2997663,front_rgbd_red_sphere,False,False,True,POSITION_TIMESTAMP_AFTER_HISTORY,47.9,48.0,1790064308.1253738,1790064308.2083366,1790064308.1018815,1790064308.2018814,0.10000000000000142,1790064278.5801282,1790064279.5961282,1790064308.2903988,1790064279.5961282,1790064308.2903988,1790064279.6001282,1790064278.5801282,1790064279.5961282,1790064278.5801282,1790064279.6001282,1790064260.2018814,0.19062328338623047,1,OFFSET_OUTLIER,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,87.62719581357213,5.397000592449606,0.014327918915016568,nan,nan,nan,nan,nan,0.056455135345458984
1790064308.3278813,1790064308.3575969,1790064308.3997684,1790064308.3997684,front_rgbd_red_sphere,False,False,True,POSITION_TIMESTAMP_AFTER_HISTORY,48.1,48.152,1790064308.3144026,1790064308.3575969,1790064308.3018813,1790064308.3538814,0.0519999999999996,1790064278.5801282,1790064279.5961282,1790064308.386399,1790064279.5961282,1790064308.386399,1790064279.6001282,1790064278.5801282,1790064279.5961282,1790064278.5801282,1790064279.6001282,1790064260.2018814,0.19062328338623047,1,OFFSET_OUTLIER,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,87.52165726290231,6.093032198065087,0.0007162685889615435,nan,nan,nan,nan,nan,0.029715538024902344
1790064308.4018815,1790064308.410406,1790064308.4997976,1790064308.4997976,front_rgbd_red_sphere,False,False,True,POSITION_TIMESTAMP_AFTER_HISTORY,48.2,48.2,1790064308.410406,1790064308.408341,1790064308.4018815,1790064308.4018815,0.0,1790064278.5801282,1790064279.5961282,1790064308.482399,1790064279.5961282,1790064308.486399,1790064279.6001282,1790064278.5801282,1790064279.5961282,1790064278.5801282,1790064279.6001282,1790064260.2018814,0.19062328338623047,1,OFFSET_OUTLIER,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,87.47319002534776,6.384674904018493,-0.005077443016598793,nan,nan,nan,nan,nan,0.008524656295776367
1790064308.5778813,1790064308.6005428,1790064308.6011863,1790064308.6011863,front_rgbd_red_sphere,False,False,False,POSITION_TIMESTAMP_AFTER_HISTORY,48.352,48.4,1790064308.5604067,1790064308.6005428,1790064308.5538814,1790064308.6018815,0.04800000000000182,1790064278.5801282,1790064279.5961282,1790064308.582398,1790064279.5961282,1790064308.586398,1790064279.6001282,1790064278.5801282,1790064279.5961282,1790064278.5801282,1790064279.6001282,1790064260.2018814,0.19062328338623047,1,OFFSET_OUTLIER,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.022661447525024414
