time,uav_x,uav_y,uav_z,uav_vx,uav_vy,target_x,target_y,target_vx,target_vy,distance,intercept_x,intercept_y,t_go,uav_vz,target_z,target_vz,horizontal_distance,vertical_error,intercept_z,command_vx,command_vy,command_vz,command_ax,command_ay,command_az,uav_ax,uav_ay,uav_az,terminal_mode,phase,intercept_elapsed_time,minimum_distance,relative_speed,closing_speed,constraint_violation,outcome,failure_reason,failure_detail
39.466550,19.938820,177.774017,-4.992091,0.050997,5.037431,20.000000,197.861952,0.000000,5.000000,20.676701,20.000000,235.061891,7.439988,-0.006238,-0.093406,0.179166,20.088028,4.898685,1.239591,0.047242,5.378847,0.092937,-0.084038,4.999294,2.000000,-0.025109,0.022868,0.000840,0,intercept,0.050000,20.676701,0.195900,-0.007410,0,,,
39.517344,19.940760,177.973984,-4.991580,0.050139,5.038141,20.000000,198.117510,0.000000,5.000000,20.732886,20.000000,235.420394,7.460577,-0.001688,-0.083688,0.190620,20.143614,4.907892,1.338448,0.043009,5.628811,0.192937,-0.084647,4.999283,2.000000,-0.020773,0.015755,0.196719,0,intercept,0.100000,20.676701,0.202364,-0.008323,0,,,
39.566410,19.943499,178.253906,-4.990133,0.048774,5.039025,20.000000,198.362472,0.000000,5.000000,20.700903,20.000000,235.600608,7.447627,0.027869,-0.073856,0.200899,20.108645,4.916277,1.422362,0.038734,5.878775,0.292937,-0.085501,4.999269,2.000000,-0.026783,0.018388,0.721252,0,intercept,0.150000,20.676701,0.183960,-0.003051,0,,,
39.616594,19.945456,178.453857,-4.987687,0.047745,5.041311,20.000000,198.615466,0.000000,5.000000,20.754361,20.000000,235.951826,7.467272,0.063549,-0.063250,0.209938,20.161682,4.924437,1.504417,0.034420,6.128737,0.392937,-0.086275,4.999256,2.000000,-0.025528,0.076562,0.976711,0,intercept,0.200000,20.676701,0.159424,0.005523,0,,,
39.666521,19.948595,178.774216,-4.979951,0.046009,5.051983,20.000000,198.864143,0.000000,5.000000,20.685460,20.000000,236.067753,7.440722,0.140802,-0.052433,0.217684,20.089993,4.927518,1.567293,0.030044,6.378699,0.492937,-0.087534,4.999234,2.000000,-0.027533,0.226180,1.320821,0,intercept,0.250000,20.676701,0.103585,0.032287,0,,,
39.716520,19.950489,178.975113,-4.972112,0.044816,5.065622,20.000000,199.114681,0.000000,5.000000,20.734475,20.000000,236.410218,7.459107,0.196318,-0.041213,0.224087,20.139629,4.930899,1.630279,0.025616,6.628660,0.592937,-0.088559,4.999216,2.000000,-0.025074,0.370661,1.426273,0,intercept,0.300000,20.676701,0.084178,0.057242,0,,,
39.766423,19.953003,179.257889,-4.956886,0.043035,5.096635,20.000000,199.363443,0.000000,5.000000,20.700520,20.000000,236.595987,7.446509,0.278391,-0.029819,0.229109,20.105609,4.927068,1.676246,0.021112,6.878619,0.692937,-0.090081,4.999188,2.000000,-0.030911,0.647068,1.511505,0,intercept,0.350000,20.676701,0.116700,0.105685,0,,,
39.816940,19.954676,179.461395,-4.942703,0.041234,5.128308,20.000000,199.616885,0.000000,5.000000,20.748453,20.000000,236.941900,7.465003,0.339573,-0.018025,0.232719,20.155541,4.924678,1.719220,0.016535,7.128577,0.792937,-0.091539,4.999162,2.000000,-0.045669,0.856072,1.546238,0,intercept,0.400000,20.676701,0.171991,0.150093,0,,,
39.866515,19.957050,179.790680,-4.913916,0.038556,5.195751,20.000000,199.864524,0.000000,5.000000,20.665065,20.000000,237.038340,7.434763,0.443823,-0.006389,0.234893,20.073890,4.907527,1.739986,0.011829,7.378533,0.892937,-0.094117,4.999114,2.000000,-0.044043,1.157721,1.680642,0,intercept,0.450000,20.665065,0.288889,0.239847,0,,,
39.916852,19.958294,179.999390,-4.892158,0.036680,5.248765,20.000000,200.115243,0.000000,5.000000,20.703518,20.000000,237.366851,7.450322,0.511537,0.005431,0.235619,20.115896,4.897589,1.760871,0.006984,7.628486,0.892986,-0.096899,4.999061,0.000969,-0.044872,1.364807,1.717053,0,intercept,0.500000,20.665065,0.373309,0.307048,0,,,
39.966939,19.959768,180.296310,-4.856745,0.033517,5.339849,20.000000,200.365634,0.000000,5.000000,20.652717,20.000000,237.531076,7.433088,0.600567,0.017201,0.234893,20.069364,4.873946,1.763182,0.005413,7.699998,0.890603,-0.031430,1.430238,-0.047660,-0.059347,1.793206,1.357555,0,intercept,0.550000,20.652717,0.500338,0.416612,0,,,
40.016603,19.960705,180.512207,-4.828796,0.031110,5.419967,20.000000,200.615522,0.000000,5.000000,20.681912,20.000000,237.843908,7.445677,0.645517,0.028842,0.232719,20.103353,4.857638,1.761589,0.005278,7.699998,0.885129,-0.002699,0.000002,-0.109469,-0.061469,2.093136,1.042739,0,intercept,0.600000,20.652717,0.589697,0.505232,0,,,
40.066401,19.962154,180.866089,-4.780485,0.027037,5.571443,20.000000,200.864537,0.000000,5.000000,20.571315,20.000000,237.898724,7.406837,0.701251,0.040265,0.229109,19.998484,4.820750,1.737240,0.005110,7.699998,0.879961,-0.003361,0.000002,-0.103370,-0.064100,2.493183,0.810847,0,intercept,0.650000,20.571315,0.741752,0.666223,0,,,
40.116850,19.963032,181.093170,-4.748582,0.024643,5.677731,20.000000,201.115954,0.000000,5.000000,20.590155,20.000000,238.195205,7.415850,0.731182,0.051549,0.224087,20.022818,4.800132,1.713348,0.004985,7.699998,0.871367,-0.002490,0.000002,-0.171863,-0.060718,2.695839,0.729504,0,intercept,0.700000,20.571315,0.846800,0.777317,0,,,
