time,uav_x,uav_y,uav_z,uav_vx,uav_vy,uav_vz,target_x,target_y,target_z,target_vx,target_vy,target_vz,camera_measurement_valid,camera_x,camera_y,camera_z,camera_position_error,camera_confidence,kf_state_valid,kf_x,kf_y,kf_z,kf_vx,kf_vy,kf_vz,kf_position_error,kf_state_age,guidance_prediction_0p5_x,guidance_prediction_0p5_y,guidance_prediction_0p5_z,guidance_prediction_0p5_error,guidance_prediction_0p5_age,guidance_prediction_1p0_x,guidance_prediction_1p0_y,guidance_prediction_1p0_z,guidance_prediction_1p0_error,guidance_prediction_1p0_age,guidance_prediction_2p0_x,guidance_prediction_2p0_y,guidance_prediction_2p0_z,guidance_prediction_2p0_error,guidance_prediction_2p0_age,kf_prediction_0p5_x,kf_prediction_0p5_y,kf_prediction_0p5_z,kf_prediction_0p5_error,kf_prediction_0p5_age,kf_prediction_1p0_x,kf_prediction_1p0_y,kf_prediction_1p0_z,kf_prediction_1p0_error,kf_prediction_1p0_age,kf_prediction_2p0_x,kf_prediction_2p0_y,kf_prediction_2p0_z,kf_prediction_2p0_error,kf_prediction_2p0_age,prediction_model,estimated_turn_rate,estimated_turn_acceleration,estimated_longitudinal_acceleration,control_dt,sim_dt,wall_dt,callback_compute_time,prediction_compute_time,planner_compute_time,minco_generation_compute_time,minco_optimization_compute_time,guidance_compute_time,safety_compute_time,logging_compute_time,retained_plan_age,distance,horizontal_distance,vertical_error,intercept_x,intercept_y,intercept_z,intercept_vx,intercept_vy,intercept_vz,intercept_ax,intercept_ay,intercept_az,t_go,guidance_altitude_reference,guidance_closing_speed,t_horizontal_min,t_vertical_min,t_sea_safe_min,planner_search_min_time,planner_search_max_time,planner_failure_reason,guidance_phase,sea_safety_state,sea_safety_margin,trajectory_plan_feasible,planner_attempted,planner_succeeded,minco_optimization_attempted,minco_optimization_succeeded,plan_hold_active,trajectory_planner,minco_target_curve_weight,minco_constraint_penalty,minco_optimization_iterations,minco_piece_durations,planned_closing_speed,planned_max_horizontal_speed,planned_max_vertical_speed,planned_max_horizontal_acceleration,planned_max_vertical_acceleration,uav_yaw,observation_yaw,command_vx,command_vy,command_vz,command_ax,command_ay,command_az,uav_ax,uav_ay,uav_az,terminal_mode,phase,intercept_elapsed_time,minimum_distance,relative_speed,closing_speed,constraint_violation,outcome,failure_reason,failure_detail
18.996958,49.348648,-1.550680,-4.986756,2.762383,-2.785709,-0.011494,53.046352,-5.006036,-0.150199,2.861330,-2.795137,-0.014010,1,53.036715,-5.369249,0.064151,0.421855,1.000000,1,52.950155,-5.295669,0.040729,2.823958,-2.809182,-0.210006,0.359992,0.027704,53.044787,-5.006641,-0.193490,0.043324,0.500420,53.042736,-5.009794,-0.234077,0.084040,1.000719,53.028052,-5.024842,0.178211,0.329456,2.000632,52.944285,-5.295065,0.071886,0.378519,0.500420,52.921892,-5.313580,0.274353,0.538811,1.000719,52.767473,-5.149239,0.813759,1.013654,2.000632,BCTRA,0.012292,0.008540,-0.000000,0.050068,0.050068,0.050064,0.001215,0.000603,0.000000,0.000000,0.000000,0.000000,0.000000,0.000458,0.000000,7.000342,5.060880,4.836557,56.947435,-8.739816,-0.169112,2.921572,-2.732108,-0.014010,0.050867,0.054395,0.000000,1.350017,nan,0.000000,nan,nan,nan,nan,nan,NONE,FOLLOW,SAFE,inf,0,0,0,0,0,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.759919,-0.751538,2.870350,-2.702313,-0.013244,-0.189613,0.261659,-0.000981,0.079125,-0.012442,-0.013865,0,follow,,7.000342,0.099428,-0.055181,0,,,
19.046112,49.459309,-1.662184,-4.986969,2.765728,-2.785978,-0.011964,53.189507,-5.145651,-0.149824,2.863284,-2.793135,0.004481,1,53.154557,-5.486494,0.071367,0.407824,1.000000,1,53.094558,-5.436797,0.035995,2.828965,-2.810670,-0.202054,0.358204,0.027060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCTRA,0.012750,0.009077,0.000000,0.049776,0.049776,0.049783,0.003236,0.000192,0.000000,0.000000,0.000000,0.000000,0.000000,0.000941,0.000000,7.031849,5.103815,4.837145,57.099403,-8.879317,-0.143768,2.926144,-2.727211,0.004481,0.053119,0.056994,0.000000,1.351592,nan,0.000000,nan,nan,nan,nan,nan,NONE,FOLLOW,SAFE,inf,0,0,0,0,0,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.759520,-0.751211,2.895616,-2.725514,-0.013031,0.507611,-0.466115,0.004292,0.081360,-0.004053,-0.010796,0,follow,,7.031849,0.099191,-0.066608,0,,,
19.096457,49.636646,-1.840474,-4.987824,2.770864,-2.785775,-0.012805,53.332899,-5.285295,-0.148526,2.865298,-2.791069,0.022948,1,53.331859,-5.660495,0.067227,0.432811,1.000000,1,53.233602,-5.573060,0.033593,2.825776,-2.804899,-0.191417,0.354733,0.027657,53.188903,-5.147265,-0.195210,0.204857,0.549958,53.184198,-5.148114,-0.246113,0.224620,1.049880,53.171188,-5.164454,0.140861,0.352842,2.050009,53.092197,-5.437295,0.056138,0.350612,0.549958,53.068960,-5.454038,0.237007,0.496763,1.049880,52.904069,-5.286629,0.824343,1.063188,2.050009,BCTRA,0.013157,0.008278,-0.000000,0.050160,0.050160,0.050157,0.000900,0.000304,0.000000,0.000000,0.000000,0.000000,0.000000,0.000340,0.000000,6.996276,5.052631,4.839298,57.240637,-9.010917,-0.117550,2.928187,-2.725017,0.022948,0.052561,0.056480,0.000000,1.349814,nan,0.000000,nan,nan,nan,nan,nan,NONE,FOLLOW,SAFE,inf,0,0,0,0,0,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.758708,-0.750208,2.867007,-2.695867,-0.012176,-0.570361,0.591058,0.017035,0.081370,0.003686,-0.012651,0,follow,,6.996276,0.101114,-0.077228,0,,,
19.146312,49.747662,-1.951925,-4.988496,2.774075,-2.785936,-0.013322,53.475682,-5.424138,-0.146319,2.867375,-2.788935,0.041298,1,53.449886,-5.775079,0.046907,0.401448,1.000000,1,53.380176,-5.716727,0.030941,2.832896,-2.809453,-0.181868,0.355177,0.027685,53.331163,-5.285929,-0.195609,0.205954,0.549726,53.472827,-5.428055,-0.265940,0.119719,1.000043,53.314902,-5.305136,0.102624,0.319350,2.048827,53.233598,-5.575528,0.040815,0.341383,0.549726,53.358164,-5.732025,0.168391,0.455683,1.000043,53.040715,-5.424069,0.834930,1.073334,2.048827,BCTRA,0.013565,0.008261,0.000000,0.049986,0.049986,0.049985,0.001227,0.000223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000483,0.000000,7.028590,5.094546,4.842177,57.391937,-9.150180,-0.090508,2.931774,-2.721158,0.041298,0.053574,0.057720,0.000000,1.351430,nan,0.000000,nan,nan,nan,nan,nan,NONE,FOLLOW,SAFE,inf,0,0,0,0,0,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.758134,-0.749889,2.892949,-2.718492,-0.011504,0.518982,-0.452631,0.013451,0.078171,-0.004898,-0.010826,0,follow,,7.028590,0.108154,-0.088598,0,,,
19.196823,49.903355,-2.108063,-4.989442,2.778761,-2.786078,-0.013435,53.620298,-5.564547,-0.143182,2.869513,-2.786735,0.059393,1,53.603613,-5.923032,0.067259,0.416023,1.000000,1,53.521987,-5.855495,0.025384,2.832935,-2.806915,-0.176984,0.350328,0.028056,53.618535,-5.565222,-0.192930,0.049783,0.500480,53.616071,-5.568120,-0.273384,0.130319,1.000259,53.600826,-5.583408,0.024493,0.169852,2.000185,53.513032,-5.856501,0.007379,0.345560,0.500480,53.498667,-5.868472,0.136427,0.430518,1.000259,53.349804,-5.757858,0.783409,0.984432,2.000185,BCTRA,0.014020,0.008998,0.000000,0.050128,0.050128,0.050121,0.000989,0.000314,0.000000,0.000000,0.000000,0.000000,0.000000,0.000373,0.000000,7.017777,5.075722,4.846260,57.539573,-9.284255,-0.062948,2.936723,-2.715816,0.059393,0.056184,0.060754,0.000000,1.350889,nan,0.000000,nan,nan,nan,nan,nan,NONE,FOLLOW,SAFE,inf,0,0,0,0,0,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.757246,-0.749111,2.882606,-2.705928,-0.010558,-0.206320,0.250622,0.018873,0.083834,-0.002041,-0.000154,0,follow,,7.017777,0.116363,-0.098684,0,,,
19.246406,50.014828,-2.219798,-4.990156,2.782174,-2.786259,-0.013196,53.763309,-5.703177,-0.139196,2.871708,-2.784474,0.077082,0,,,,,,1,53.665805,-5.995753,0.024279,2.835875,-2.806741,-0.166300,0.349045,0.027683,53.762034,-5.704379,-0.189791,0.050625,0.500088,53.758189,-5.706213,-0.278998,0.139928,1.000109,,,,,,53.660234,-6.000152,-0.006972,0.341031,0.500088,53.643416,-6.010649,0.104216,0.410077,1.000109,,,,,,BCTRA,0.014456,0.008713,-0.000000,0.049936,0.049936,0.049946,0.001514,0.000347,0.000000,0.000000,0.000000,0.000000,0.000000,0.000509,0.000000,7.051017,5.117132,4.850959,57.691252,-9.423396,-0.034939,2.940081,-2.712180,0.077082,0.056728,0.061494,0.000000,1.352551,nan,0.000000,nan,nan,nan,nan,nan,NONE,FOLLOW,SAFE,inf,0,0,0,0,0,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.756565,-0.748760,2.907462,-2.728542,-0.009844,0.497752,-0.452850,0.014285,0.082821,-0.005469,0.008703,0,follow,,7.051017,0.127160,-0.108826,0,,,
19.296572,50.193596,-2.398741,-4.991261,2.787873,-2.786701,-0.012456,53.907200,-5.842433,-0.134334,2.873963,-2.782146,0.094291,1,53.909177,-6.216348,0.075983,0.429010,1.000000,1,53.807331,-6.135825,0.015980,2.835875,-2.806741,-0.166300,0.344452,0.028281,53.905729,-5.843493,-0.185507,0.051204,0.500024,53.902304,-5.845492,-0.283056,0.148834,1.000092,53.744201,-5.722730,-0.015049,0.234791,2.049938,53.800894,-6.139223,-0.021155,0.334955,0.500024,53.779663,-6.145847,0.074654,0.389874,1.000092,53.506070,-5.914353,0.763726,0.986200,2.049938,BCTRA,0.014908,0.008974,0.000000,0.049951,0.049951,0.049949,0.001212,0.000293,0.000000,0.000000,0.000000,0.000000,0.000000,0.000569,0.000000,7.017095,5.064571,4.856927,57.834510,-9.553437,-0.006961,2.944267,-2.707635,0.094291,0.058370,0.063471,0.000000,1.350855,nan,0.000000,nan,nan,nan,nan,nan,NONE,FOLLOW,SAFE,inf,0,0,0,0,0,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.755463,-0.747710,2.877685,-2.698121,-0.008739,-0.596138,0.609024,0.022138,0.086308,-0.007500,0.013514,0,follow,,7.017095,0.137212,-0.117211,0,,,
19.346647,50.305653,-2.510706,-4.991868,2.791509,-2.787058,-0.011975,54.051012,-5.981380,-0.128649,2.876284,-2.779747,0.110940,1,53.909177,-6.216348,0.075983,0.342347,1.000000,1,53.955158,-6.278408,0.019435,2.844114,-2.809758,-0.150064,0.345460,0.028121,54.045475,-5.978711,-0.179938,0.051656,0.500145,54.044795,-5.983608,-0.285245,0.156735,1.000135,54.030541,-6.000380,-0.093221,0.045113,2.000288,53.942341,-6.279807,-0.031611,0.332091,0.500145,53.932220,-6.288445,0.053101,0.376076,1.000135,53.815778,-6.223777,0.713568,0.907425,2.000288,BCTRA,0.015347,0.008777,0.000000,0.050012,0.050012,0.050010,0.001336,0.000315,0.000000,0.000000,0.000000,0.000000,0.000000,0.000476,0.000000,7.051539,5.106202,4.863219,57.987426,-9.692767,0.021407,2.947906,-2.703673,0.110940,0.059088,0.064425,0.000000,1.352577,nan,0.000000,nan,nan,nan,nan,nan,NONE,FOLLOW,SAFE,inf,0,0,0,0,0,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.754741,-0.747355,2.902304,-2.720537,-0.008132,0.492266,-0.448224,0.012128,0.089775,-0.008047,0.007885,0,follow,,7.051539,0.149494,-0.126200,0,,,
19.396483,50.462860,-2.667557,-4.992654,2.796564,-2.787541,-0.011019,54.193861,-6.119159,-0.122216,2.878676,-2.777269,0.126965,1,54.190294,-6.482893,0.081560,0.416942,1.000000,1,54.097779,-6.419306,0.011910,2.844114,-2.809758,-0.150064,0.342505,0.027802,,,,,,,,,,,54.175888,-6.140584,-0.131675,0.029522,2.000004,,,,,,,,,,,53.954213,-6.363356,0.721094,0.910074,2.000004,BCTRA,0.015781,0.008684,0.000000,0.049903,0.049903,0.049906,0.001441,0.000296,0.000000,0.000000,0.000000,0.000000,0.000000,0.000520,0.000000,7.039538,5.082708,4.870438,58.132702,-9.824457,0.049438,2.951626,-2.699611,0.126965,0.059979,0.065578,0.000000,1.351977,nan,0.000000,nan,nan,nan,nan,nan,NONE,FOLLOW,SAFE,inf,0,0,0,0,0,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.753740,-0.746523,2.892276,-2.706415,-0.007346,-0.200948,0.282993,0.015757,0.086665,-0.007495,0.019249,0,follow,,7.039538,0.160896,-0.133951,0,,,
19.446346,50.575329,-2.779598,-4.993078,2.800205,-2.787961,-0.010523,54.338359,-6.258282,-0.114969,2.881119,-2.774735,0.142124,1,54.313412,-6.599961,0.089213,0.398820,1.000000,1,54.244387,-6.558642,0.018915,2.850750,-2.808763,-0.130180,0.342012,0.027778,54.193270,-6.120951,-0.173475,0.208167,0.549800,54.191261,-6.124401,-0.285885,0.262248,1.049722,,,,,,54.079321,-6.418927,-0.043243,0.313133,0.549800,54.074450,-6.423763,0.030528,0.343804,1.049722,,,,,,BCTRA,0.016253,0.009302,-0.000000,0.050050,0.050050,0.050051,0.001348,0.000203,0.000000,0.000000,0.000000,0.000000,0.000000,0.000495,0.000000,7.075139,5.124611,4.878109,58.287407,-9.963095,0.077431,2.956850,-2.693889,0.142124,0.062370,0.068458,0.000000,1.353757,nan,0.000000,nan,nan,nan,nan,nan,NONE,FOLLOW,SAFE,inf,0,0,0,0,0,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.753019,-0.746157,2.916636,-2.728362,-0.006922,0.486710,-0.438493,0.008470,0.089470,-0.009042,0.009186,0,follow,,7.075139,0.173272,-0.141779,0,,,
19.496456,50.755363,-2.958618,-4.993456,2.805304,-2.788271,-0.009209,54.483605,-6.397870,-0.106976,2.883624,-2.772132,0.156402,1,54.313412,-6.599961,0.089213,0.329084,1.000000,1,54.387481,-6.694640,0.026111,2.850932,-2.802105,-0.111372,0.339152,0.027973,54.337632,-6.260238,-0.165857,0.209088,0.549989,54.332191,-6.261064,-0.284487,0.270467,1.049804,54.463013,-6.417550,-0.205776,0.102824,2.000199,54.220511,-6.559378,-0.053742,0.313268,0.549989,54.218920,-6.564939,0.005271,0.332520,1.049804,54.225614,-6.650555,0.676308,0.862521,2.000199,BCTRA,0.016730,0.009426,0.000000,0.050155,0.050155,0.050153,0.001043,0.000211,0.000000,0.000000,0.000000,0.000000,0.000000,0.000375,0.000000,7.043148,5.072301,4.886480,58.432553,-10.093419,0.104505,2.961123,-2.689191,0.156402,0.063782,0.070232,0.000000,1.352157,nan,0.000000,nan,nan,nan,nan,nan,NONE,FOLLOW,SAFE,inf,0,0,0,0,0,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.751845,-0.745104,2.885916,-2.697651,-0.006544,-0.612496,0.612307,0.007539,0.078360,-0.003308,0.021674,0,follow,,7.043148,0.183906,-0.148477,0,,,
19.546208,50.867832,-3.070365,-4.993413,2.808486,-2.788371,-0.008597,54.627231,-6.535644,-0.098414,2.886200,-2.769449,0.169759,1,54.602836,-6.904288,0.092021,0.415643,1.000000,1,54.529613,-6.834338,0.020559,2.850932,-2.802105,-0.111372,0.336009,0.027032,54.626057,-6.537164,-0.147584,0.049207,0.500095,54.478593,-6.400982,-0.281602,0.271634,1.049669,,,,,,54.509040,-6.842132,-0.065031,0.330179,0.500095,54.354296,-6.699736,-0.018185,0.328415,1.049669,,,,,,BCTRA,0.017156,0.008620,0.000000,0.049860,0.049860,0.049861,0.001007,0.000197,0.000000,0.000000,0.000000,0.000000,0.000000,0.000385,0.000000,7.078295,5.112850,4.894999,58.585218,-10.231816,0.131424,2.963958,-2.686067,0.169759,0.063257,0.069801,0.000000,1.353915,nan,0.000000,nan,nan,nan,nan,nan,NONE,FOLLOW,SAFE,inf,0,0,0,0,0,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.751087,-0.744713,2.911818,-2.718845,-0.006587,0.519492,-0.425068,-0.000861,0.076979,-0.002493,0.016023,0,follow,,7.078295,0.195470,-0.155354,0,,,
19.596510,51.025288,-3.226837,-4.993070,2.812488,-2.788512,-0.007659,54.772249,-6.674486,-0.089174,2.888835,-2.766700,0.182037,1,54.758256,-7.050297,0.109740,0.425437,1.000000,1,54.673144,-6.975006,0.029839,2.852454,-2.803048,-0.091092,0.338080,0.028249,54.770553,-6.675667,-0.137052,0.047922,0.500054,54.623760,-6.540525,-0.276913,0.274300,1.050011,54.606524,-6.556069,-0.241090,0.254098,2.049931,54.646490,-6.975509,-0.062116,0.327357,0.500054,54.505039,-6.842672,-0.036715,0.320062,1.050011,54.392682,-6.823750,0.621191,0.819127,2.049931,BCTRA,0.017669,0.010012,-0.000000,0.050122,0.050122,0.050118,0.000850,0.000201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000331,0.000000,7.069243,5.091758,4.903896,58.734829,-10.363046,0.157207,2.970629,-2.678687,0.182037,0.067220,0.074546,0.000000,1.353462,nan,0.000000,nan,nan,nan,nan,nan,NONE,FOLLOW,SAFE,inf,0,0,0,0,0,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.750054,-0.743823,2.899306,-2.706142,-0.006930,-0.249634,0.253447,-0.006850,0.073433,-0.001982,0.011244,0,follow,,7.069243,0.205643,-0.161420,0,,,
19.646521,51.137848,-3.338637,-4.992702,2.815328,-2.788598,-0.007135,54.916770,-6.812581,-0.079421,2.891543,-2.763870,0.193225,1,54.880730,-7.166494,0.116437,0.406096,1.000000,1,54.819122,-7.116879,0.040779,2.856793,-2.805160,-0.069928,0.341439,0.027566,54.914511,-6.813293,-0.125670,0.046310,0.500209,54.912254,-6.816856,-0.262327,0.183012,1.000006,54.894552,-6.832457,-0.307016,0.229539,2.000087,54.796624,-7.121454,-0.059993,0.331987,0.500209,54.790342,-7.123897,-0.073996,0.336053,1.000006,54.694376,-7.122034,0.529664,0.718473,2.000087,BCTRA,0.018150,0.009552,0.000000,0.049916,0.049916,0.049920,0.001081,0.000338,0.000000,0.000000,0.000000,0.000000,0.000000,0.000381,0.000000,7.105552,5.133082,4.913282,58.889174,-10.501231,0.182453,2.974361,-2.674543,0.193225,0.067501,0.075068,0.000000,1.355278,nan,0.000000,nan,nan,nan,nan,nan,NONE,FOLLOW,SAFE,inf,0,0,0,0,0,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.749311,-0.743377,2.924240,-2.728238,-0.007298,0.499527,-0.442661,-0.007365,0.072017,0.002325,0.011608,0,follow,,7.105552,0.215788,-0.166987,0,,,
19.696531,51.318169,-3.517500,-4.992129,2.819808,-2.788362,-0.006755,55.060519,-6.949662,-0.069242,2.894314,-2.760968,0.203212,1,55.059275,-7.335658,0.133692,0.436093,1.000000,1,54.960546,-7.253789,0.051206,2.854730,-2.800456,-0.050876,0.342047,0.027978,,,,,,55.056769,-6.954995,-0.252544,0.183417,1.000188,55.040435,-6.971455,-0.337243,0.269635,2.000061,,,,,,54.924590,-7.260917,-0.093779,0.340526,1.000188,54.836778,-7.256804,0.480694,0.668451,2.000061,BCTRA,0.018588,0.008875,-0.000000,0.049997,0.049997,0.049997,0.001341,0.000307,0.000000,0.000000,0.000000,0.000000,0.000000,0.000552,0.000000,7.072463,5.077885,4.922887,59.032226,-10.629330,0.205830,2.977409,-2.671149,0.203212,0.067234,0.074943,0.000000,1.353623,nan,0.000000,nan,nan,nan,nan,nan,NONE,FOLLOW,SAFE,inf,0,0,0,0,0,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.748142,-0.742194,2.896268,-2.695188,-0.007871,-0.559474,0.661036,-0.011464,0.071337,0.003090,0.002617,0,follow,,7.072463,0.224472,-0.172282,0,,,
19.746550,51.431030,-3.629264,-4.991714,2.822630,-2.788341,-0.006806,55.206101,-7.088205,-0.058521,2.897144,-2.757998,0.211924,1,55.174373,-7.444383,0.132709,0.405511,1.000000,1,55.107704,-7.395557,0.063157,2.861077,-2.803124,-0.030982,0.344896,0.027777,55.204627,-7.089748,-0.100655,0.042189,0.500144,55.201494,-7.092881,-0.241251,0.182848,1.000232,,,,,,55.083742,-7.399124,-0.058871,0.334130,0.500144,55.074330,-7.405936,-0.109882,0.347785,1.000232,,,,,,BCTRA,0.019116,0.010319,0.000000,0.049953,0.049953,0.049950,0.001307,0.000385,0.000000,0.000000,0.000000,0.000000,0.000000,0.000506,0.000000,7.109980,5.120100,4.933193,59.189666,-10.766066,0.228741,2.984541,-2.663178,0.211924,0.071304,0.079909,0.000000,1.355499,nan,0.000000,nan,nan,nan,nan,nan,NONE,FOLLOW,SAFE,inf,0,0,0,0,0,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.747437,-0.741730,2.919491,-2.718015,-0.008286,0.464899,-0.456967,-0.008324,0.069340,0.002831,-0.001890,0,follow,,7.109980,0.233057,-0.176565,0,,,
19.796226,51.589268,-3.785656,-4.991113,2.826650,-2.788056,-0.006792,55.350408,-7.225244,-0.047541,2.900051,-2.754942,0.219356,1,55.342964,-7.603718,0.141053,0.422925,1.000000,1,55.251130,-7.533322,0.073347,2.860570,-2.798840,-0.014840,0.345517,0.027587,,,,,,,,,,,55.184887,-7.109674,-0.365340,0.376497,2.049624,,,,,,,,,,,54.991573,-7.419071,0.438957,0.634832,2.049624,BCTRA,0.019530,0.008547,-0.000000,0.049942,0.049942,0.049948,0.001466,0.000231,0.000000,0.000000,0.000000,0.000000,0.000000,0.000595,0.000000,7.100412,5.096758,4.943572,59.335993,-10.898106,0.249692,2.985918,-2.661633,0.219356,0.068864,0.077254,0.000000,1.355021,nan,0.000000,nan,nan,nan,nan,nan,NONE,FOLLOW,SAFE,inf,0,0,0,0,0,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.746485,-0.740775,2.908182,-2.704088,-0.008887,-0.226435,0.278850,-0.012021,0.072598,0.006855,-0.000572,0,follow,,7.100412,0.240057,-0.180293,0,,,
19.846410,51.702484,-3.897333,-4.990669,2.829584,-2.787821,-0.007128,55.496412,-7.363593,-0.036151,2.903020,-2.751813,0.225426,1,55.460975,-7.715895,0.169693,0.409566,1.000000,1,55.397613,-7.673479,0.083678,2.865601,-2.799396,0.000436,0.346626,0.026815,55.349811,-7.227659,-0.087189,0.206336,0.549837,55.346472,-7.230664,-0.228515,0.277770,1.049861,55.329976,-7.247088,-0.391198,0.409063,2.049931,55.225268,-7.539196,-0.067170,0.324526,0.549837,55.214670,-7.544373,-0.125670,0.346516,1.049861,55.132707,-7.563086,0.396788,0.599596,2.049931,BCTRA,0.020131,0.011555,0.000000,0.050019,0.050019,0.050017,0.000975,0.000365,0.000000,0.000000,0.000000,0.000000,0.000000,0.000376,0.000000,7.138354,5.138954,4.954518,59.495585,-11.032826,0.269733,2.995987,-2.650294,0.225426,0.076094,0.086020,0.000000,1.356918,nan,0.000000,nan,nan,nan,nan,nan,NONE,FOLLOW,SAFE,inf,0,0,0,0,0,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.745813,-0.740300,2.932829,-2.725645,-0.009331,0.492750,-0.430967,-0.008875,0.074491,0.007808,-0.006422,0,follow,,7.138354,0.246517,-0.182954,0,,,
19.896380,51.884048,-4.075840,-4.990083,2.834285,-2.787270,-0.007676,55.640924,-7.500226,-0.024666,2.906062,-2.748600,0.230113,1,55.644665,-7.889611,0.166263,0.433692,1.000000,1,55.538502,-7.808011,0.097394,2.863064,-2.792611,0.019447,0.346584,0.028073,55.494921,-7.365253,-0.073179,0.204666,0.549733,55.486980,-7.365091,-0.214188,0.279068,1.049878,55.619177,-7.522190,-0.435548,0.412043,2.000015,55.377215,-7.683287,-0.055597,0.322506,0.549733,55.356117,-7.684957,-0.136127,0.357301,1.049878,55.425199,-7.854711,0.354636,0.562199,2.000015,BCTRA,0.020592,0.009396,-0.000000,0.049975,0.049975,0.049977,0.001336,0.000330,0.000000,0.000000,0.000000,0.000000,0.000000,0.000569,0.000000,7.106047,5.083359,4.965417,59.638679,-11.161462,0.287206,2.996941,-2.649216,0.230113,0.073025,0.082610,0.000000,1.355302,nan,0.000000,nan,nan,nan,nan,nan,NONE,FOLLOW,SAFE,inf,0,0,0,0,0,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.744792,-0.739135,2.903066,-2.693773,-0.009917,-0.595566,0.637763,-0.011736,0.073910,0.010173,-0.010284,0,follow,,7.106047,0.251378,-0.185470,0,,,
19.946584,51.997765,-4.187267,-4.989824,2.837370,-2.786663,-0.008142,55.786635,-7.637679,-0.012947,2.909174,-2.745306,0.233379,1,55.767554,-8.005856,0.174906,0.413772,1.000000,1,55.687245,-7.949673,0.109024,2.870819,-2.795423,0.034251,0.349422,0.028079,55.785013,-7.639283,-0.043908,0.031044,0.500238,55.782287,-7.643332,-0.182066,0.169269,1.000118,,,,,,55.669762,-7.963024,-0.046175,0.347294,0.500238,55.632490,-7.963969,-0.158746,0.389208,1.000118,,,,,,BCTRA,0.021102,0.010161,-0.000000,0.050071,0.050071,0.050067,0.001269,0.000351,0.000000,0.000000,0.000000,0.000000,0.000000,0.000509,0.000000,7.143541,5.124537,4.976877,59.796047,-11.297250,0.303790,3.003152,-2.642173,0.233379,0.075694,0.086035,0.000000,1.357177,nan,0.000000,nan,nan,nan,nan,nan,NONE,FOLLOW,SAFE,inf,0,0,0,0,0,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.744168,-0.738683,2.927726,-2.715467,-0.010176,0.492509,-0.433271,-0.005171,0.076046,0.015964,-0.012084,0,follow,,7.143541,0.255341,-0.186376,0,,,
