time,uav_x,uav_y,uav_z,uav_vx,uav_vy,uav_vz,target_x,target_y,target_z,target_vx,target_vy,target_vz,prediction_model,estimated_turn_rate,distance,horizontal_distance,vertical_error,intercept_x,intercept_y,intercept_z,t_go,command_vx,command_vy,command_vz,command_ax,command_ay,command_az,uav_ax,uav_ay,uav_az,terminal_mode,phase,intercept_elapsed_time,minimum_distance,relative_speed,closing_speed,constraint_violation,outcome,failure_reason,failure_detail
32.862766,92.187439,20.820145,-5.030161,-4.633950,2.673117,0.005977,73.359300,12.592197,0.148530,-3.860378,-3.177653,0.036859,CTRV,0.070364,21.190016,20.547455,5.178691,48.491295,-13.527604,0.414584,7.218164,-5.126497,1.274752,0.030161,-1.005486,-2.288886,0.008965,-1.465321,-1.879096,0.047971,0,follow,,21.190016,5.901769,-1.592016,0,,,
32.912786,92.001556,20.926561,-5.030512,-4.692297,2.596861,0.007540,73.166887,12.433093,0.149725,-3.850328,-3.189824,0.018486,CTRV,0.068557,21.300672,20.661166,5.180238,48.090327,-13.916452,0.284306,7.279950,-5.179457,1.161526,0.030512,-1.059197,-2.264531,0.007029,-1.448393,-1.913205,0.047417,0,follow,,21.300672,5.847628,-1.565561,0,,,
32.962236,91.698952,21.090317,-5.030745,-4.784269,2.471751,0.009382,72.976670,12.274815,0.150000,-3.840493,-3.201658,-0.000000,CTRV,0.066647,21.332535,20.693886,5.180745,47.751817,-14.224483,0.150000,7.321826,-5.219922,1.043256,0.030745,-0.809288,-2.365386,0.004644,-1.426756,-1.974086,0.026649,0,follow,,21.332535,5.751380,-1.513918,0,,,
33.012836,91.506660,21.188431,-5.030708,-4.840541,2.391349,0.010132,72.782520,12.112267,0.149347,-3.830869,-3.213167,-0.018486,CTRV,0.065142,21.443021,20.807935,5.180056,47.365977,-14.617601,0.012890,7.381461,-5.263211,0.925992,0.030708,-0.865791,-2.345294,-0.000725,-1.402279,-2.016932,0.019936,0,follow,,21.443021,5.694810,-1.483654,0,,,
33.063069,91.233475,21.320141,-5.030546,-4.917614,2.276329,0.011080,72.593475,11.953042,0.147795,-3.821452,-3.224361,-0.036859,CTRV,0.063354,21.494357,20.861260,5.178341,47.023196,-14.934896,-0.125895,7.425320,-5.299809,0.806469,0.030546,-0.731966,-2.390445,-0.003242,-1.364559,-2.076030,0.028876,0,follow,,21.494357,5.609051,-1.435018,0,,,
33.112728,91.035614,21.409979,-5.030344,-4.971305,2.192339,0.012003,72.401224,11.790172,0.145299,-3.812239,-3.235248,-0.055004,CTRV,0.061915,21.600196,20.970960,5.175642,46.648330,-15.316244,-0.266241,7.481970,-5.338295,0.687542,0.030344,-0.769715,-2.378558,-0.004053,-1.336396,-2.110928,0.031489,0,follow,,21.600196,5.550372,-1.401240,0,,,
33.162772,90.714668,21.546286,-5.029870,-5.054910,2.055187,0.012753,72.210593,11.627749,0.141915,-3.803227,-3.245838,-0.072810,CTRV,0.060313,21.622339,20.994718,5.171785,46.343714,-15.602881,-0.405290,7.515479,-5.366640,0.565798,0.029870,-0.566902,-2.434876,-0.009480,-1.293480,-2.161155,0.010936,0,follow,,21.622339,5.447467,-1.340034,0,,,
33.212643,90.429581,21.657902,-5.029401,-5.125259,1.932387,0.012849,72.018912,11.463520,0.137618,-3.794412,-3.256139,-0.090168,CTRV,0.058810,21.669708,21.044670,5.167019,46.022380,-15.913694,-0.543545,7.554407,-5.389803,0.442963,0.029401,-0.463257,-2.456704,-0.009375,-1.240224,-2.211027,-0.010707,0,follow,,21.669708,5.357478,-1.285653,0,,,
33.262794,90.223518,21.733139,-5.028959,-5.174034,1.843221,0.013201,71.831832,11.302370,0.132574,-3.785790,-3.266159,-0.106969,CTRV,0.057123,21.764569,21.143676,5.161532,45.652576,-16.257228,-0.681013,7.605820,-5.414938,0.320516,0.028959,-0.502700,-2.448937,-0.008841,-1.214623,-2.237685,0.010509,0,follow,,21.764569,5.295983,-1.247089,0,,,
33.313387,89.889885,21.845589,-5.028065,-5.249430,1.697766,0.013801,71.640691,11.136854,0.126586,-3.777358,-3.275907,-0.123111,CTRV,0.055929,21.777982,21.159160,5.154651,45.386242,-16.532605,-0.812992,7.631967,-5.431508,0.196619,0.028065,-0.331395,-2.477938,-0.017872,-1.159032,-2.284775,0.000344,0,follow,,21.777982,5.188753,-1.179718,0,,,
33.362763,89.678963,21.910883,-5.027499,-5.294888,1.605411,0.014068,71.453788,10.974178,0.119940,-3.769113,-3.285390,-0.138494,CTRV,0.054520,21.869262,21.254846,5.147439,45.037208,-16.874693,-0.943712,7.680154,-5.449799,0.072964,0.027499,-0.365817,-2.473091,-0.011320,-1.131495,-2.313529,0.002970,0,follow,,21.869262,5.125544,-1.138421,0,,,
33.412832,89.380829,21.995981,-5.026643,-5.355767,1.474662,0.013846,71.264490,10.808595,0.112454,-3.761052,-3.294615,-0.153023,CTRV,0.053140,21.903645,21.292237,5.139098,44.745013,-17.154569,-1.067464,7.710745,-5.463090,-0.051327,0.026643,-0.265816,-2.485828,-0.017118,-1.068324,-2.347089,-0.017994,0,follow,,21.903645,5.031596,-1.077802,0,,,
33.462970,89.165993,22.052172,-5.025992,-5.397261,1.380379,0.014021,71.078099,10.644762,0.104378,-3.753172,-3.303589,-0.166608,CTRV,0.051772,21.991398,21.384595,5.130371,44.403087,-17.487226,-1.187918,7.756500,-5.477565,-0.175486,0.025992,-0.289510,-2.483180,-0.013018,-1.024991,-2.364270,0.008836,0,follow,,21.991398,4.967414,-1.035275,0,,,
33.512762,88.949585,22.104446,-5.025257,-5.436988,1.285015,0.014254,70.890829,10.479379,0.095608,-3.745470,-3.312318,-0.179166,CTRV,0.050496,22.079043,21.476985,5.120865,44.065255,-17.821617,-1.302179,7.801611,-5.492704,-0.299566,0.025257,-0.302785,-2.481597,-0.014706,-0.978142,-2.390936,0.015613,0,follow,,22.079043,4.902461,-0.992213,0,,,
33.562893,88.600212,22.179686,-5.024081,-5.496711,1.130280,0.013698,70.705228,10.314716,0.086315,-3.737943,-3.320810,-0.190620,CTRV,0.049113,22.070888,21.471096,5.110396,43.826538,-18.035550,-1.403558,7.815924,-5.499740,-0.424368,0.024081,-0.140719,-2.496037,-0.023518,-0.909070,-2.428780,-0.011948,0,follow,,22.070888,4.790326,-0.919527,0,,,
33.612822,88.379936,22.221375,-5.023515,-5.531727,1.032363,0.013196,70.516906,10.146887,0.076331,-3.730588,-3.329071,-0.200899,CTRV,0.047990,22.156027,21.561102,5.099846,43.499808,-18.367586,-1.502468,7.858688,-5.507498,-0.549127,0.023515,-0.155165,-2.495180,-0.011330,-0.863930,-2.451132,-0.009928,0,follow,,22.156027,4.723562,-0.875447,0,,,
33.662930,88.069359,22.272949,-5.022870,-5.577785,0.894094,0.012725,70.330772,9.980278,0.065971,-3.723403,-3.337105,-0.209938,CTRV,0.046647,22.173487,21.581641,5.088841,43.238129,-18.604889,-1.588178,7.879208,-5.510272,-0.674096,0.022870,-0.055478,-2.499384,-0.012894,-0.798911,-2.474356,-0.001404,0,follow,,22.173487,4.625079,-0.811127,0,,,
33.713044,87.846230,22.304913,-5.022489,-5.608188,0.794445,0.012398,70.144652,9.812970,0.055185,-3.716385,-3.344919,-0.217684,CTRV,0.045620,22.252579,21.665514,5.077674,42.926884,-18.925176,-1.668552,7.918530,-5.513578,-0.799052,0.022489,-0.066115,-2.499126,-0.007620,-0.744671,-2.495322,-0.003057,0,follow,,22.252579,4.556994,-0.766316,0,,,
33.762034,87.487244,22.347532,-5.021843,-5.652941,0.633624,0.011568,69.960895,9.647103,0.044180,-3.709530,-3.352519,-0.224087,CTRV,0.044350,22.229223,21.644255,5.066023,42.720753,-19.105102,-1.731383,7.923526,-5.509408,-0.923983,0.021843,0.083409,-2.498608,-0.012913,-0.679215,-2.519334,-0.012252,0,follow,,22.229223,4.440913,-0.691477,0,,,
33.812862,87.261688,22.368900,-5.021574,-5.678316,0.532522,0.010906,69.773577,9.477336,0.032667,-3.702838,-3.359909,-0.229109,CTRV,0.043281,22.306318,21.726170,5.054241,42.408714,-19.416851,-1.791317,7.961197,-5.505858,-1.048932,0.021574,0.071002,-2.498992,-0.005379,-0.624478,-2.529413,-0.014473,0,follow,,22.306318,4.371629,-0.646411,0,,,
33.863008,86.944427,22.391977,-5.021328,-5.710862,0.390282,0.010179,69.590648,9.310894,0.021203,-3.696305,-3.367095,-0.232719,CTRV,0.042117,22.309091,21.731737,5.042532,42.182468,-19.624483,-1.834269,7.973029,-5.497648,-1.173662,0.021328,0.164188,-2.494603,-0.004921,-0.553310,-2.538135,-0.000203,0,follow,,22.309091,4.270283,-0.581179,0,,,
33.912008,86.716873,22.403574,-5.021052,-5.731880,0.288320,0.009996,69.404729,9.141083,0.009401,-3.689929,-3.374081,-0.234893,CTRV,0.041149,22.381007,21.808347,5.030453,41.910272,-19.898913,-1.869744,8.000000,-5.489931,-1.298424,0.021052,0.154349,-2.495231,-0.005531,-0.512242,-2.549831,0.004766,0,follow,,22.381007,4.200322,-0.535727,0,,,
33.962872,86.351440,22.413727,-5.020432,-5.761843,0.124546,0.009502,69.219914,8.971646,-0.002409,-3.683708,-3.380872,-0.235619,CTRV,0.040077,22.346348,21.775645,5.018023,41.724136,-20.067748,-1.887365,8.000000,-5.475121,-1.422544,0.020432,0.296191,-2.482392,-0.012398,-0.445724,-2.560223,-0.006970,0,follow,,22.346348,4.082485,-0.460409,0,,,
34.012718,86.122406,22.414848,-5.019984,-5.778083,0.021942,0.009310,69.035921,8.802350,-0.014172,-3.677640,-3.387472,-0.234893,CTRV,0.039038,22.412189,21.846008,5.005812,41.539103,-20.236672,-1.893317,8.000000,-5.460897,-1.546732,0.019984,0.284473,-2.483762,-0.008955,-0.396272,-2.566967,-0.003662,0,follow,,22.412189,4.011933,-0.414909,0,,,
34.062071,85.801025,22.409731,-5.019450,-5.797728,-0.121999,0.008787,68.853941,8.634316,-0.025739,-3.671722,-3.393886,-0.232719,CTRV,0.037929,22.403189,21.839545,4.993711,41.351156,-20.399691,-1.887487,8.000000,-5.442215,-1.670328,0.019450,0.373657,-2.471918,-0.010681,-0.330567,-2.570478,-0.000838,0,follow,,22.403189,3.909408,-0.349771,0,,,
34.112045,85.570885,22.401249,-5.019101,-5.809568,-0.224999,0.008695,68.669060,8.463016,-0.037349,-3.665952,-3.400117,-0.229109,CTRV,0.037003,22.466951,21.907671,4.981752,41.168276,-20.573404,-1.870223,8.000000,-5.424036,-1.793999,0.019101,0.363575,-2.473421,-0.006981,-0.281513,-2.578036,0.008060,0,follow,,22.466951,3.838362,-0.304440,0,,,
34.162055,85.202080,22.379328,-5.018697,-5.824845,-0.390172,0.007520,68.486084,8.292911,-0.048626,-3.660328,-3.406171,-0.224087,CTRV,0.036014,22.417699,21.859818,4.970071,40.982738,-20.741621,-1.841325,8.000000,-5.398972,-1.916460,0.018697,0.501274,-2.449229,-0.008087,-0.213404,-2.579565,-0.020742,0,follow,,22.417699,3.719546,-0.229794,0,,,
34.212975,84.971313,22.360453,-5.018597,-5.831968,-0.493331,0.007088,68.303229,8.122366,-0.059613,-3.654849,-3.412049,-0.217684,CTRV,0.035046,22.475312,21.921408,4.958984,40.797117,-20.910058,-1.801085,8.000000,-5.374508,-2.039043,0.018597,0.489274,-2.451655,-0.002003,-0.169138,-2.576879,-0.008721,0,follow,,22.475312,3.648190,-0.184821,0,,,
34.262702,84.648308,22.327362,-5.018588,-5.838824,-0.637785,0.006517,68.122652,7.953416,-0.070116,-3.649512,-3.417757,-0.209938,CTRV,0.034012,22.454287,21.902229,4.948471,40.609069,-21.072462,-1.749624,8.000000,-5.345684,-2.160674,0.018588,0.576484,-2.432625,-0.000181,-0.094920,-2.577346,-0.002072,0,follow,,22.454287,3.545164,-0.120611,0,,,
34.313247,84.279427,22.280029,-5.018459,-5.842104,-0.802895,0.006015,67.936374,7.778592,-0.080525,-3.644315,-3.423297,-0.200899,CTRV,0.033187,22.400229,21.849189,4.937934,40.424798,-21.249601,-1.687714,8.000000,-5.310295,-2.280560,0.018459,0.707785,-2.397716,-0.002565,-0.025352,-2.581204,-0.011127,0,follow,,22.400229,3.426310,-0.047289,0,,,
34.362213,84.049103,22.245277,-5.018441,-5.841691,-0.905989,0.005776,67.758434,7.611095,-0.089994,-3.639258,-3.428673,-0.190620,CTRV,0.032206,22.446265,21.898521,4.928447,40.239613,-21.410710,-1.614955,8.000000,-5.275710,-2.400680,0.018441,0.691696,-2.402406,-0.000362,0.019391,-2.575159,-0.006587,0,follow,,22.446265,3.354581,-0.003136,0,,,
34.412651,83.819023,22.206566,-5.018431,-5.839177,-1.008893,0.005485,67.574691,7.437636,-0.099230,-3.634337,-3.433889,-0.179166,CTRV,0.031386,22.498848,21.954489,4.919202,40.055663,-21.584361,-1.532561,8.000000,-5.241781,-2.520987,0.018431,0.678588,-2.406142,-0.000200,0.071883,-2.572147,-0.003589,0,follow,,22.498848,3.282685,0.040441,0,,,
34.462716,83.497475,22.145653,-5.018626,-5.832685,-1.152958,0.005024,67.393123,7.265745,-0.107752,-3.629552,-3.438946,-0.166608,CTRV,0.030496,22.469501,21.926281,4.910874,39.869081,-21.751908,-1.440617,8.000000,-5.203482,-2.639976,0.018626,0.765973,-2.379766,0.003901,0.147343,-2.573371,-0.000975,0,follow,,22.469501,3.179465,0.102699,0,,,
34.513254,83.131020,22.066544,-5.019003,-5.820557,-1.317057,0.005030,67.209782,7.091698,-0.115695,-3.624901,-3.443849,-0.153023,CTRV,0.029638,22.400318,21.857077,4.903308,39.681218,-21.922049,-1.339876,8.000000,-5.158526,-2.756612,0.019003,0.899116,-2.332722,0.007544,0.216266,-2.564753,-0.006719,0,follow,,22.400318,3.060904,0.173398,0,,,
34.562149,82.902657,22.011930,-5.019376,-5.810846,-1.419510,0.004840,67.030668,6.921212,-0.122756,-3.620381,-3.448599,-0.138494,CTRV,0.028789,22.441628,21.900909,4.896619,39.496840,-22.087911,-1.230705,8.000000,-5.114432,-2.873576,0.019376,0.881877,-2.339293,0.007448,0.248452,-2.561361,-0.002810,0,follow,,22.441628,2.989295,0.216047,0,,,
34.612573,82.674843,21.953276,-5.019975,-5.799109,-1.521848,0.004582,66.850051,6.748857,-0.129135,-3.615993,-3.453201,-0.123111,CTRV,0.027948,22.483743,21.945350,4.890840,39.310222,-22.254925,-1.114022,8.000000,-5.071074,-2.990816,0.019975,0.867176,-2.344783,0.011988,0.301699,-2.555991,-0.000611,0,follow,,22.483743,2.917606,0.258266,0,,,
34.662813,82.357018,21.864382,-5.020945,-5.779580,-1.664776,0.004801,66.669034,6.575688,-0.134739,-3.611733,-3.457656,-0.106969,CTRV,0.027123,22.443974,21.905638,4.886206,39.122952,-22.422495,-0.990491,8.000000,-5.023203,-3.106286,0.020945,0.957422,-2.309403,0.019388,0.373513,-2.550796,0.016046,0,follow,,22.443974,2.815398,0.318326,0,,,
34.712650,82.130745,21.796131,-5.021579,-5.763681,-1.766551,0.005225,66.488755,6.402810,-0.139495,-3.607602,-3.461966,-0.090168,CTRV,0.026313,22.482458,21.945983,4.882084,38.936042,-22.589396,-0.860836,8.000000,-4.976066,-3.222058,0.021579,0.942725,-2.315442,0.012684,0.409514,-2.541468,0.020030,0,follow,,22.482458,2.744487,0.359970,0,,,
34.762692,81.770226,21.678797,-5.022429,-5.734684,-1.929000,0.005830,66.308619,6.229663,-0.143394,-3.603596,-3.466135,-0.072810,CTRV,0.025507,22.395133,21.857196,4.879035,38.748327,-22.755651,-0.725877,8.000000,-4.921581,-3.334558,0.022429,1.089710,-2.250007,0.016994,0.474433,-2.532110,0.009491,0,follow,,22.395133,2.628784,0.428054,0,,,
34.811929,81.545990,21.600389,-5.022862,-5.714349,-2.029906,0.006421,66.128245,6.055896,-0.146416,-3.599716,-3.470165,-0.055004,CTRV,0.024749,22.430289,21.893792,4.876446,38.561818,-22.923868,-0.586450,8.000000,-4.867951,-3.447469,0.022862,1.072594,-2.258216,0.008669,0.515262,-2.519463,0.021323,0,follow,,22.430289,2.559256,0.468755,0,,,
34.861997,81.233673,21.484098,-5.023372,-5.683096,-2.170688,0.007269,65.948685,5.882533,-0.148526,-3.595960,-3.474057,-0.036859,CTRV,0.023919,22.378647,21.841238,4.874846,38.371339,-23.087143,-0.443398,8.000000,-4.809519,-3.557971,0.023372,1.168651,-2.210035,0.010195,0.576288,-2.512440,0.022950,0,follow,,22.378647,2.461068,0.526501,0,,,
34.912296,81.011604,21.396248,-5.023683,-5.658945,-2.271006,0.007925,65.769028,5.708711,-0.149724,-3.592326,-3.477814,-0.018486,CTRV,0.023213,22.409606,21.873156,4.873959,38.186078,-23.255878,-0.297616,8.000000,-4.751952,-3.668926,0.023683,1.151333,-2.219106,0.006227,0.614315,-2.500281,0.025993,0,follow,,22.409606,2.393323,0.566608,0,,,
34.962720,80.658180,21.247540,-5.024105,-5.617128,-2.430985,0.008859,65.590690,5.535813,-0.150000,-3.588814,-3.481439,0.000000,CTRV,0.022413,22.307947,21.768960,4.874105,37.996303,-23.418152,-0.150000,8.000000,-4.686333,-3.775318,0.024105,1.312378,-2.127831,0.008430,0.673532,-2.499561,0.016104,0,follow,,22.307947,2.284205,0.632077,0,,,
35.012012,80.438499,21.149534,-5.024332,-5.589145,-2.530326,0.009244,65.410049,5.360337,-0.149350,-3.585422,-3.484932,0.018486,CTRV,0.021718,22.336483,21.798006,4.874982,37.808496,-23.587027,-0.001458,8.000000,-4.621683,-3.882301,0.024332,1.292990,-2.139667,0.004549,0.708004,-2.480328,0.011738,0,follow,,22.336483,2.219519,0.671338,0,,,
35.062127,80.132904,21.005854,-5.024531,-5.547290,-2.668921,0.010240,65.231291,5.186359,-0.147783,-3.582149,-3.488296,0.036859,CTRV,0.020967,22.273239,21.732798,4.876748,37.618768,-23.750782,0.147089,8.000000,-4.551630,-3.985827,0.024531,1.401062,-2.070514,0.003977,0.766456,-2.467394,0.026501,0,follow,,22.273239,2.129288,0.726965,0,,,
35.112725,79.916077,20.898657,-5.024704,-5.515455,-2.767252,0.011026,65.051899,5.011445,-0.145297,-3.578994,-3.491533,0.055004,CTRV,0.020254,22.296993,21.756546,4.879407,37.429310,-23.916307,0.294737,8.000000,-4.482578,-4.090022,0.024704,1.381047,-2.083916,0.003471,0.807911,-2.455667,0.027902,0,follow,,22.296993,2.067945,0.765238,0,,,
35.162875,79.571930,20.719057,-5.025226,-5.461196,-2.923790,0.011747,64.875210,4.838864,-0.141963,-3.575956,-3.494644,0.072810,CTRV,0.019481,22.181532,21.637331,4.883262,37.238518,-24.075644,0.440520,8.000000,-4.404274,-4.187457,0.025226,1.566080,-1.948690,0.010424,0.869354,-2.438515,0.009899,0,follow,,22.181532,1.970719,0.826966,0,,,
35.213493,79.273735,20.553770,-5.025805,-5.410147,-3.059920,0.011870,64.692026,4.659633,-0.137608,-3.573035,-3.497631,0.090168,CTRV,0.018850,22.116607,21.569651,4.888198,37.092415,-24.200136,0.582555,7.986935,-4.320326,-4.280073,0.025805,1.678964,-1.852317,0.011597,0.930995,-2.431273,-0.001766,0,follow,,22.116607,1.890159,0.879360,0,,,
35.262764,79.062363,20.431011,-5.026217,-5.371856,-3.156458,0.012668,64.517322,4.488422,-0.132611,-3.570228,-3.500496,0.106969,CTRV,0.018110,22.128528,21.580648,4.893607,36.890518,-24.371467,0.722145,7.990683,-4.237568,-4.373754,0.026217,1.655162,-1.873617,0.008240,0.965774,-2.407074,0.023510,0,follow,,22.128528,1.836604,0.915489,0,,,
35.312951,78.727455,20.226633,-5.027110,-5.307008,-3.309297,0.013848,64.335183,4.309646,-0.126570,-3.567536,-3.503239,0.123111,CTRV,0.017475,22.011435,21.458984,4.900540,36.855609,-24.375284,0.851548,7.945020,-4.144809,-4.457544,0.027110,1.855178,-1.675803,0.017853,1.034935,-2.377888,0.011428,0,follow,,22.011435,1.753657,0.972791,0,,,
35.362092,78.520294,20.093950,-5.027765,-5.264248,-3.403837,0.014614,64.158930,4.136388,-0.119940,-3.564958,-3.505863,0.138494,CTRV,0.016778,22.022246,21.468409,4.907825,36.654770,-24.546630,0.980824,7.948120,-4.053300,-4.542697,0.027765,1.830177,-1.703071,0.013103,1.076460,-2.362827,0.019759,0,follow,,22.022246,1.706852,1.006621,0,,,
35.412340,78.314995,19.957430,-5.028461,-5.219565,-3.497794,0.015615,63.981156,3.961388,-0.112517,-3.562492,-3.508369,0.153023,CTRV,0.016096,22.034037,21.478647,4.915944,36.451165,-24.720467,1.104243,7.951505,-3.963018,-4.629150,0.028461,1.805645,-1.729059,0.013914,1.123230,-2.343367,0.029517,0,follow,,22.034037,1.662794,1.039645,0,,,
35.462887,78.030563,19.760057,-5.029350,-5.153822,-3.627637,0.017181,63.804479,3.787231,-0.104449,-3.560138,-3.510757,0.166608,CTRV,0.015393,21.949199,21.389546,4.924901,36.374392,-24.757746,1.214737,7.917896,-3.864196,-4.705696,0.029350,1.976430,-1.530922,0.017786,1.197308,-2.301469,0.039669,0,follow,,21.949199,1.604936,1.084453,0,,,
35.512962,77.710236,19.525818,-5.030037,-5.073792,-3.773510,0.019128,63.623683,3.608782,-0.095534,-3.557895,-3.513030,0.179166,CTRV,0.014771,21.820456,21.255187,4.934503,36.354841,-24.741534,1.314051,7.867459,-3.753363,-4.763497,0.030037,2.216671,-1.156014,0.013733,1.276553,-2.267043,0.020960,0,follow,,21.820456,1.546417,1.132430,0,,,
35.562833,77.512703,19.374842,-5.030366,-5.021365,-3.862921,0.020524,63.449940,3.437083,-0.086383,-3.555763,-3.515189,0.190620,CTRV,0.014059,21.822384,21.254963,4.943983,36.164740,-24.894149,1.413218,7.866956,-3.643711,-4.823511,0.030366,2.193024,-1.200269,0.006580,1.320084,-2.229104,0.036069,0,follow,,21.822384,1.515863,1.159889,0,,,
35.613256,77.239845,19.157801,-5.030790,-4.944397,-3.985721,0.022435,63.267802,3.256878,-0.076243,-3.553740,-3.517233,0.200899,CTRV,0.013471,21.739478,21.167365,4.954547,36.083765,-24.943043,1.497594,7.833987,-3.525735,-4.864821,0.030790,2.359526,-0.826219,0.008488,1.397848,-2.173841,0.024205,0,follow,,21.739478,1.478262,1.195774,0,,,
35.662041,77.047508,18.998693,-5.030978,-4.886937,-4.071630,0.024278,63.093894,3.084625,-0.066091,-3.551827,-3.519166,0.209938,CTRV,0.012790,21.739619,21.165088,4.964887,35.895828,-25.093438,1.578309,7.832770,-3.408768,-4.908908,0.030978,2.339350,-0.881727,0.003748,1.450062,-2.132267,0.053579,0,follow,,21.739619,1.456779,1.218963,0,,,
35.713128,76.744438,18.737215,-5.030969,-4.790707,-4.205471,0.027426,62.912762,2.905028,-0.055099,-3.550022,-3.520986,0.217684,CTRV,0.012187,21.603997,21.023164,4.975870,35.883248,-25.066994,1.638415,7.779694,-3.284075,-4.900145,0.030969,2.493849,0.175261,-0.000172,1.533111,-2.066394,0.047574,0,follow,,21.603997,1.429691,1.252127,0,,,
35.762818,76.558044,18.569616,-5.030733,-4.727848,-4.286401,0.029603,62.738364,2.731939,-0.044174,-3.548325,-3.522696,0.224087,CTRV,0.011528,21.602809,21.019410,4.986559,35.695979,-25.216037,1.698780,7.778009,-3.167407,-4.893785,0.030733,2.333355,0.127191,-0.004730,1.577953,-2.011657,0.056451,0,follow,,21.602809,1.418571,1.269563,0,,,
35.812824,76.374199,18.398987,-5.030488,-4.662529,-4.364819,0.032349,62.559136,2.553892,-0.032669,-3.546736,-3.524297,0.229109,CTRV,0.010921,21.607897,21.021965,4.997820,35.497292,-25.380275,1.749507,7.778717,-3.169745,-4.893413,0.030488,-0.046754,0.007444,-0.004883,1.643499,-1.947840,0.072421,0,follow,,21.607897,1.410740,1.284231,0,,,
35.862903,76.121246,18.155151,-5.029876,-4.567512,-4.469804,0.036635,62.382226,2.377996,-0.021105,-3.545253,-3.525788,0.232719,CTRV,0.010290,21.512022,20.920787,5.008771,35.432493,-25.402006,1.780360,7.740958,-3.116484,-4.834646,0.029876,1.065219,1.175332,-0.012255,1.724541,-1.831532,0.084086,0,follow,,21.512022,1.405214,1.299579,0,,,
35.913142,75.838760,17.869968,-5.028498,-4.453133,-4.581408,0.044032,62.203354,2.200008,-0.009276,-3.543877,-3.527171,0.234893,CTRV,0.009672,21.369711,20.771903,5.019221,35.426860,-25.362515,1.796019,7.685602,-3.039292,-4.742973,0.028498,1.543851,1.833469,-0.027561,1.813908,-1.697898,0.127442,0,follow,,21.369711,1.405201,1.308392,0,,,
35.962436,75.665909,17.688465,-5.027339,-4.379461,-4.645755,0.049764,62.028408,2.025797,0.002354,-3.542608,-3.528446,0.235619,CTRV,0.009047,21.368163,20.767778,5.029693,35.237451,-25.511452,1.812849,7.683981,-3.049510,-4.734415,0.027339,-0.204358,0.171162,-0.023165,1.845757,-1.590749,0.141088,0,follow,,21.368163,1.408277,1.309323,0,,,
36.012782,75.495926,17.504625,-5.025894,-4.304705,-4.705738,0.055520,61.850551,1.848569,0.014166,-3.541444,-3.529614,0.234893,CTRV,0.008441,21.370788,20.767965,5.040060,35.039535,-25.669422,1.819087,7.684009,-3.061733,-4.724159,0.025894,-0.244466,0.205110,-0.028906,1.874010,-1.476109,0.143248,0,follow,,21.370788,1.413509,1.306662,0,,,
36.062145,75.262703,17.243586,-5.023402,-4.199764,-4.781225,0.062226,61.675609,1.674137,0.025703,-3.540385,-3.530676,0.232719,CTRV,0.007816,21.272290,20.664386,5.049105,34.976516,-25.685236,1.804989,7.645657,-3.023082,-4.652316,0.023402,0.773021,1.436876,-0.049839,1.872003,-1.286358,0.111788,0,follow,,21.272290,1.423981,1.295985,0,,,
36.111921,75.099579,17.054989,-5.021372,-4.125187,-4.828534,0.066217,61.496806,1.495756,0.037337,-3.539431,-3.531632,0.229109,CTRV,0.007227,21.277117,20.667006,5.058710,34.773505,-25.847230,1.789264,7.646686,-3.040235,-4.638597,0.021372,-0.343055,0.274363,-0.040598,1.862645,-1.141191,0.095769,0,follow,,21.277117,1.432340,1.284134,0,,,
36.161940,74.844154,16.750021,-5.017662,-4.009224,-4.893046,0.070465,61.320004,1.319284,0.048613,-3.538583,-3.532483,0.224087,CTRV,0.006618,21.134744,20.518535,5.066275,34.765666,-25.805706,1.749858,7.591879,-2.983278,-4.531953,0.017662,1.139123,2.132889,-0.074215,1.784066,-0.942449,0.053585,0,follow,,21.134744,1.447839,1.257703,0,,,
36.212688,74.687790,16.557676,-5.015135,-3.939809,-4.926599,0.071642,61.142536,1.142069,0.059634,-3.537838,-3.533228,0.217684,CTRV,0.006021,21.139255,20.521083,5.074769,34.562012,-25.964841,1.712498,7.592953,-3.005308,-4.515577,0.015135,-0.440598,0.327523,-0.050526,1.725107,-0.812670,0.019561,0,follow,,21.139255,1.457529,1.238611,0,,,
36.262750,74.472900,16.286596,-5.011555,-3.847522,-4.965028,0.071006,60.967691,0.967407,0.070130,-3.537198,-3.533869,0.209938,CTRV,0.005410,21.044994,20.422249,5.081685,34.490494,-25.986267,1.656551,7.556598,-2.980262,-4.436381,0.011555,0.500917,1.583915,-0.071602,1.607507,-0.622958,-0.019181,0,follow,,21.044994,1.470993,1.207374,0,,,
36.311939,74.322166,16.091940,-5.009061,-3.785599,-4.986283,0.069833,60.788941,0.788786,0.080427,-3.536662,-3.534405,0.200899,CTRV,0.004826,21.053209,20.428772,5.089488,34.279352,-26.151360,1.599061,7.559204,-3.006292,-4.418492,0.009061,-0.520583,0.357788,-0.049887,1.522884,-0.492275,-0.033111,0,follow,,21.053209,1.478884,1.183676,0,,,
