time,uav_x,uav_y,uav_z,uav_vx,uav_vy,uav_vz,target_x,target_y,target_z,target_vx,target_vy,target_vz,camera_measurement_valid,camera_x,camera_y,camera_z,camera_position_error,camera_confidence,kf_state_valid,kf_x,kf_y,kf_z,kf_vx,kf_vy,kf_vz,kf_position_error,kf_state_age,guidance_prediction_0p5_x,guidance_prediction_0p5_y,guidance_prediction_0p5_z,guidance_prediction_0p5_error,guidance_prediction_0p5_age,guidance_prediction_1p0_x,guidance_prediction_1p0_y,guidance_prediction_1p0_z,guidance_prediction_1p0_error,guidance_prediction_1p0_age,guidance_prediction_2p0_x,guidance_prediction_2p0_y,guidance_prediction_2p0_z,guidance_prediction_2p0_error,guidance_prediction_2p0_age,kf_prediction_0p5_x,kf_prediction_0p5_y,kf_prediction_0p5_z,kf_prediction_0p5_error,kf_prediction_0p5_age,kf_prediction_1p0_x,kf_prediction_1p0_y,kf_prediction_1p0_z,kf_prediction_1p0_error,kf_prediction_1p0_age,kf_prediction_2p0_x,kf_prediction_2p0_y,kf_prediction_2p0_z,kf_prediction_2p0_error,kf_prediction_2p0_age,prediction_model,estimated_turn_rate,estimated_turn_acceleration,estimated_longitudinal_acceleration,control_dt,retained_plan_age,distance,horizontal_distance,vertical_error,intercept_x,intercept_y,intercept_z,intercept_vx,intercept_vy,intercept_vz,intercept_ax,intercept_ay,intercept_az,t_go,guidance_altitude_reference,guidance_closing_speed,trajectory_plan_feasible,trajectory_planner,minco_target_curve_weight,minco_constraint_penalty,minco_optimization_iterations,minco_piece_durations,planned_closing_speed,planned_max_horizontal_speed,planned_max_vertical_speed,planned_max_horizontal_acceleration,planned_max_vertical_acceleration,uav_yaw,observation_yaw,command_vx,command_vy,command_vz,command_ax,command_ay,command_az,uav_ax,uav_ay,uav_az,terminal_mode,phase,intercept_elapsed_time,minimum_distance,relative_speed,closing_speed,constraint_violation,outcome,failure_reason,failure_detail
11.137559,18.383221,17.140614,-4.956535,5.485345,-0.203679,0.003638,29.869214,16.161284,-0.146722,3.343266,-2.196035,0.039564,1,30.023569,15.559567,-0.073303,0.625523,1.000000,1,30.242307,15.484598,-0.140521,3.222439,-2.235135,-0.141393,0.772748,0.026809,29.868947,16.162688,-0.194428,0.047727,0.500131,29.859455,16.147245,-0.264168,0.118684,1.000162,29.753057,15.971363,0.067605,0.309029,2.000093,30.434137,15.550874,-0.213755,0.834405,0.500131,31.060649,15.861950,-0.057659,1.231687,1.000162,32.816269,18.298885,0.426524,3.685524,2.000093,BCTRA,-0.106404,0.050623,0.000000,0.050023,0.000000,12.490853,11.527668,4.809812,35.030448,12.220649,-0.082450,3.027054,-2.614755,0.039564,-0.171930,-0.199040,0.000000,1.624543,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.004513,-0.085098,5.137430,-1.274858,-0.043465,0.055956,-0.255615,-0.001039,0.034183,-2.167741,0.049607,0,follow,,12.490853,2.925624,1.799712,0,,,
11.187419,18.737247,17.123421,-4.956664,5.485491,-0.337815,0.004911,30.035417,16.050874,-0.143772,3.332643,-2.212124,0.057667,1,30.284603,15.348112,-0.065514,0.749728,1.000000,1,30.391526,15.363114,-0.134168,3.205424,-2.249189,-0.122099,0.774545,0.026910,30.036170,16.051454,-0.192687,0.048924,0.500125,,,,,,,,,,,30.598088,15.406272,-0.228958,0.859864,0.500125,,,,,,,,,,,BCTRA,-0.103858,0.052280,0.000000,0.050000,0.000000,12.327324,11.348964,4.812892,35.163327,12.119793,-0.050561,3.030148,-2.611169,0.057667,-0.161792,-0.187753,0.000000,1.616366,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.018783,-0.094687,5.109422,-1.346243,-0.043336,-0.560159,-1.427708,0.002584,-0.011881,-2.058784,0.013795,0,follow,,12.327324,2.854921,1.789444,0,,,
11.237459,18.958336,17.108749,-4.956898,5.484218,-0.417452,0.005643,30.201535,15.939393,-0.139930,3.322188,-2.227794,0.075408,1,30.358985,15.318549,-0.043227,0.647757,1.000000,1,30.528311,15.256123,-0.124723,3.171421,-2.241211,-0.099668,0.757543,0.026652,30.202012,15.940166,-0.189713,0.049791,0.500244,30.194079,15.928448,-0.277680,0.138386,1.000095,30.079196,15.744115,-0.010878,0.264111,2.000077,30.701384,15.309309,-0.237924,0.810221,0.500244,31.384194,15.564173,-0.108105,1.241163,1.000095,34.066235,18.269213,0.659156,4.582849,2.000077,BCTRA,-0.101442,0.049919,0.000000,0.049986,0.000000,12.287396,11.303845,4.816969,35.309821,11.995670,-0.018193,3.023332,-2.619057,0.075408,-0.160962,-0.185808,0.000000,1.614370,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.027514,-0.103670,5.097534,-1.390033,-0.043102,-0.237822,-0.876052,0.004684,-0.039180,-1.972549,0.018222,0,follow,,12.287396,2.820741,1.778663,0,,,
11.287310,19.267509,17.083626,-4.957428,5.480483,-0.523745,0.005147,30.366818,15.827367,-0.135230,3.311839,-2.243151,0.092783,1,30.700342,15.033317,-0.044360,0.866032,1.000000,1,30.696082,15.121365,-0.116274,3.184925,-2.274234,-0.080199,0.779239,0.026273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCTRA,-0.099119,0.048083,0.000000,0.049929,0.000000,12.166611,11.170176,4.822198,35.443907,11.882521,0.013996,3.018073,-2.625117,0.092783,-0.159247,-0.183085,0.000000,1.608331,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.039410,-0.112739,5.084655,-1.427710,-0.042572,-0.257961,-0.754617,0.010610,-0.077337,-1.854293,-0.013947,0,follow,,12.166611,2.768944,1.766131,0,,,
11.337404,19.488035,17.062605,-4.957927,5.476724,-0.595766,0.004386,30.532567,15.713933,-0.129673,3.301755,-2.257966,0.109413,1,30.700342,15.033317,-0.044360,0.706162,1.000000,1,30.855566,15.007483,-0.120289,3.184925,-2.274234,-0.080199,0.776845,0.026637,30.367668,15.828036,-0.185596,0.208180,0.550005,30.525548,15.704161,-0.284376,0.155171,1.000019,30.252919,15.646202,-0.050186,0.298510,2.050020,30.878129,15.173019,-0.246825,0.652476,0.550005,31.517086,15.211338,-0.193234,1.107213,1.000019,34.084472,17.849547,0.590433,4.206594,2.050020,BCTRA,-0.096872,0.046579,0.000000,0.050114,0.000000,12.129000,11.126572,4.828254,35.591748,11.758086,0.046094,3.012892,-2.631060,0.109413,-0.156908,-0.179680,0.000000,1.606450,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.047705,-0.121541,5.072786,-1.469318,-0.042073,-0.236829,-0.830263,0.009953,-0.099838,-1.774684,-0.023264,0,follow,,12.129000,2.739421,1.753866,0,,,
11.387270,19.840343,17.024057,-4.958956,5.469012,-0.704676,0.003170,30.696397,15.600753,-0.123361,3.291795,-2.272462,0.125432,1,31.039696,14.787588,-0.003287,0.890792,1.000000,1,31.027324,14.869125,-0.102998,3.203449,-2.310276,-0.049278,0.803248,0.026683,30.532732,15.715150,-0.180321,0.207648,0.548040,,,,,,30.593117,15.440236,-0.127515,0.190918,2.000058,30.997088,15.067423,-0.248901,0.624993,0.548040,,,,,,34.084823,17.187850,0.505985,3.794256,2.000058,BCTRA,-0.094578,0.046987,0.000000,0.050008,0.000000,11.969239,10.948959,4.835595,35.722076,11.653487,0.077138,3.013088,-2.630836,0.125432,-0.150199,-0.172022,0.000000,1.598462,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.060602,-0.130390,5.059393,-1.501576,-0.041044,-0.267815,-0.645068,0.020577,-0.133693,-1.662647,-0.018148,0,follow,,11.969239,2.685735,1.738902,0,,,
11.437400,20.060186,16.996929,-4.959696,5.463226,-0.769004,0.002525,30.860555,15.486303,-0.116260,3.281977,-2.286619,0.140705,1,30.998357,14.848225,-0.015110,0.660579,1.000000,1,31.162906,14.764172,-0.090073,3.167498,-2.294769,-0.026921,0.783310,0.026656,30.861052,15.487047,-0.166459,0.050208,0.500045,30.853829,15.476336,-0.284036,0.168207,1.000187,,,,,,31.331147,14.846643,-0.271312,0.809113,0.500045,31.724071,14.976080,-0.233787,1.009851,1.000187,,,,,,BCTRA,-0.092473,0.043727,0.000000,0.049935,0.000000,11.932679,10.905501,4.843437,35.866540,11.525784,0.108395,3.003998,-2.641211,0.140705,-0.152145,-0.173043,0.000000,1.596634,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.068425,-0.138999,5.061576,-1.513618,-0.040304,0.043708,-0.241143,0.014830,-0.152210,-1.593898,-0.013159,0,follow,,11.932679,2.660845,1.726056,0,,,
11.487560,20.367239,16.955271,-4.960882,5.453573,-0.854692,0.001927,31.024289,15.371122,-0.108438,3.272319,-2.300419,0.155104,1,31.331772,14.551684,-0.005701,0.881237,1.000000,1,31.330340,14.627847,-0.077196,3.180770,-2.326231,-0.006239,0.804426,0.026926,31.025281,15.371750,-0.158007,0.049582,0.500007,31.018447,15.363325,-0.281227,0.173063,1.000349,30.932524,15.231300,-0.201740,0.191510,2.000129,31.496208,14.704785,-0.257729,0.830060,0.500007,31.904184,14.870074,-0.243868,1.021570,1.000349,34.119709,16.616656,0.415162,3.377445,2.000129,BCTRA,-0.090383,0.043167,0.000000,0.050091,0.000000,11.816449,10.774147,4.852444,36.002220,11.412323,0.138305,3.001367,-2.644200,0.155104,-0.148106,-0.168112,0.000000,1.590822,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.079094,-0.147608,5.034941,-1.574277,-0.039118,-0.531721,-1.210977,0.023675,-0.179917,-1.500871,-0.007661,0,follow,,11.816449,2.621346,1.710514,0,,,
11.537383,20.586000,16.922840,-4.961808,5.445685,-0.913003,0.001827,31.187119,15.255574,-0.099969,3.262825,-2.313866,0.168536,1,31.293970,14.598309,0.011879,0.675221,1.000000,1,31.465296,14.520030,-0.063005,3.145764,-2.313895,0.014861,0.787256,0.026652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCTRA,-0.088282,0.043031,0.000000,0.049900,0.000000,11.781383,10.731426,4.861839,36.150085,11.288948,0.167846,2.999289,-2.646558,0.168536,-0.143004,-0.162063,0.000000,1.589069,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.086538,-0.156028,5.023355,-1.612402,-0.038192,-0.232189,-0.764022,0.018557,-0.202090,-1.445036,-0.003999,0,follow,,11.781383,2.599055,1.697138,0,,,
11.587396,20.935133,16.866762,-4.963294,5.432228,-1.001561,0.001350,31.349656,15.139250,-0.090876,3.253476,-2.326993,0.180939,1,31.540490,14.393311,0.050642,0.782860,1.000000,1,31.616551,14.397399,-0.044244,3.136999,-2.324052,0.041163,0.789779,0.026775,31.349687,15.140186,-0.138151,0.047284,0.500159,31.181393,15.246734,-0.276715,0.272766,1.049846,31.262464,15.007621,-0.271019,0.239541,2.000047,31.751091,14.464464,-0.226529,0.796799,0.500159,31.923693,14.749335,-0.270361,0.716776,1.049846,34.293718,16.299452,0.372952,3.198235,2.000047,BCTRA,-0.086326,0.040489,0.000000,0.049977,0.000000,11.626996,10.556827,4.872417,36.276745,11.177089,0.195251,2.992608,-2.654110,0.180939,-0.143763,-0.162098,0.000000,1.581350,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.098088,-0.164414,5.010238,-1.639846,-0.036706,-0.262459,-0.549133,0.029720,-0.218034,-1.352901,-0.008318,0,follow,,11.626996,2.556557,1.679362,0,,,
11.588118,20.935133,16.866762,-4.963294,5.432228,-1.001561,0.001350,31.353298,15.136631,-0.090673,3.253476,-2.326993,0.180939,1,31.540490,14.393311,0.050642,0.779446,1.000000,1,31.616551,14.397399,-0.044244,3.136999,-2.324052,0.041163,0.786080,0.027489,,,,,,31.344337,15.130610,-0.270494,0.180145,1.000571,,,,,,,,,,,32.085925,14.569490,-0.309400,0.951963,1.000571,,,,,,BCTRA,-0.086326,0.040489,0.000000,0.049977,0.000000,11.630732,10.560848,4.872620,36.280946,11.173974,0.195488,2.992581,-2.654140,0.180939,0.000000,0.000000,0.000000,1.581537,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.098088,-0.164414,5.010238,-1.639846,-0.036706,-0.262459,-0.549133,0.029720,-0.218034,-1.352901,-0.008318,0,intercept,0.000000,11.630732,2.556557,1.679203,0,,,
11.668163,21.152712,16.829248,-4.964329,5.423137,-1.053982,0.000924,31.512440,15.021776,-0.081183,3.244295,-2.339775,0.192205,1,31.623314,14.348970,0.043715,0.693225,1.000000,1,31.757057,14.286509,-0.028649,3.113186,-2.316345,0.060957,0.776669,0.057517,31.513028,15.022374,-0.126941,0.045766,0.530604,31.506605,15.014955,-0.262563,0.181602,1.030735,31.429433,14.899674,-0.303223,0.266647,2.030822,31.853526,14.367031,-0.211218,0.749626,0.530604,32.152456,14.466619,-0.330619,0.883198,1.030735,34.366451,16.077189,0.334517,3.071170,2.030822,BCTRA,-0.084618,0.036299,-0.000000,0.050044,0.000000,11.594656,10.516222,4.883147,36.430133,11.040920,0.205273,2.969631,-2.663318,0.210113,-0.458601,-0.183391,0.582964,1.579733,-5.000000,3.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.105159,-0.177883,5.121942,-1.774759,-0.035671,2.232105,-2.695868,0.020696,-0.230908,-1.300623,-0.011637,0,intercept,0.050044,11.594656,2.537165,1.665778,0,,,
11.704405,21.456524,16.773930,-4.966093,5.409364,-1.123646,0.000502,31.637979,14.930534,-0.073288,3.235247,-2.352270,0.202308,1,31.884683,14.160765,0.065914,0.820234,1.000000,1,31.915676,14.163740,-0.011340,3.117399,-2.326437,0.081846,0.817879,0.034991,31.674532,14.905192,-0.114939,0.060936,0.516986,31.668518,14.896175,-0.253074,0.185570,1.017111,31.596355,14.790273,-0.333597,0.298608,2.017020,31.994237,14.238519,-0.195217,0.787827,0.516986,32.313193,14.306927,-0.347289,0.959102,1.017111,34.433408,15.755064,0.256040,2.933041,2.017020,BCTRA,-0.079226,0.082799,-0.000000,0.050013,0.000000,11.445509,10.346987,4.892805,36.580349,10.911345,0.216312,3.037384,-2.518324,0.231322,1.354708,2.899098,0.424074,1.572275,-5.000000,3.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.114844,-0.182018,5.230403,-1.912155,-0.033907,2.168640,-2.747181,0.035257,-0.247031,-1.217782,-0.000415,0,intercept,0.100058,11.445509,2.505400,1.649856,0,,,
11.758334,21.672943,16.732344,-4.967538,5.399112,-1.171250,-0.000471,31.836240,14.785251,-0.060370,3.226342,-2.364470,0.211167,1,31.923943,14.131094,0.058554,0.670639,1.000000,1,32.056425,14.054667,0.002977,3.095213,-2.315802,0.096847,0.765669,0.047640,31.835838,14.786844,-0.102226,0.041888,0.520875,31.829818,14.778480,-0.241969,0.181838,1.021119,31.769120,14.692043,-0.361824,0.322595,2.020811,32.114021,14.135517,-0.174556,0.715790,0.520875,32.388172,14.215305,-0.355067,0.846354,1.021119,34.361023,15.531489,0.177563,2.643485,2.020811,BCTRA,-0.083694,-0.108860,0.000000,0.050172,0.000000,11.452688,10.348128,4.907167,36.730023,10.782022,0.228511,2.929051,-2.636816,0.254967,-2.159233,-2.361718,0.471272,1.572634,-5.000000,3.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.121589,-0.192767,5.334342,-2.053692,-0.032462,2.071654,-2.821037,0.028807,-0.261933,-1.180649,-0.052896,0,intercept,0.150230,11.445509,2.487869,1.634608,0,,,
11.798351,22.018459,16.662432,-4.970343,5.382815,-1.244719,-0.007245,31.991704,14.670381,-0.049764,3.217588,-2.376368,0.218717,1,31.923943,14.131094,0.058554,0.554216,1.000000,1,32.211048,13.938980,0.007815,3.095213,-2.315802,0.096847,0.765752,0.037614,31.996369,14.668096,-0.088839,0.039419,0.511040,31.991230,14.660408,-0.229417,0.179930,1.010951,31.906915,14.539062,-0.387981,0.372592,2.010849,32.288544,13.984248,-0.156373,0.755154,0.511040,32.568248,14.067808,-0.362791,0.890777,1.010951,34.381653,15.265041,0.102788,2.467538,2.010849,BCTRA,-0.080722,0.011274,0.000000,0.049839,0.000000,11.298052,10.170245,4.920580,36.873609,10.648310,0.241593,2.833001,-2.729011,0.270006,-1.927210,-1.849860,0.301767,1.564903,-5.000000,3.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.131673,-0.199033,5.432781,-2.197697,-0.029657,1.975142,-2.889431,0.056286,-0.249426,-1.130939,-0.113397,0,intercept,0.200068,11.298052,2.453547,1.613391,0,,,
11.843507,22.233919,16.616550,-4.972438,5.374069,-1.289966,-0.012961,32.157183,14.547177,-0.038141,3.208976,-2.387985,0.224920,0,,,,,,1,32.366268,13.822846,0.012672,3.095213,-2.315802,0.096847,0.755615,0.032781,32.157504,14.548191,-0.074966,0.036840,0.506103,32.151956,14.541501,-0.215424,0.177451,1.004278,32.083094,14.443051,-0.411640,0.394756,2.006195,32.448029,13.870366,-0.160389,0.746732,0.506103,32.666213,13.964294,-0.360877,0.838464,1.004278,34.497940,15.085743,0.072417,2.404458,2.006195,BCTRA,-0.079161,-0.001992,0.000000,0.050166,0.000000,11.273897,10.136738,4.934296,37.014867,10.510329,0.255472,2.798626,-2.771980,0.283347,-0.685243,-0.856543,0.265928,1.563695,-5.000000,3.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.137390,-0.206635,5.525767,-2.346634,-0.027562,1.853581,-2.968878,0.041756,-0.206090,-1.127737,-0.146551,0,intercept,0.250234,11.273897,2.439234,1.600050,0,,,
11.890249,22.534880,16.549711,-4.976040,5.365819,-1.354329,-0.022742,32.316277,14.427842,-0.026694,3.200511,-2.399318,0.229733,1,32.468990,13.649376,0.183442,0.820663,1.000000,1,32.519547,13.689430,0.049959,3.093678,-2.341934,0.144110,0.769706,0.029647,32.316889,14.428826,-0.060645,0.033971,0.502979,32.311758,14.421563,-0.200100,0.173579,1.002561,32.249702,14.332539,-0.432810,0.422428,2.002692,32.629048,13.713987,-0.127637,0.785878,0.502979,32.833395,13.853803,-0.372092,0.846305,1.002561,34.706755,14.999706,0.070513,2.459850,2.002692,BCTRA,-0.077003,0.014156,-0.000000,0.049830,0.000000,11.165756,10.008899,4.949347,37.155609,10.374297,0.269793,2.850243,-2.687830,0.291437,1.035868,1.688743,0.162351,1.558288,-5.000000,3.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.144740,-0.214148,5.610784,-2.498915,-0.023960,1.706135,-3.055995,0.072296,-0.114202,-1.161277,-0.178951,0,intercept,0.300064,11.165756,2.417500,1.586353,0,,,
11.939137,22.749575,16.499880,-4.978990,5.364035,-1.402275,-0.030372,32.476103,14.307095,-0.015000,3.192180,-2.410392,0.233132,1,32.468990,13.649376,0.183442,0.687040,1.000000,1,32.674515,13.572118,0.057178,3.093678,-2.341934,0.144110,0.764701,0.028468,32.476466,14.308060,-0.045907,0.030924,0.501737,32.470868,14.300508,-0.183518,0.168728,1.001781,32.407795,14.211755,-0.451244,0.451735,2.001926,32.746655,13.616787,-0.103534,0.746700,0.501737,33.000272,13.743514,-0.383287,0.853237,1.001781,34.915505,14.913695,0.068610,2.515082,2.001926,BCTRA,-0.075093,0.015999,0.000000,0.049954,0.000000,11.137991,9.970640,4.963990,37.298223,10.240306,0.284484,2.859489,-2.676711,0.296743,0.185080,0.222577,0.106219,1.556900,-5.000000,3.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.149606,-0.222079,5.686173,-2.656667,-0.021010,1.509139,-3.157926,0.059048,-0.018924,-1.212873,-0.177121,0,intercept,0.350019,11.137991,2.408877,1.580716,0,,,
11.990287,23.093168,16.416454,-4.984427,5.369796,-1.484964,-0.042574,32.634394,14.186664,-0.003297,3.183987,-2.421204,0.235093,1,32.879907,13.399679,0.239928,0.859523,1.000000,1,32.848967,13.436535,0.101279,3.122415,-2.368745,0.197103,0.787192,0.029764,32.635825,14.186889,-0.030886,0.027627,0.502727,32.631266,14.180016,-0.165891,0.162760,1.002734,32.575189,14.102436,-0.466945,0.474942,2.002712,32.920725,13.464731,-0.080316,0.780452,0.502727,33.163353,13.589269,-0.359266,0.873724,1.002734,34.936687,14.568748,-0.032011,2.333960,2.002712,BCTRA,-0.073179,0.020451,-0.000000,0.050040,0.000000,10.991752,9.798313,4.981131,37.441325,10.107363,0.299334,2.860079,-2.636783,0.296760,0.011796,0.797921,0.000330,1.549588,-5.000000,3.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.157091,-0.230118,5.747470,-2.820728,-0.015573,1.224977,-3.278633,0.108662,0.146071,-1.337270,-0.187035,0,intercept,0.400058,10.991752,2.394036,1.581603,0,,,
12.040157,23.308243,16.361761,-4.988345,5.379326,-1.541133,-0.049577,32.794192,14.064247,0.008568,3.175937,-2.431753,0.235604,1,33.088226,13.349753,0.327986,0.836054,1.000000,1,33.030627,13.317148,0.153906,3.158776,-2.370038,0.258128,0.796983,0.029491,32.794393,14.065552,-0.015701,0.024305,0.502774,32.790750,14.060271,-0.147171,0.155828,1.002770,32.723984,13.967912,-0.479760,0.502666,2.002954,33.038178,13.363083,-0.055574,0.745168,0.502774,33.227232,13.502399,-0.340581,0.790634,1.002770,35.003176,14.380188,-0.041508,2.232025,2.002954,BCTRA,-0.071599,0.018699,-0.000000,0.049991,0.000000,10.964986,9.760215,4.996913,37.584222,9.975387,0.314119,2.856856,-2.643241,0.294776,-0.064465,-0.129186,-0.039680,1.548249,-5.000000,3.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.161691,-0.238135,5.778402,-2.976586,-0.011655,0.618766,-3.117737,0.078359,0.262101,-1.424511,-0.165797,0,intercept,0.450049,10.964986,2.393627,1.589605,0,,,
12.090380,23.610195,16.281277,-4.994298,5.400486,-1.626934,-0.057425,32.952511,13.942143,0.020300,3.168009,-2.442073,0.234662,1,35.141149,12.553009,1.189736,2.843838,1.000000,1,33.557315,13.073336,0.356432,3.684926,-2.548822,0.528704,1.110674,0.029747,32.956240,13.940773,-0.000204,0.020885,0.502262,32.946453,13.936116,-0.127521,0.148068,1.003143,32.903624,13.875435,-0.489612,0.516576,2.003134,33.185050,13.235373,-0.023663,0.745340,0.502262,33.387957,13.340607,-0.306984,0.811526,1.003143,35.038290,14.089616,-0.122457,2.095853,2.003134,BCTRA,-0.069932,0.022640,0.000000,0.050020,0.000000,10.858021,9.630702,5.014598,37.727215,9.843878,0.328698,2.860561,-2.614980,0.288157,0.074071,0.565004,-0.132327,1.542901,-5.000000,3.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.168328,-0.245881,5.762996,-3.006306,-0.005702,-0.308002,-0.594156,0.119027,0.434548,-1.584828,-0.126279,0,intercept,0.500070,10.858021,2.394519,1.610339,0,,,
12.140106,23.826736,16.220791,-4.998825,5.420835,-1.693330,-0.060683,33.110277,13.819666,0.031894,3.160218,-2.452146,0.232273,1,33.149768,13.212907,0.247933,0.645282,1.000000,1,33.647290,12.985992,0.360516,3.550423,-2.491551,0.496834,1.044695,0.029372,,,,,,33.105726,13.812919,-0.107159,0.139291,1.002548,33.039653,13.724012,-0.496444,0.541552,2.002710,,,,,,33.464746,13.249464,-0.281914,0.741117,1.002548,34.943097,13.901839,-0.184029,1.847324,2.002710,BCTRA,-0.068376,0.023022,0.000000,0.049932,0.000000,10.828557,9.589031,5.030719,37.870098,9.713339,0.342861,2.862532,-2.613707,0.279112,0.039474,0.025489,-0.181145,1.541428,-5.000000,3.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.173339,-0.253602,5.747494,-3.035838,-0.001175,-0.310459,-0.591435,0.090656,0.532299,-1.694351,-0.048371,0,intercept,0.550001,10.828557,2.402501,1.633711,0,,,
12.190564,24.174919,16.118370,-5.006155,5.459959,-1.807436,-0.056439,33.268615,13.695950,0.043362,3.152562,-2.461982,0.228455,1,33.510216,12.912718,0.301580,0.859360,1.000000,1,33.779370,12.864436,0.372227,3.486076,-2.487680,0.478146,1.029776,0.030119,33.110993,13.820054,0.014920,0.202621,0.522401,33.264170,13.691698,-0.086105,0.129613,1.003146,33.210440,13.618823,-0.500219,0.552099,2.003096,33.313651,13.128337,0.001829,0.570910,0.522401,33.596949,13.113925,-0.256266,0.732348,1.003146,35.037308,13.646646,-0.248744,1.793330,2.003096,BCTRA,-0.066874,0.023779,0.000000,0.050166,0.000000,10.679936,9.410814,5.049516,38.013356,9.582715,0.356519,2.848893,-2.594003,0.265403,-0.271889,0.392778,-0.273284,1.533997,-5.000000,3.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.182287,-0.260887,5.732635,-3.063804,0.006155,-0.296205,-0.557487,0.146106,0.644902,-1.826848,0.123434,0,intercept,0.600167,10.679936,2.415300,1.681528,0,,,
12.239766,24.393860,16.050518,-5.010451,5.487202,-1.882975,-0.048349,33.425460,13.572629,0.054480,3.145024,-2.471603,0.223222,1,33.487404,12.928355,0.272158,0.682868,1.000000,1,33.885726,12.764697,0.376905,3.388391,-2.452120,0.450555,0.984152,0.029188,33.235618,13.727523,0.027866,0.246456,0.535361,33.421302,13.567896,-0.064522,0.119169,1.002307,33.368349,13.496997,-0.500906,0.563415,2.002402,33.474376,13.000522,0.029583,0.574734,0.535361,33.699731,13.014912,-0.224390,0.681206,1.002307,35.229512,13.545757,-0.256143,1.830796,2.002402,BCTRA,-0.065421,0.024242,0.000000,0.049923,0.000000,10.647219,9.365348,5.064931,38.155630,9.453226,0.369384,2.850810,-2.593561,0.249992,0.038397,0.008847,-0.308693,1.532361,-5.000000,3.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.188748,-0.268190,5.717499,-3.091959,0.010451,-0.303192,-0.563957,0.086058,0.690003,-1.905575,0.218073,0,intercept,0.650090,10.647219,2.430232,1.720596,0,,,
