time,uav_x,uav_y,uav_z,uav_vx,uav_vy,uav_vz,target_x,target_y,target_z,target_vx,target_vy,target_vz,prediction_model,estimated_turn_rate,distance,horizontal_distance,vertical_error,intercept_x,intercept_y,intercept_z,t_go,command_vx,command_vy,command_vz,command_ax,command_ay,command_az,uav_ax,uav_ay,uav_az,terminal_mode,phase,intercept_elapsed_time,minimum_distance,relative_speed,closing_speed,constraint_violation,outcome,failure_reason,failure_detail
26.346026,91.444946,-16.329395,-5.020767,4.752865,6.250411,0.024656,98.687079,9.830610,-0.084193,-1.375238,4.807153,-0.200899,CTRV,0.170705,27.589203,27.143957,4.936574,77.233573,42.787614,-1.670540,7.896259,3.719330,6.742150,0.020767,-1.006086,0.559926,-0.000153,-1.881321,1.563072,0.074407,0,follow,,27.589203,6.299803,3.017472,0,,,
26.395873,91.630890,-16.083359,-5.020646,4.678080,6.311254,0.027301,98.616391,10.068819,-0.093630,-1.419062,4.794399,-0.190620,CTRV,0.173504,27.513799,27.069053,4.927015,76.836708,42.539176,-1.590382,7.852011,3.660826,6.774094,0.020646,-1.170079,0.638888,-0.002432,-1.866122,1.509845,0.064086,0,follow,,27.513799,6.286770,3.028820,0,,,
26.445091,91.886497,-15.734976,-5.020320,4.575026,6.393391,0.030406,98.542728,10.308829,-0.102589,-1.463639,4.780979,-0.179166,CTRV,0.176718,27.327079,26.880944,4.917730,76.504933,42.154986,-1.496332,7.779037,3.609886,6.801377,0.020320,-1.018797,0.545644,-0.006514,-1.823723,1.439244,0.054682,0,follow,,27.327079,6.253740,3.045283,0,,,
26.495896,92.065712,-15.483702,-5.020080,4.503014,6.449339,0.032204,98.467383,10.546237,-0.110845,-1.508997,4.766857,-0.166608,CTRV,0.180163,27.251416,26.805580,4.909235,76.098940,41.841576,-1.398431,7.728229,3.552744,6.831399,0.020080,-1.142833,0.600442,-0.004797,-1.789123,1.381576,0.045676,0,follow,,27.251416,6.246162,3.055175,0,,,
26.545891,92.346916,-15.077338,-5.019591,4.390882,6.534708,0.034240,98.389169,10.784629,-0.118478,-1.555167,4.751995,-0.153023,CTRV,0.183716,27.006871,26.558429,4.901113,75.813863,41.366298,-1.287316,7.638336,3.507232,6.853332,0.019591,-0.910237,0.438662,-0.009785,-1.732051,1.310249,0.026201,0,follow,,27.006871,6.210364,3.071432,0,,,
26.595894,92.519348,-14.820640,-5.019337,4.322909,6.585478,0.035054,98.309207,11.020423,-0.125322,-1.602180,4.736351,-0.138494,CTRV,0.187048,26.930176,26.481748,4.894015,75.425849,41.041519,-1.176055,7.586871,3.450788,6.880256,0.019337,-1.128882,0.538474,-0.005074,-1.695375,1.261334,0.018689,0,follow,,26.930176,6.209354,3.079749,0,,,
26.645880,92.756607,-14.457749,-5.019317,4.230545,6.653495,0.035678,98.226209,11.257247,-0.131448,-1.650069,4.719881,-0.123111,CTRV,0.190926,26.740771,26.290256,4.887869,75.111701,40.575549,-1.055463,7.505557,3.402029,6.898888,0.019317,-0.975190,0.372659,-0.000410,-1.629382,1.191735,0.003775,0,follow,,26.740771,6.192390,3.091296,0,,,
26.695992,92.923187,-14.196146,-5.019481,4.166443,6.699910,0.035901,98.141081,11.492288,-0.136737,-1.698865,4.702538,-0.106969,CTRV,0.195056,26.663894,26.213013,4.882744,74.719785,40.175361,-0.933278,7.446469,3.346879,6.924365,0.019481,-1.102995,0.509520,0.003281,-1.588136,1.145989,0.010667,0,follow,,26.663894,6.197721,3.098254,0,,,
26.744926,93.184784,-13.773929,-5.019824,4.067556,6.770338,0.036014,98.053407,11.726557,-0.141185,-1.748601,4.684271,-0.090168,CTRV,0.199670,26.415513,25.961091,4.878638,74.456088,39.593315,-0.803487,7.345218,3.304089,6.936804,0.019824,-0.855809,0.248794,0.006857,-1.525124,1.079539,-0.001193,0,follow,,26.415513,6.180233,3.109082,0,,,
26.795093,93.345345,-13.507978,-5.020126,4.007830,6.811971,0.036031,97.963464,11.959168,-0.144752,-1.799310,4.665028,-0.072810,CTRV,0.203617,26.337651,25.882476,4.875374,74.089441,39.186646,-0.675253,7.286066,3.250099,6.961048,0.020126,-1.079792,0.484872,0.006056,-1.485646,1.032631,0.000339,0,follow,,26.337651,6.192260,3.114372,0,,,
26.845169,93.566544,-13.132961,-5.020498,3.926606,6.867232,0.036453,97.870604,12.191600,-0.147440,-1.851027,4.644750,-0.055004,CTRV,0.208403,26.145841,25.687708,4.873058,73.804876,38.625099,-0.543202,7.195111,3.205210,6.975829,0.020498,-0.897778,0.295620,0.007439,-1.433954,0.964850,0.005046,0,follow,,26.145841,6.191029,3.120816,0,,,
26.895706,93.722145,-12.863296,-5.020789,3.870454,6.904196,0.036488,97.775333,12.422391,-0.149213,-1.903785,4.623376,-0.036859,CTRV,0.213225,26.067729,25.608480,4.871576,73.445510,38.138424,-0.411939,7.127869,3.152067,6.999108,0.020789,-1.062853,0.465575,0.005808,-1.390621,0.910640,0.000437,0,follow,,26.067729,6.208813,3.123920,0,,,
26.945258,93.966995,-12.428762,-5.021495,3.783138,6.960420,0.036722,97.677080,12.652733,-0.150071,-1.957617,4.600841,-0.018486,CTRV,0.217955,25.818151,25.354411,4.871424,73.234111,37.527463,-0.279927,7.024374,3.113576,7.007461,0.021495,-0.769825,0.167065,0.014124,-1.350582,0.865936,0.002416,0,follow,,25.818151,6.207007,3.127622,0,,,
26.995792,94.117485,-12.155479,-5.022014,3.730199,6.993510,0.036857,97.576561,12.880768,-0.150000,-2.012558,4.577075,0.000000,CTRV,0.223434,25.739375,25.274076,4.872014,72.894736,36.978077,-0.150000,6.950797,3.061209,7.029905,0.022014,-1.047338,0.448879,0.010386,-1.318157,0.817180,0.004948,0,follow,,25.739375,6.230551,3.129162,0,,,
27.045806,94.324921,-11.771027,-5.022616,3.657829,7.037190,0.037298,97.472580,13.109006,-0.149005,-2.068640,4.552003,0.018486,CTRV,0.229371,25.547522,25.078353,4.873611,72.655794,36.316003,-0.022375,6.849850,3.019438,7.041681,0.022616,-0.835416,0.235523,0.012035,-1.285911,0.756860,0.009311,0,follow,,25.547522,6.242512,3.129391,0,,,
27.095643,94.470825,-11.495208,-5.022978,3.607409,7.066232,0.037594,97.366504,13.334253,-0.147098,-2.125895,4.525546,0.036859,CTRV,0.234778,25.468830,24.997742,4.875880,72.349643,35.755900,0.102648,6.775705,2.967483,7.063566,0.022978,-1.039099,0.437702,0.007238,-1.251593,0.713617,0.007925,0,follow,,25.468830,6.271033,3.128893,0,,,
27.145948,94.700432,-11.051805,-5.023381,3.528424,7.109765,0.038378,97.256243,13.560702,-0.144260,-2.184356,4.497621,0.055004,CTRV,0.241115,25.221290,24.744851,4.879121,72.188395,35.027292,0.222085,6.660294,2.932635,7.068568,0.023381,-0.696968,0.100046,0.008068,-1.222362,0.661373,0.011708,0,follow,,25.221290,6.281674,3.124784,0,,,
27.195732,94.841606,-10.773473,-5.023474,3.480311,7.135126,0.038665,97.144332,13.782940,-0.140564,-2.244051,4.468136,0.072810,CTRV,0.247228,25.142847,24.664143,4.882911,71.914325,34.407947,0.338527,6.579971,2.881017,7.090018,0.023474,-1.032356,0.428986,0.001860,-1.197388,0.621100,0.006196,0,follow,,25.142847,6.315245,3.122424,0,,,
27.244833,95.036301,-10.382307,-5.023275,3.414312,7.168573,0.039408,97.028752,14.004848,-0.135984,-2.305009,4.436996,0.090168,CTRV,0.254198,24.951730,24.468413,4.887291,71.748743,33.666657,0.447482,6.470898,2.841686,7.099462,0.023275,-0.786634,0.188894,-0.003986,-1.168936,0.582337,0.010637,0,follow,,24.951730,6.338354,3.116529,0,,,
27.294952,95.173439,-10.102119,-5.023115,3.368360,7.190856,0.039639,96.910555,14.224181,-0.130587,-2.367256,4.404100,0.106969,CTRV,0.260676,24.874149,24.388244,4.892528,71.514136,33.014307,0.552642,6.387167,2.790021,7.120727,0.023115,-1.033291,0.425286,-0.003195,-1.139835,0.540972,0.003344,0,follow,,24.874149,6.377134,3.112689,0,,,
27.345787,95.389626,-9.652366,-5.023081,3.296480,7.224259,0.039431,96.788365,14.443245,-0.124349,-2.430814,4.369341,0.123111,CTRV,0.268194,24.628287,24.136175,4.898732,71.437935,32.213592,0.646824,6.264053,2.758098,7.123094,0.023081,-0.638457,0.047348,-0.000687,-1.109540,0.509461,-0.008089,0,follow,,24.628287,6.399958,3.101802,0,,,
27.395602,95.522713,-9.370308,-5.023228,3.252581,7.243718,0.039115,96.664632,14.657509,-0.117434,-2.495703,4.332605,0.138494,CTRV,0.274960,24.550088,24.054937,4.905794,71.250876,31.536183,0.738086,6.177319,2.706249,7.144349,0.023228,-1.036992,0.425096,0.002937,-1.092662,0.479519,-0.009660,0,follow,,24.550088,6.444162,3.096699,0,,,
27.445787,95.706444,-8.974360,-5.023522,3.192492,7.269235,0.039041,96.534954,14.874296,-0.109651,-2.561936,4.293773,0.153023,CTRV,0.283823,24.363722,23.863043,4.913871,71.182658,30.690650,0.817109,6.056363,2.668464,7.152260,0.023522,-0.755694,0.158233,0.005884,-1.064226,0.435650,-0.000831,0,follow,,24.363722,6.479182,3.085255,0,,,
27.495617,95.835777,-8.690730,-5.023699,3.150166,7.286611,0.038798,96.403312,15.086617,-0.101271,-2.629523,4.252718,0.166608,CTRV,0.291770,24.288158,23.784119,4.922428,71.050511,29.945692,0.891951,5.961426,2.616141,7.173614,0.023699,-1.046466,0.427069,0.003538,-1.048863,0.421286,-0.004545,0,follow,,24.288158,6.528832,3.079236,0,,,
27.544853,96.039619,-8.235999,-5.024183,3.083575,7.312315,0.038409,96.267878,15.297287,-0.092244,-2.698467,4.209308,0.179166,CTRV,0.300182,24.045616,23.534393,4.931939,71.079826,29.120133,0.953143,5.834729,2.586660,7.173785,0.024183,-0.589604,0.003412,0.009689,-1.033793,0.388165,-0.006636,0,follow,,24.045616,6.563572,3.062910,0,,,
27.595594,96.165092,-7.951213,-5.024535,3.042919,7.327437,0.038104,96.129544,15.504710,-0.082690,-2.768763,4.163406,0.190620,CTRV,0.309184,23.970887,23.455950,4.941845,71.014775,28.324295,1.010065,5.732632,2.533588,7.195538,0.024535,-1.061440,0.435069,0.007038,-1.010617,0.368992,-0.005246,0,follow,,23.970887,6.618912,3.055997,0,,,
27.645486,96.338409,-7.551803,-5.025088,2.986913,7.346986,0.037964,95.986733,15.711000,-0.072565,-2.840398,4.114868,0.200899,CTRV,0.318793,23.786744,23.265461,4.952522,71.069733,27.475037,1.054296,5.609106,2.496662,7.202446,0.025088,-0.738524,0.138167,0.011053,-0.988826,0.339210,-0.005169,0,follow,,23.786744,6.665635,3.040848,0,,,
27.695529,96.460617,-7.265949,-5.025514,2.947486,7.360254,0.037668,95.841494,15.912986,-0.062079,-2.913350,4.063544,0.209938,CTRV,0.327835,23.712487,23.187202,4.963435,71.065028,26.694210,1.094097,5.507211,2.442409,7.224770,0.025514,-1.085062,0.446474,0.008526,-0.978276,0.321150,-0.005889,0,follow,,23.712487,6.726617,3.033448,0,,,
27.745642,96.653496,-6.807518,-5.026353,2.885442,7.380362,0.037726,95.691610,16.113540,-0.051144,-2.987584,4.009282,0.217684,CTRV,0.337984,23.474515,22.941233,4.975209,71.226117,25.837402,1.118674,5.373929,2.414578,7.223430,0.026353,-0.556624,-0.026798,0.016775,-0.962089,0.307083,-0.002313,0,follow,,23.474515,6.774142,3.012808,0,,,
27.795569,96.772293,-6.520377,-5.026767,2.847272,7.392227,0.037650,95.538354,16.310681,-0.039923,-3.063053,3.951924,0.224087,CTRV,0.347973,23.401889,22.864378,4.986844,71.294527,25.038032,1.140442,5.267432,2.358939,7.246548,0.026767,-1.112768,0.462364,0.008287,-0.951022,0.290732,0.000101,0,follow,,23.401889,6.841227,3.005015,0,,,
27.845324,96.936417,-6.117737,-5.026949,2.794422,7.408147,0.038080,95.380535,16.505676,-0.028404,-3.139695,3.891313,0.229109,CTRV,0.359062,23.221220,22.676851,4.998545,71.488846,24.191169,1.149139,5.139658,2.321943,7.253123,0.026949,-0.739926,0.131489,0.003643,-0.938669,0.272989,0.011735,0,follow,,23.221220,6.900605,2.987575,0,,,
27.895775,97.051994,-5.829552,-5.026902,2.756972,7.419100,0.038069,95.218690,16.697560,-0.016700,-3.217432,3.827288,0.232719,CTRV,0.369935,23.150246,22.601588,5.010202,71.632712,23.390889,1.153829,5.029807,2.264424,7.277165,0.026902,-1.150377,0.480852,-0.000944,-0.931516,0.272363,-0.001038,0,follow,,23.150246,6.973701,2.979883,0,,,
27.944843,97.234062,-5.367300,-5.026731,2.697618,7.436367,0.038198,95.054565,16.884134,-0.005012,-3.296169,3.759690,0.234893,CTRV,0.381037,22.914933,22.357918,5.021719,71.919310,22.590705,1.145534,4.898166,2.237937,7.274529,0.026731,-0.529740,-0.052729,-0.003424,-0.923723,0.264982,-0.005088,0,follow,,22.914933,7.034354,2.957030,0,,,
27.995410,97.346039,-5.077635,-5.026547,2.660644,7.446911,0.037967,94.885710,17.068017,0.006762,-3.375792,3.688364,0.235619,CTRV,0.392782,22.843321,22.281901,5.033309,72.140708,21.804216,1.134378,4.785751,2.178370,7.299689,0.026547,-1.191347,0.503199,-0.003681,-0.924130,0.263929,-0.004859,0,follow,,22.843321,7.113670,2.950053,0,,,
28.045227,97.500420,-4.671270,-5.026362,2.609126,7.461422,0.037974,94.712481,17.248508,0.018518,-3.456162,3.613162,0.234893,CTRV,0.404272,22.664953,22.096363,5.044880,72.444151,21.054767,1.114024,4.663849,2.140882,7.306071,0.026362,-0.749751,0.127646,-0.003700,-0.912338,0.249505,-0.005870,0,follow,,22.664953,7.185792,2.931836,0,,,
28.095385,97.608978,-4.380466,-5.026243,2.572240,7.471720,0.037675,94.535782,17.424448,0.030122,-3.537124,3.533943,0.232719,CTRV,0.415658,22.593486,22.020417,5.056364,72.704881,20.338354,1.090622,4.557007,2.078552,7.332534,0.026243,-1.246605,0.529253,-0.002384,-0.919685,0.255972,-0.005611,0,follow,,22.593486,7.271070,2.925683,0,,,
28.145305,97.779724,-3.914106,-5.026178,2.513297,7.487976,0.037042,94.354237,17.596960,0.041590,-3.618494,3.450580,0.229109,CTRV,0.429501,22.363859,21.782101,5.067768,73.136435,19.581340,1.054697,4.421936,1.992513,7.241858,0.026178,-1.720792,-1.813525,-0.001297,-0.919362,0.255128,-0.016411,0,follow,,22.363859,7.344134,2.900706,0,,,
28.195372,97.884544,-3.621786,-5.026213,2.476477,7.498152,0.036526,94.169461,17.764301,0.052750,-3.700066,3.362962,0.224087,CTRV,0.441346,22.292654,21.706372,5.078963,73.447542,18.916750,1.020221,4.317383,1.884436,7.179053,0.026213,-2.161531,-1.256099,0.000706,-0.920067,0.253558,-0.005702,0,follow,,22.292654,7.435365,2.894969,0,,,
28.244985,98.029030,-3.211637,-5.026016,2.424781,7.511920,0.036916,93.978853,17.928551,0.063688,-3.781610,3.270998,0.217684,CTRV,0.454247,22.118241,21.524672,5.089704,73.850066,18.265877,0.977974,4.200061,1.786478,7.101404,0.026016,-1.959152,-1.552973,-0.003948,-0.928044,0.245959,0.011792,0,follow,,22.118241,7.519134,2.875312,0,,,
28.294904,98.130302,-2.917795,-5.025731,2.387400,7.521534,0.037531,93.786417,18.086074,0.074105,-3.862870,3.174624,0.209938,CTRV,0.466667,22.046320,21.448354,5.099836,74.206432,17.653433,0.934362,4.097659,1.677271,7.040586,0.025731,-2.184144,-1.216353,-0.005693,-0.938579,0.234127,0.016691,0,follow,,22.046320,7.615197,2.869968,0,,,
28.345246,98.289192,-2.446472,-5.024940,2.325836,7.534055,0.038661,93.588138,18.239995,0.084164,-3.943567,3.073805,0.200899,CTRV,0.479851,21.820466,21.213906,5.109103,74.656310,17.078612,0.883981,3.981198,1.583859,6.957525,0.024940,-1.868239,-1.661229,-0.015831,-0.972797,0.172257,0.013393,0,follow,,21.820466,7.695815,2.839771,0,,,
28.394667,98.386490,-2.151317,-5.024352,2.285800,7.539274,0.038852,93.387518,18.387393,0.093621,-4.023403,2.968539,0.190620,CTRV,0.491441,21.749069,21.138315,5.117972,75.004989,16.553915,0.834884,3.888696,1.480287,6.887541,0.024352,-2.071450,-1.399677,-0.011759,-1.009655,0.120188,0.004556,0,follow,,21.749069,7.792349,2.830500,0,,,
28.444769,98.520134,-1.737714,-5.023688,2.226690,7.542120,0.038679,93.181183,18.530564,0.102583,-4.102059,2.858866,0.179166,CTRV,0.504452,21.577445,20.959663,5.126271,75.431675,16.049469,0.780752,3.785132,1.382261,6.809978,0.023688,-1.960507,-1.551262,-0.013275,-1.079112,0.014573,-0.006703,0,follow,,21.577445,7.874368,2.799796,0,,,
28.494878,98.613457,-1.442104,-5.023271,2.181817,7.540065,0.038287,92.973384,18.666431,0.110813,-4.179200,2.744866,0.166608,CTRV,0.514813,21.506334,20.884530,5.134083,75.755777,15.607330,0.727824,3.703366,1.277142,6.742339,0.023271,-2.102381,-1.352772,-0.008345,-1.138419,-0.077248,-0.002031,0,follow,,21.506334,7.966990,2.784715,0,,,
28.544637,98.758690,-0.969218,-5.022734,2.104850,7.529696,0.036870,92.759633,18.797789,0.118448,-4.254482,2.626667,0.153023,CTRV,0.527047,21.287437,20.657281,5.141182,76.174608,15.188811,0.670305,3.606378,1.182412,6.660785,0.022734,-1.894611,-1.631088,-0.010729,-1.232594,-0.205457,-0.024274,0,follow,,21.287437,8.030834,2.732646,0,,,
28.595280,98.846642,-0.673949,-5.022344,2.053459,7.518472,0.035963,92.542525,18.922807,0.125338,-4.327557,2.504446,0.138494,CTRV,0.537508,21.219645,20.585789,5.147682,76.496539,14.798306,0.614258,3.530267,1.080962,6.587758,0.022344,-2.029000,-1.460534,-0.007811,-1.296838,-0.298043,-0.022985,0,follow,,21.219645,8.115931,2.709949,0,,,
28.645139,98.965904,-0.261666,-5.021698,1.977268,7.496355,0.034885,92.321582,19.041640,0.131460,-4.398075,2.378431,0.123111,CTRV,0.547177,21.055159,20.414815,5.153158,76.823496,14.458678,0.556577,3.453119,0.983544,6.509433,0.021698,-1.948354,-1.566498,-0.012922,-1.394793,-0.440627,-0.014569,0,follow,,21.055159,8.175937,2.658654,0,,,
28.695465,99.048103,0.032017,-5.021125,1.919770,7.476033,0.034323,92.099458,19.152868,0.136714,-4.465699,2.248897,0.106969,CTRV,0.556178,20.987947,20.344302,5.157839,77.107255,14.129205,0.499010,3.386926,0.880740,6.438326,0.021125,-2.056088,-1.422147,-0.011454,-1.453884,-0.533760,-0.008838,0,follow,,20.987947,8.252420,2.630188,0,,,
28.745042,99.174316,0.499846,-5.020307,1.822751,7.435988,0.032939,91.873581,19.257795,0.141147,-4.530102,2.116170,0.090168,CTRV,0.564531,20.779845,20.128621,5.161454,77.404677,13.851735,0.440200,3.316626,0.785985,6.356800,0.020307,-1.895103,-1.630517,-0.016365,-1.540144,-0.669519,-0.020648,0,follow,,20.779845,8.286282,2.555986,0,,,
28.795290,99.249786,0.790886,-5.019748,1.759445,7.406611,0.032111,91.641841,19.357162,0.144761,-4.590984,1.980623,0.072810,CTRV,0.571921,20.718581,20.064582,5.164510,77.635252,13.570759,0.382199,3.261044,0.685879,6.281941,0.019748,-2.002107,-1.497187,-0.011168,-1.594106,-0.747740,-0.019645,0,follow,,20.718581,8.352901,2.520274,0,,,
28.845409,99.350754,1.196063,-5.018806,1.667572,7.360123,0.031473,91.409013,19.448823,0.147447,-4.648073,1.842666,0.055004,CTRV,0.578608,20.565133,19.905640,5.166253,77.867251,13.326939,0.323688,3.204135,0.589041,6.202901,0.018806,-1.936771,-1.580796,-0.018845,-1.666643,-0.867993,-0.007015,0,follow,,20.565133,8.386314,2.452211,0,,,
28.895335,99.419350,1.483617,-5.018017,1.599647,7.323382,0.031053,91.179063,19.531579,0.149178,-4.701134,1.702745,0.036859,CTRV,0.581297,20.501979,19.840142,5.167195,77.993809,13.102492,0.265850,3.165350,0.487524,6.129966,0.018017,-2.030324,-1.458692,-0.015783,-1.710474,-0.940114,-0.006989,0,follow,,20.501979,8.443426,2.413952,0,,,
28.945505,99.522781,1.939929,-5.016549,1.487463,7.258160,0.030140,90.936530,19.610753,0.150071,-4.749973,1.561333,0.018486,CTRV,0.588321,20.314421,19.646418,5.166620,78.221550,12.884566,0.207567,3.110187,0.392884,6.048308,0.016549,-1.892818,-1.633169,-0.029354,-1.774088,-1.050373,-0.019873,0,follow,,20.314421,8.447461,2.322077,0,,,
28.995210,99.583382,2.222689,-5.015505,1.415289,7.214061,0.029544,90.698812,19.680544,0.150000,-4.794441,1.418919,-0.000000,CTRV,0.589284,20.258202,19.588576,5.165505,78.297884,12.680588,0.150000,3.079977,0.293414,5.972605,0.015505,-1.989381,-1.514055,-0.020876,-1.811032,-1.114488,-0.014291,0,follow,,20.258202,8.493839,2.278217,0,,,
29.044641,99.662910,2.615452,-5.013898,1.311885,7.148536,0.028839,90.455525,19.744203,0.149007,-4.834440,1.276005,-0.018486,CTRV,0.591711,20.120279,19.446595,5.162905,78.410573,12.489472,0.092746,3.043393,0.196805,5.893285,0.013898,-1.932184,-1.586400,-0.032148,-1.860701,-1.192302,-0.012457,0,follow,,20.120279,8.500952,2.198870,0,,,
29.094833,99.715813,2.893788,-5.012724,1.236785,7.099437,0.028355,90.211066,19.800505,0.147090,-4.869919,1.133087,-0.036859,CTRV,0.591224,20.069902,19.395291,5.159814,78.445371,12.295635,0.035767,3.020218,0.095743,5.819723,0.012724,-2.021245,-1.471247,-0.023479,-1.885749,-1.239151,-0.005428,0,follow,,20.069902,8.537765,2.150743,0,,,
29.144859,99.793526,3.334845,-5.010613,1.114194,7.017250,0.027205,89.966143,19.849440,0.144271,-4.900878,0.990654,-0.055004,CTRV,0.589412,19.896787,19.217422,5.154884,78.466613,12.130040,-0.020523,2.996014,0.001160,5.737997,0.010613,-1.891651,-1.634520,-0.042210,-1.926228,-1.303534,-0.020247,0,follow,,19.896787,8.515146,2.052500,0,,,
29.195172,99.837753,3.607696,-5.009171,1.036538,6.963529,0.026354,89.720093,19.891294,0.140567,-4.927362,0.849176,-0.072810,CTRV,0.585494,19.850502,19.170880,5.149738,78.424473,11.945112,-0.076722,2.984305,-0.098165,5.662106,0.009171,-1.986506,-1.517825,-0.028849,-1.942744,-1.349012,-0.022765,0,follow,,19.850502,8.541852,2.001643,0,,,
29.245186,99.894005,3.986038,-5.007012,0.926349,6.885691,0.024841,89.471768,19.926322,0.135977,-4.949463,0.709097,-0.090168,CTRV,0.581352,19.727291,19.045096,5.142989,78.381865,11.772252,-0.131925,2.971155,-0.194714,5.582713,0.007012,-1.930986,-1.587858,-0.043182,-1.977880,-1.402527,-0.020900,0,follow,,19.727291,8.525767,1.916586,0,,,
29.294919,99.930016,4.253407,-5.005483,0.846677,6.828353,0.023799,89.224071,19.954256,0.130576,-4.967309,0.570829,-0.106969,CTRV,0.574961,19.685350,19.003524,5.136059,78.281619,11.586107,-0.186949,2.968384,-0.295885,5.509300,0.005483,-2.023423,-1.468251,-0.030575,-1.997344,-1.439959,-0.021814,0,follow,,19.685350,8.542607,1.863105,0,,,
29.345108,99.980637,4.676464,-5.003299,0.718082,6.734282,0.021197,88.974010,19.975553,0.124333,-4.981064,0.434744,-0.123111,CTRV,0.568874,19.532039,18.846961,5.127632,78.192764,11.414446,-0.240298,2.961813,-0.390440,5.427542,0.003299,-1.891091,-1.635168,-0.043688,-2.016072,-1.483838,-0.051423,0,follow,,19.532039,8.496192,1.760635,0,,,
29.394785,100.007965,4.937531,-5.002104,0.637274,6.673961,0.019645,88.725766,19.990033,0.117381,-4.990921,0.301175,-0.138494,CTRV,0.559632,19.495511,18.811321,5.119485,78.024209,11.221593,-0.293860,2.969388,-0.490158,5.352167,0.002104,-1.994364,-1.507485,-0.023899,-2.021536,-1.509567,-0.040166,0,follow,,19.495511,8.503763,1.704882,0,,,
29.445091,100.040581,5.298934,-5.000602,0.523651,6.587928,0.017407,88.474642,19.998099,0.109635,-4.997095,0.170411,-0.153023,CTRV,0.551397,19.389454,18.703915,5.110236,77.874398,11.032840,-0.345375,2.973480,-0.587022,5.273158,0.000602,-1.937272,-1.580182,-0.030041,-2.030615,-1.542270,-0.033060,0,follow,,19.389454,8.467125,1.616883,0,,,
29.495016,100.059868,5.553952,-4.999684,0.442181,6.525289,0.015890,88.227589,19.999764,0.101344,-4.999818,0.042698,-0.166608,CTRV,0.539793,19.357293,18.673091,5.101029,77.645161,10.829129,-0.396902,2.990530,-0.689182,5.201128,-0.000316,-2.043202,-1.440598,-0.018349,-2.032932,-1.572400,-0.031688,0,follow,,19.357293,8.465970,1.559411,0,,,
29.544669,100.083954,5.956913,-4.998453,0.311867,6.423950,0.012948,87.975603,19.995201,0.092267,-4.999331,-0.081764,-0.179166,CTRV,0.530481,19.225013,18.538762,5.090719,77.459791,10.631227,-0.445279,3.000259,-0.783992,5.119667,-0.001547,-1.896202,-1.629239,-0.024633,-2.037153,-1.589060,-0.049665,0,follow,,19.225013,8.400598,1.456291,0,,,
29.594778,100.094696,6.205740,-4.997792,0.230251,6.360145,0.011216,87.725577,19.984603,0.082678,-4.995885,-0.202813,-0.190620,CTRV,0.518810,19.200608,18.516267,5.080470,77.208259,10.410347,-0.493378,3.022009,-0.885015,5.046051,-0.002208,-2.020470,-1.472311,-0.013218,-2.042937,-1.595100,-0.042018,0,follow,,19.200608,8.391999,1.396457,0,,,
29.644918,100.104027,6.550168,-4.996749,0.115695,6.270309,0.009013,87.475361,19.968090,0.072558,-4.989728,-0.320330,-0.200899,CTRV,0.507041,19.110775,18.426173,5.069307,76.949775,10.191385,-0.538978,3.044003,-0.982671,4.968023,-0.003251,-1.953119,-1.560553,-0.020857,-2.051003,-1.602799,-0.034233,0,follow,,19.110775,8.339421,1.309319,0,,,
29.695132,100.106613,6.793213,-4.995909,0.033394,6.205793,0.007928,87.227439,19.946053,0.062066,-4.981109,-0.434232,-0.209938,CTRV,0.494255,19.090663,18.408431,5.057975,76.654970,9.955306,-0.583123,3.073230,-1.087018,4.899198,-0.004091,-2.086922,-1.376502,-0.016804,-2.055603,-1.613468,-0.022709,0,follow,,19.090663,8.323619,1.249537,0,,,
29.745556,100.103676,7.177151,-4.994526,-0.098130,6.101938,0.005711,86.976894,19.918174,0.051056,-4.970267,-0.544470,-0.217684,CTRV,0.481322,18.976405,18.293333,5.045582,76.348023,9.721931,-0.624374,3.102802,-1.181712,4.817602,-0.005474,-1.893890,-1.631925,-0.027657,-2.056670,-1.623015,-0.035988,0,follow,,18.976405,8.243928,1.151625,0,,,
29.794904,100.097435,7.414027,-4.993744,-0.180517,6.036884,0.004456,86.732595,19.885705,0.039979,-4.957436,-0.651023,-0.224087,CTRV,0.467661,18.960487,18.280090,5.033723,76.011383,9.470569,-0.663531,3.139441,-1.285107,4.747356,-0.006256,-2.067895,-1.404923,-0.015640,-2.060027,-1.626650,-0.031863,0,follow,,18.960487,8.221878,1.092645,0,,,
29.845437,100.083138,7.741745,-4.992986,-0.296100,5.945736,0.002264,86.483728,19.847372,0.028417,-4.942837,-0.753897,-0.229109,CTRV,0.455426,18.886626,18.206871,5.021403,75.693253,9.216185,-0.698615,3.173300,-1.383530,4.670298,-0.007014,-1.968459,-1.541158,-0.015163,-2.062282,-1.627266,-0.044716,0,follow,,18.886626,8.156641,1.009826,0,,,
29.895359,100.069016,7.972842,-4.992630,-0.378571,5.880517,0.000743,86.238594,19.804565,0.016815,-4.926680,-0.853123,-0.232719,CTRV,0.441620,18.877626,18.200830,5.009446,75.321626,8.945885,-0.731708,3.216431,-1.492387,4.608856,-0.007370,-2.177141,-1.228844,-0.007105,-2.060164,-1.632094,-0.028270,0,follow,,18.877626,8.129066,0.950216,0,,,
