time,uav_x,uav_y,uav_z,uav_vx,uav_vy,target_x,target_y,target_vx,target_vy,distance,intercept_x,intercept_y,t_go,uav_vz,target_z,target_vz,horizontal_distance,vertical_error,intercept_z,command_vx,command_vy,command_vz,command_ax,command_ay,command_az,uav_ax,uav_ay,uav_az,terminal_mode,phase,intercept_elapsed_time,minimum_distance,relative_speed,closing_speed,constraint_violation,outcome,failure_reason
57.093273,17.778185,332.320709,-5.004367,0.356725,7.691331,20.000000,370.381873,0.000000,5.000000,38.450655,20.000000,410.381873,8.000000,0.005066,-0.017964,-0.234893,38.125957,4.986403,-1.897109,0.353171,7.691896,0.004367,0.002173,-0.000100,-0.000753,-0.008876,-0.001967,-0.018074,0,follow,,38.450655,2.725453,2.715800,0,,
57.143030,17.793404,332.627625,-5.004366,0.356366,7.691288,20.000000,370.631488,0.000000,5.000000,38.391551,20.000000,410.631488,8.000000,0.004720,-0.029585,-0.232719,38.067870,4.974781,-1.891334,0.351883,7.691955,0.004366,-0.025760,0.001181,-0.000019,-0.009308,-0.000656,-0.008599,0,follow,,38.391551,2.725143,2.715361,0,,
57.192823,17.817745,333.118713,-5.004325,0.355809,7.691276,20.000000,370.880955,0.000000,5.000000,38.149490,20.000000,410.880955,8.000000,0.004395,-0.041017,-0.229109,37.825245,4.963308,-1.873892,0.352726,7.691917,0.004325,0.016850,-0.000772,-0.000820,-0.008335,0.000735,-0.004813,0,follow,,38.149490,2.724718,2.714690,0,,
57.242970,17.832899,333.425629,-5.004385,0.355397,7.691358,20.000000,371.132279,0.000000,5.000000,38.092141,20.000000,411.132279,8.000000,0.004246,-0.052281,-0.224087,37.768874,4.952104,-1.844980,0.351392,7.691978,0.004385,-0.026687,0.001221,0.001183,-0.010194,0.001172,-0.000033,0,follow,,38.092141,2.724308,2.714025,0,,
57.293142,17.854002,333.855408,-5.004282,0.354849,7.691408,20.000000,371.381726,0.000000,5.000000,37.911011,20.000000,411.381726,8.000000,0.004054,-0.063137,-0.217684,37.587629,4.941144,-1.804609,0.351548,7.691971,0.004282,0.003135,-0.000143,-0.002060,-0.010084,0.000894,-0.003404,0,follow,,37.911011,2.723741,2.713085,0,,
57.342940,17.868965,334.162445,-5.004144,0.354389,7.691499,20.000000,371.631051,0.000000,5.000000,37.851658,20.000000,411.631051,8.000000,0.004046,-0.073601,-0.209938,37.529159,4.930543,-1.753109,0.350265,7.692029,0.004144,-0.025665,0.001171,-0.002747,-0.008915,0.000775,0.000788,0,follow,,37.851658,2.723151,2.712087,0,,
57.392821,17.892693,334.653778,-5.003857,0.353520,7.691901,20.000000,371.880720,0.000000,5.000000,37.609768,20.000000,411.880720,8.000000,0.004018,-0.083627,-0.200899,37.286539,4.920230,-1.690816,0.351213,7.691986,0.003857,0.018963,-0.000865,-0.005741,-0.014829,0.008563,0.000597,0,follow,,37.609768,2.722737,2.711116,0,,
57.442970,17.907360,334.960907,-5.003567,0.352819,7.692088,20.000000,372.131796,0.000000,5.000000,37.552176,20.000000,412.131796,8.000000,0.003888,-0.093192,-0.190620,37.229748,4.910374,-1.618154,0.349922,7.692045,0.003567,-0.025827,0.001177,-0.005808,-0.014804,0.003695,-0.003803,0,follow,,37.552176,2.722068,2.709849,0,,
57.492983,17.927706,335.390930,-5.002921,0.351824,7.692351,20.000000,372.380752,0.000000,5.000000,37.370568,20.000000,412.380752,8.000000,0.004076,-0.102102,-0.179166,37.047825,4.900819,-1.535434,0.350209,7.692032,0.002921,0.005752,-0.000262,-0.012913,-0.014412,0.003368,-0.000474,0,follow,,37.370568,2.721417,2.708460,0,,
57.542919,17.942190,335.698212,-5.002402,0.351283,7.692629,20.000000,372.630931,0.000000,5.000000,37.312085,20.000000,412.630931,8.000000,0.003938,-0.110429,-0.166608,36.990003,4.891973,-1.443294,0.348949,7.692089,0.002402,-0.025216,0.001146,-0.010386,-0.012571,0.005811,-0.007594,0,follow,,37.312085,2.720797,2.706986,0,,
57.593502,17.965326,336.190125,-5.001533,0.350229,7.693192,20.000000,372.882574,0.000000,5.000000,37.071869,20.000000,412.882574,8.000000,0.003795,-0.118118,-0.153023,36.748819,4.883414,-1.342299,0.349980,7.692042,0.001533,0.020626,-0.000937,-0.017385,-0.015557,0.006258,-0.000605,0,follow,,37.071869,2.720393,2.705508,0,,
57.643352,17.979723,336.497620,-5.000926,0.349573,7.693525,20.000000,373.132186,0.000000,5.000000,37.012802,20.000000,413.132186,8.000000,0.003538,-0.125014,-0.138494,36.690230,4.875913,-1.232963,0.348727,7.692099,0.000926,-0.025060,0.001138,-0.012121,-0.017793,0.010192,-0.006109,0,follow,,37.012802,2.719826,2.703792,0,,
57.694476,17.999754,336.928192,-5.000187,0.348555,7.694354,20.000000,373.384803,0.000000,5.000000,36.834662,20.000000,413.384803,8.000000,0.003148,-0.131215,-0.123111,36.511443,4.868972,-1.116102,0.349000,7.692087,0.000187,0.005458,-0.000248,-0.014791,-0.014575,0.014186,-0.005358,0,follow,,36.834662,2.719738,2.702317,0,,
57.743142,18.013975,337.235809,-4.999729,0.347783,7.694855,20.000000,373.631611,0.000000,5.000000,36.772952,20.000000,413.631611,8.000000,0.002533,-0.136467,-0.106969,36.449948,4.863263,-0.992219,0.347817,7.692140,-0.000271,-0.023657,0.001072,-0.009155,-0.015518,0.011474,-0.015202,0,follow,,36.772952,2.719410,2.700481,0,,
57.793081,18.036427,337.728119,-4.999216,0.346367,7.695722,20.000000,373.881287,0.000000,5.000000,36.530945,20.000000,413.881287,8.000000,0.001556,-0.140949,-0.090168,36.206452,4.858267,-0.862291,0.349037,7.692085,-0.000784,0.024395,-0.001105,-0.010262,-0.024134,0.012378,-0.019759,0,follow,,36.530945,2.719430,2.698660,0,,
57.842832,18.050215,338.035828,-4.999018,0.345438,7.696121,20.000000,374.131284,0.000000,5.000000,36.472583,20.000000,414.131284,8.000000,0.000841,-0.144570,-0.072810,36.148079,4.854448,-0.727054,0.347842,7.692139,-0.000982,-0.023896,0.001082,-0.003958,-0.022965,0.010928,-0.019230,0,follow,,36.472583,2.719158,2.696512,0,,
57.895173,18.069115,338.466522,-4.998854,0.343883,7.696621,20.000000,374.388560,0.000000,5.000000,36.299558,20.000000,414.388560,8.000000,0.000256,-0.147380,-0.055004,35.973895,4.851474,-0.587414,0.348218,7.692122,-0.001146,0.007518,-0.000340,-0.003290,-0.028744,0.005603,-0.002609,0,follow,,36.299558,2.719021,2.694253,0,,
57.943206,18.082420,338.774109,-4.998734,0.342729,7.696979,20.000000,374.631451,0.000000,5.000000,36.234580,20.000000,414.631451,8.000000,-0.000146,-0.149122,-0.036859,35.908579,4.849611,-0.443994,0.347240,7.692166,-0.001266,-0.019554,0.000884,-0.002403,-0.034915,0.011086,-0.007150,0,follow,,36.234580,2.718917,2.691952,0,,
57.993095,18.103456,339.266205,-4.998459,0.340690,7.697495,20.000000,374.881642,0.000000,5.000000,35.993938,20.000000,414.881642,8.000000,-0.000762,-0.150024,-0.018486,35.665898,4.848435,-0.297916,0.348734,7.692099,-0.001541,0.029882,-0.001352,-0.005493,-0.033565,0.007212,-0.008501,0,follow,,35.993938,2.718982,2.689468,0,,
58.042868,18.116484,339.573761,-4.998185,0.339365,7.697826,20.000000,375.129350,0.000000,5.000000,35.934002,20.000000,415.129350,8.000000,-0.000809,-0.150000,-0.000000,35.605443,4.848185,-0.150000,0.347683,7.692146,-0.001815,-0.021023,0.000952,-0.005474,-0.032041,0.010133,0.001856,0,follow,,35.934002,2.719087,2.687095,0,,
58.092792,18.134562,340.004486,-4.997797,0.337677,7.698402,20.000000,375.380816,0.000000,5.000000,35.755767,20.000000,415.380816,8.000000,-0.001217,-0.149054,0.018486,35.425479,4.848743,-0.001162,0.348353,7.692116,-0.002203,0.013397,-0.000606,-0.007772,-0.031222,0.013113,-0.009731,0,follow,,35.755767,2.719520,2.684712,0,,
58.143073,18.147417,340.312286,-4.997579,0.336852,7.698817,20.000000,375.631851,0.000000,5.000000,35.699161,20.000000,415.631851,8.000000,-0.001499,-0.147181,0.036859,35.368117,4.850397,0.147691,0.347247,7.692166,-0.002421,-0.022127,0.001000,-0.004358,-0.022536,0.009537,-0.007676,0,follow,,35.699161,2.720029,2.682389,0,,
58.192876,18.167896,340.804718,-4.997321,0.335406,7.699442,20.000000,375.879482,0.000000,5.000000,35.456258,20.000000,415.879482,8.000000,-0.001790,-0.144431,0.055004,35.122581,4.852890,0.295603,0.348965,7.692088,-0.002679,0.034374,-0.001556,-0.005150,-0.021480,0.010490,-0.000206,0,follow,,35.456258,2.720793,2.679955,0,,
58.243333,18.180710,341.112396,-4.997295,0.334751,7.699831,20.000000,376.133207,0.000000,5.000000,35.402730,20.000000,416.133207,8.000000,-0.001923,-0.140719,0.072810,35.068034,4.856576,0.441765,0.347783,7.692142,-0.002705,-0.023653,0.001071,-0.000525,-0.014675,0.012179,-0.004190,0,follow,,35.402730,2.721530,2.677656,0,,
58.292862,18.198748,341.542969,-4.997244,0.334140,7.699858,20.000000,376.380706,0.000000,5.000000,35.221328,20.000000,416.380706,8.000000,-0.002318,-0.136225,0.090168,34.884272,4.861020,0.585116,0.348574,7.692106,-0.002756,0.015829,-0.000716,-0.001011,-0.009114,-0.002265,-0.004962,0,follow,,35.221328,2.722028,2.674778,0,,
58.342853,18.211670,341.850464,-4.997325,0.333670,7.699820,20.000000,376.630578,0.000000,5.000000,35.164427,20.000000,416.630578,8.000000,-0.002481,-0.130857,0.106969,34.826060,4.866468,0.724895,0.347435,7.692158,-0.002675,-0.022774,0.001030,0.001612,-0.011792,-0.000328,-0.005262,0,follow,,35.164427,2.722561,2.672135,0,,
58.392906,18.232477,342.342346,-4.997458,0.333328,7.699771,20.000000,376.880638,0.000000,5.000000,34.925087,20.000000,416.880638,8.000000,-0.002649,-0.124679,0.123111,34.583490,4.872779,0.860207,0.349086,7.692083,-0.002542,0.033016,-0.001495,0.002661,-0.001876,0.003199,0.002118,0,follow,,34.925087,2.723176,2.669195,0,,
58.443037,18.245564,342.649750,-4.997504,0.333275,7.699667,20.000000,377.131896,0.000000,5.000000,34.869886,20.000000,417.131896,8.000000,-0.002827,-0.117699,0.138494,34.526750,4.879805,0.990250,0.347859,7.692138,-0.002496,-0.024548,0.001112,0.000916,-0.001823,-0.001113,-0.007212,0,follow,,34.869886,2.723829,2.666639,0,,
58.493676,18.263968,343.079926,-4.997568,0.333157,7.699358,20.000000,377.383280,0.000000,5.000000,34.693262,20.000000,417.383280,8.000000,-0.002716,-0.109982,0.153023,34.347255,4.887586,1.114199,0.348505,7.692109,-0.002432,0.012926,-0.000585,0.001278,-0.005957,-0.007272,-0.001077,0,follow,,34.693262,2.724295,2.663751,0,,
58.542902,18.277098,343.387054,-4.997634,0.333055,7.699243,20.000000,377.631035,0.000000,5.000000,34.635081,20.000000,417.631035,8.000000,-0.002625,-0.101700,0.166608,34.287295,4.895935,1.231165,0.347324,7.692163,-0.002366,-0.023619,0.001068,0.001335,-0.000760,-0.002146,0.002691,0,follow,,34.635081,2.724973,2.661408,0,,
58.593156,18.298197,343.878510,-4.997679,0.332861,7.698780,20.000000,377.881049,0.000000,5.000000,34.396620,20.000000,417.881049,8.000000,-0.002373,-0.092721,0.179166,34.045100,4.904958,1.340610,0.348968,7.692088,-0.002321,0.032871,-0.001488,0.000896,-0.006235,-0.009437,0.003088,0,follow,,34.396620,2.725282,2.658441,0,,
58.643140,18.311369,344.185486,-4.997620,0.332744,7.698480,20.000000,378.131405,0.000000,5.000000,34.341357,20.000000,418.131405,8.000000,-0.002464,-0.083158,0.190620,33.987893,4.914462,1.441803,0.347687,7.692146,-0.002380,-0.025616,0.001160,-0.001183,-0.001623,-0.006994,-0.001744,0,follow,,34.341357,2.725765,2.656137,0,,
58.692947,18.329887,344.615112,-4.997564,0.332699,7.697998,20.000000,378.381137,0.000000,5.000000,34.164075,20.000000,418.381137,8.000000,-0.002472,-0.073106,0.200899,33.807303,4.924458,1.534083,0.348360,7.692116,-0.002436,0.013465,-0.000609,-0.001125,-0.003461,-0.010490,-0.000557,0,follow,,34.164075,2.726030,2.653513,0,,
58.743154,18.343252,344.921875,-4.997536,0.332861,7.697681,20.000000,378.631804,0.000000,5.000000,34.109501,20.000000,418.631804,8.000000,-0.002572,-0.062564,0.209938,33.750616,4.934972,1.616943,0.347002,7.692177,-0.002464,-0.027171,0.001228,-0.000553,0.009120,-0.008404,-0.002775,0,follow,,34.109501,2.726433,2.651501,0,,
58.793058,18.364748,345.412140,-4.997470,0.333147,7.696646,20.000000,378.880652,0.000000,5.000000,33.871461,20.000000,418.880652,8.000000,-0.002381,-0.051714,0.217684,33.508437,4.945756,1.689758,0.348620,7.692104,-0.002530,0.032374,-0.001464,-0.001326,0.003610,-0.018219,0.007284,0,follow,,33.871461,2.726044,2.648516,0,,
58.843011,18.378157,345.718323,-4.997698,0.333221,7.695788,20.000000,379.131018,0.000000,5.000000,33.817341,20.000000,419.131018,8.000000,-0.002464,-0.040481,0.224087,33.452034,4.957217,1.752219,0.347216,7.692167,-0.002302,-0.028080,0.001270,0.004559,0.002595,-0.021656,-0.001030,0,follow,,33.817341,2.725736,2.646302,0,,
58.892942,18.396849,346.146790,-4.998033,0.333468,7.694425,20.000000,379.381322,0.000000,5.000000,33.642169,20.000000,419.381322,8.000000,-0.002640,-0.028999,0.229109,33.273176,4.969033,1.803875,0.347828,7.692140,-0.001967,0.012235,-0.000553,0.006695,0.005143,-0.022233,-0.001753,0,follow,,33.642169,2.724855,2.643438,0,,
58.942863,18.410110,346.452820,-4.998270,0.333629,7.693504,20.000000,379.630875,0.000000,5.000000,33.587504,20.000000,419.630875,8.000000,-0.002572,-0.017374,0.232719,33.216127,4.980896,1.844375,0.346445,7.692202,-0.001730,-0.027671,0.001249,0.004740,0.006665,-0.022620,0.002978,0,follow,,33.587504,2.724267,2.641569,0,,
58.993558,18.431313,346.942139,-4.998594,0.333945,7.691744,20.000000,379.883151,0.000000,5.000000,33.354189,20.000000,419.883151,8.000000,-0.002442,-0.005514,0.234893,32.978342,4.993080,1.873631,0.348068,7.692129,-0.001406,0.032461,-0.001465,0.006485,0.005304,-0.023365,-0.001293,0,follow,,33.354189,2.722743,2.638577,0,,
59.043303,18.444643,347.247803,-4.998693,0.333930,7.690683,20.000000,380.131097,0.000000,5.000000,33.298332,20.000000,420.131097,8.000000,-0.002411,0.006178,0.235619,32.920058,5.004870,1.891133,0.346671,7.692192,-0.001307,-0.027923,0.001261,0.001974,-0.001678,-0.025471,-0.002300,0,follow,,33.298332,2.721754,2.636966,0,,
59.093427,18.463461,347.675659,-4.998881,0.334206,7.689179,20.000000,380.382523,0.000000,5.000000,33.125050,20.000000,420.382523,8.000000,-0.002441,0.017995,0.234893,32.742937,5.016875,1.897140,0.347226,7.692167,-0.001119,0.011094,-0.000500,0.003767,0.004085,-0.025749,0.001009,0,follow,,33.125050,2.720240,2.634787,0,,
59.142980,18.477022,347.981415,-4.999062,0.334515,7.688345,20.000000,380.631566,0.000000,5.000000,33.070216,20.000000,420.631566,8.000000,-0.002158,0.029589,0.232719,32.685652,5.028651,1.891337,0.345721,7.692235,-0.000938,-0.030099,0.001356,0.003624,0.006609,-0.021100,0.009681,0,follow,,33.070216,2.719240,2.633887,0,,
