time,uav_x,uav_y,uav_z,uav_vx,uav_vy,uav_vz,target_x,target_y,target_z,target_vx,target_vy,target_vz,camera_measurement_valid,camera_x,camera_y,camera_z,camera_position_error,camera_confidence,kf_state_valid,kf_x,kf_y,kf_z,kf_vx,kf_vy,kf_vz,kf_position_error,kf_state_age,guidance_prediction_0p5_x,guidance_prediction_0p5_y,guidance_prediction_0p5_z,guidance_prediction_0p5_error,guidance_prediction_0p5_age,guidance_prediction_1p0_x,guidance_prediction_1p0_y,guidance_prediction_1p0_z,guidance_prediction_1p0_error,guidance_prediction_1p0_age,guidance_prediction_2p0_x,guidance_prediction_2p0_y,guidance_prediction_2p0_z,guidance_prediction_2p0_error,guidance_prediction_2p0_age,kf_prediction_0p5_x,kf_prediction_0p5_y,kf_prediction_0p5_z,kf_prediction_0p5_error,kf_prediction_0p5_age,kf_prediction_1p0_x,kf_prediction_1p0_y,kf_prediction_1p0_z,kf_prediction_1p0_error,kf_prediction_1p0_age,kf_prediction_2p0_x,kf_prediction_2p0_y,kf_prediction_2p0_z,kf_prediction_2p0_error,kf_prediction_2p0_age,prediction_model,estimated_turn_rate,estimated_turn_acceleration,estimated_longitudinal_acceleration,control_dt,retained_plan_age,distance,horizontal_distance,vertical_error,intercept_x,intercept_y,intercept_z,intercept_vx,intercept_vy,intercept_vz,intercept_ax,intercept_ay,intercept_az,t_go,guidance_altitude_reference,guidance_closing_speed,trajectory_plan_feasible,trajectory_planner,minco_target_curve_weight,minco_constraint_penalty,minco_optimization_iterations,minco_piece_durations,planned_closing_speed,planned_max_horizontal_speed,planned_max_vertical_speed,planned_max_horizontal_acceleration,planned_max_vertical_acceleration,uav_yaw,observation_yaw,command_vx,command_vy,command_vz,command_ax,command_ay,command_az,uav_ax,uav_ay,uav_az,terminal_mode,phase,intercept_elapsed_time,minimum_distance,relative_speed,closing_speed,constraint_violation,outcome,failure_reason,failure_detail
20.355450,53.142021,-5.304354,-5.001121,2.885718,-2.763256,-0.000843,56.983466,-8.753987,0.079411,2.936351,-2.716218,0.208473,1,56.886126,-9.080004,0.386515,0.458340,1.000000,1,56.899545,-9.137347,0.339819,2.906713,-2.766216,0.160073,0.470978,0.019929,56.980792,-8.756000,0.078339,0.003515,0.500059,56.977317,-8.759832,-0.017872,0.097653,1.000070,,,,,,56.867701,-9.172863,0.198786,0.450676,0.500059,56.849564,-9.190412,-0.001617,0.463640,1.000070,,,,,,BCTRA,0.025435,0.012404,-0.000000,0.049956,0.000000,7.243512,5.163009,5.080532,61.056690,-12.372372,0.363388,3.048626,-2.589572,0.208473,0.089759,0.105671,0.000000,1.362176,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.734394,-0.731714,2.934839,-2.693071,0.001121,-0.260677,0.264111,0.009488,0.044748,0.029072,0.019403,0,follow,,7.243512,0.220431,-0.151264,0,,,
20.405372,53.257439,-5.413718,-5.001292,2.887605,-2.762012,-0.000387,57.130340,-8.889315,0.089172,2.940109,-2.712150,0.199213,1,56.886126,-9.080004,0.386515,0.429436,1.000000,1,57.044884,-9.275661,0.347822,2.906713,-2.766216,0.160073,0.472722,0.019749,57.127661,-8.891453,0.092313,0.004649,0.500002,,,,,,57.104003,-8.915987,-0.487560,0.577948,2.000090,57.007204,-9.307633,0.224692,0.456637,0.500002,,,,,,56.929908,-9.308711,-0.014645,0.476281,2.000090,BCTRA,0.025987,0.011147,-0.000000,0.050007,0.000000,7.279558,5.203762,5.090464,61.214400,-12.506347,0.360895,3.052306,-2.585233,0.199213,0.088635,0.104648,0.000000,1.363978,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.733917,-0.731387,2.957180,-2.717213,0.001292,0.446754,-0.482768,0.003423,0.042528,0.031456,0.008710,0,follow,,7.279558,0.212328,-0.143704,0,,,
20.455580,53.442257,-5.588652,-5.001443,2.890415,-2.760363,0.000397,57.278075,-9.025048,0.098428,2.943940,-2.707991,0.188737,1,57.177054,-9.374358,0.413645,0.481232,1.000000,1,57.195713,-9.414096,0.367162,2.914686,-2.766436,0.176434,0.479958,0.020129,57.274644,-9.026540,0.105709,0.008187,0.500331,57.271878,-9.031724,0.027339,0.071669,1.000093,57.252914,-9.051119,-0.475898,0.575468,2.000129,57.154190,-9.446356,0.246544,0.463450,0.500331,57.133508,-9.466142,0.025761,0.469833,1.000093,57.091287,-9.461689,-0.053477,0.498618,2.000129,BCTRA,0.026568,0.011575,0.000000,0.050062,0.000000,7.247828,5.149983,5.099871,61.364156,-12.630183,0.355561,3.058538,-2.577856,0.188737,0.090686,0.107596,0.000000,1.362391,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.733220,-0.730532,2.928225,-2.684314,0.001443,-0.578377,0.657163,0.003029,0.043710,0.020554,0.012313,0,follow,,7.247828,0.202680,-0.136020,0,,,
20.505560,53.557949,-5.698058,-5.001561,2.892338,-2.759538,0.000529,57.425139,-9.159769,0.107020,2.947855,-2.703729,0.177075,1,57.287668,-9.474576,0.431662,0.472646,1.000000,1,57.339196,-9.545455,0.386459,2.911218,-2.756190,0.191520,0.483969,0.019938,,,,,,57.418372,-9.166748,0.049761,0.058078,1.000105,57.398722,-9.187056,-0.461183,0.569471,2.000310,,,,,,57.271461,-9.600783,0.047235,0.470833,1.000105,57.234349,-9.596719,-0.088225,0.515215,2.000310,BCTRA,0.027086,0.010570,-0.000000,0.049968,0.000000,7.282595,5.190241,5.108581,61.522204,-12.762950,0.348574,3.062639,-2.572983,0.177075,0.089937,0.107052,0.000000,1.364130,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.732811,-0.730131,2.952832,-2.706043,0.001561,0.492450,-0.434852,0.002348,0.048588,0.020425,0.001417,0,follow,,7.282595,0.193301,-0.126796,0,,,
20.555623,53.720066,-5.851299,-5.001901,2.894773,-2.758651,0.001022,57.573057,-9.294867,0.114994,2.951836,-2.699383,0.164363,1,57.478767,-9.617580,0.420728,0.454430,1.000000,1,57.490581,-9.678385,0.400763,2.919870,-2.749399,0.198351,0.485337,0.020118,57.570531,-9.297437,0.130576,0.015993,0.500119,57.566157,-9.301534,0.071896,0.044153,1.000082,57.545849,-9.322034,-0.443637,0.559953,2.000183,57.452947,-9.726710,0.280469,0.477804,0.500119,57.418853,-9.744170,0.070099,0.477145,1.000082,57.387480,-9.741233,-0.118867,0.537003,2.000183,BCTRA,0.027771,0.013258,-0.000000,0.049949,0.000000,7.272298,5.167563,5.116895,61.677683,-12.886224,0.339123,3.073044,-2.560546,0.164363,0.096374,0.115664,0.000000,1.363615,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.732296,-0.729348,2.937790,-2.694542,0.001901,-0.301143,0.230241,0.006816,0.042111,0.015661,0.006982,0,follow,,7.272298,0.182891,-0.117097,0,,,
20.606097,53.835960,-5.960761,-5.002088,2.896632,-2.758016,0.001106,57.720573,-9.429189,0.122225,2.955906,-2.694925,0.150605,1,57.589790,-9.718682,0.440471,0.449657,1.000000,1,57.635402,-9.805835,0.416135,2.917811,-2.734574,0.206210,0.485283,0.020342,57.714171,-9.428454,0.141465,0.020291,0.500946,57.712425,-9.435522,0.093549,0.030476,1.000793,57.693741,-9.457037,-0.423355,0.546948,2.000566,57.596393,-9.854695,0.311296,0.481897,0.500946,57.552164,-9.872939,0.097311,0.475286,1.000793,57.523810,-9.869314,-0.152380,0.554828,2.000566,BCTRA,0.028366,0.011901,-0.000000,0.049973,0.000000,7.306079,5.207707,5.124312,61.836159,-13.018267,0.327846,3.076991,-2.555803,0.150605,0.095148,0.114551,0.000000,1.365304,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.731973,-0.728860,2.962411,-2.715899,0.002088,0.492685,-0.427367,0.003731,0.048146,0.011489,0.001149,0,follow,,7.306079,0.172754,-0.106419,0,,,
20.655418,54.021530,-6.135840,-5.002467,2.899300,-2.756961,0.001571,57.869078,-9.563988,0.128741,2.960054,-2.690368,0.135923,1,57.784888,-9.898393,0.448396,0.470206,1.000000,1,57.788009,-9.941095,0.430463,2.928059,-2.732932,0.212067,0.489712,0.020013,,,,,,,,,,,57.839448,-9.591534,-0.400438,0.530723,2.000033,,,,,,,,,,,57.682822,-10.020139,-0.176270,0.579480,2.000033,BCTRA,0.028989,0.012362,-0.000000,0.050064,0.000000,7.272215,5.153234,5.131208,61.986850,-13.140203,0.314087,3.083661,-2.547751,0.135923,0.097299,0.117765,0.000000,1.363611,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.731474,-0.727820,2.931399,-2.684558,0.002467,-0.619428,0.626007,0.007572,0.041564,0.017186,0.006281,0,follow,,7.272215,0.161791,-0.095550,0,,,
20.705425,54.137592,-6.245218,-5.002728,2.900978,-2.756365,0.001616,58.016855,-9.697700,0.134420,2.964290,-2.685700,0.120381,1,57.784888,-9.898393,0.448396,0.438938,1.000000,1,57.934507,-10.077830,0.441073,2.928059,-2.732932,0.212067,0.495294,0.019957,57.866678,-9.566453,0.152166,0.200235,0.549906,57.862123,-9.570859,0.114718,0.201044,1.049831,57.989660,-9.725074,-0.375188,0.511067,2.000291,57.746194,-9.987026,0.336706,0.444844,0.549906,57.706192,-10.020346,0.123789,0.448024,1.049831,57.825003,-10.160780,-0.186194,0.595016,2.000291,BCTRA,0.029583,0.011899,-0.000000,0.049963,0.000000,7.304698,5.193103,5.137148,62.146335,-13.270308,0.298768,3.089158,-2.541083,0.120381,0.097688,0.118758,0.000000,1.365235,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.731202,-0.727256,2.958785,-2.703205,0.002728,0.548129,-0.373214,0.005230,0.042061,0.014822,-0.000212,0,follow,,7.304698,0.152010,-0.083748,0,,,
20.755579,54.300289,-6.398382,-5.002957,2.903371,-2.755555,0.002034,58.165410,-9.831678,0.139296,2.968608,-2.680926,0.104096,1,58.071072,-10.161561,0.454441,0.465874,1.000000,1,58.087025,-10.212288,0.452747,2.936716,-2.729571,0.213603,0.499259,0.019966,58.162942,-9.834670,0.169983,0.030931,0.500103,58.158505,-9.839761,0.154714,0.018728,1.000105,,,,,,58.049594,-10.262018,0.368285,0.501041,0.500103,57.998291,-10.294173,0.168653,0.492637,1.000105,,,,,,BCTRA,0.030214,0.012492,-0.000000,0.050079,0.000000,7.291738,5.169785,5.142253,62.300624,-13.393635,0.281344,3.096296,-2.532380,0.104096,0.100066,0.122349,0.000000,1.364587,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.730836,-0.726302,2.946607,-2.689127,0.002957,-0.243188,0.281126,0.004570,0.041023,0.009194,0.007760,0,follow,,7.291738,0.142274,-0.071417,0,,,
20.805393,54.416676,-6.507816,-5.003019,2.904967,-2.755156,0.002130,58.314365,-9.965572,0.143321,2.972991,-2.676065,0.087238,1,58.181570,-10.262925,0.472892,0.463325,1.000000,1,58.231246,-10.339854,0.465547,2.933077,-2.716776,0.216692,0.500825,0.019955,,,,,,58.306963,-9.972910,0.173299,0.031738,1.000104,58.139605,-9.860976,-0.347578,0.531472,2.049450,,,,,,58.141236,-10.434570,0.167944,0.500538,1.000104,57.967009,-10.301249,-0.196105,0.590377,2.049450,BCTRA,0.030890,0.013237,-0.000000,0.049904,0.000000,7.323447,5.210379,5.146340,62.462540,-13.522125,0.262504,3.104092,-2.522818,0.087238,0.102805,0.126492,0.000000,1.366172,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.730579,-0.725660,2.968565,-2.712110,0.003019,0.440012,-0.460553,0.001242,0.039756,0.010550,-0.000357,0,follow,,7.323447,0.134633,-0.058669,0,,,
20.855149,54.603222,-6.682946,-5.003254,2.907598,-2.754505,0.002648,58.462789,-10.098535,0.146430,2.977529,-2.671015,0.069565,1,58.375053,-10.442026,0.478311,0.485622,1.000000,1,58.384769,-10.476838,0.477249,2.943037,-2.718438,0.217950,0.508568,0.019717,58.310779,-9.967687,0.177280,0.202928,0.549637,,,,,,58.284440,-9.996070,-0.317667,0.507635,2.049516,58.197485,-10.387762,0.395109,0.464628,0.549637,,,,,,58.109141,-10.441841,-0.206025,0.605929,2.049516,BCTRA,0.031538,0.012830,-0.000000,0.049909,0.000000,7.285722,5.153882,5.149684,62.612359,-13.641833,0.241337,3.109767,-2.515820,0.069565,0.103372,0.127777,0.000000,1.364286,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.730144,-0.724448,2.941606,-2.678685,0.003254,-0.540158,0.669723,0.004710,0.040154,0.009537,0.007108,0,follow,,7.285722,0.127824,-0.045203,0,,,
20.905494,54.720062,-6.792418,-5.003479,2.909421,-2.753996,0.002837,58.612933,-10.232573,0.148676,2.982107,-2.665903,0.051638,1,58.507034,-10.532505,0.475604,0.456131,1.000000,1,58.534876,-10.606105,0.486612,2.947327,-2.708763,0.215720,0.509725,0.019991,58.609716,-10.235190,0.188779,0.040316,0.500122,58.604564,-10.240045,0.207226,0.059615,1.000124,58.584600,-10.262087,-0.252509,0.403265,2.000144,58.498241,-10.658770,0.427859,0.522246,0.500122,58.439492,-10.709016,0.238820,0.514981,1.000124,58.400612,-10.717926,-0.244399,0.659664,2.000144,BCTRA,0.032229,0.013544,-0.000000,0.050137,0.000000,7.316681,5.195105,5.152155,62.775619,-13.769969,0.219205,3.117718,-2.505959,0.051638,0.106045,0.131933,0.000000,1.365834,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.729877,-0.723741,2.966787,-2.699181,0.003479,0.502243,-0.408796,0.004489,0.047247,0.017037,0.003851,0,follow,,7.316681,0.124198,-0.031618,0,,,
20.955523,54.883656,-6.945661,-5.003911,2.911908,-2.753394,0.003409,58.762499,-10.365621,0.150000,2.986684,-2.660774,0.033734,1,58.676381,-10.689155,0.482632,0.471947,1.000000,1,58.687607,-10.738931,0.495490,2.955322,-2.705105,0.212947,0.514132,0.020149,,,,,,58.753731,-10.372736,0.222307,0.073183,1.000275,,,,,,,,,,,58.588058,-10.847127,0.269334,0.525850,1.000275,,,,,,BCTRA,0.032904,0.013376,0.000000,0.050039,0.000000,7.300983,5.171224,5.153912,62.930282,-13.892123,0.196049,3.123979,-2.498150,0.033734,0.107081,0.133906,0.000000,1.365049,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.729474,-0.722611,2.952576,-2.682397,0.003911,-0.283996,0.335414,0.008634,0.044018,0.009552,0.009442,0,follow,,7.300983,0.122839,-0.017748,0,,,
21.005361,55.000500,-7.055066,-5.004448,2.913522,-2.752733,0.003609,58.911769,-10.497925,0.150383,2.991420,-2.655448,0.015340,1,58.790710,-10.794484,0.477349,0.457722,1.000000,1,58.835194,-10.867912,0.502099,2.954833,-2.695728,0.207031,0.516196,0.019778,58.759568,-10.368592,0.192796,0.204184,0.549782,,,,,,58.882526,-10.529506,-0.181078,0.334243,2.000222,58.653056,-10.797314,0.455380,0.499589,0.549782,,,,,,58.688980,-11.001198,-0.253521,0.682683,2.000222,BCTRA,0.033574,0.013322,0.000000,0.049940,0.000000,7.329637,5.210691,5.154831,63.091863,-14.018690,0.171344,3.130776,-2.489626,0.015340,0.108297,0.136186,0.000000,1.366482,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.729170,-0.721791,2.974885,-2.705225,0.004448,0.446704,-0.457110,0.010751,0.038177,0.015736,0.006975,0,follow,,7.329637,0.125180,-0.004122,0,,,
21.055295,55.187534,-7.230180,-5.005251,2.916069,-2.751543,0.004092,59.061095,-10.629793,0.149841,2.996257,-2.649990,-0.003196,1,58.983309,-10.972809,0.479811,0.482277,1.000000,1,58.989626,-11.004114,0.507854,2.964630,-2.697795,0.200294,0.522874,0.019822,58.908697,-10.501031,0.195558,0.204681,0.549735,58.904338,-10.506334,0.236112,0.217388,1.049717,,,,,,58.794804,-10.923550,0.482219,0.517377,0.549735,58.731414,-10.987174,0.271613,0.501238,1.049717,,,,,,BCTRA,0.034253,0.013463,-0.000000,0.050001,0.000000,7.289500,5.153817,5.155093,63.243027,-14.135858,0.145480,3.137610,-2.481009,-0.003196,0.109849,0.138921,0.000000,1.364475,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.728620,-0.720327,2.947248,-2.669550,0.005251,-0.552716,0.713474,0.016069,0.034740,0.018587,0.010070,0,follow,,7.289500,0.129601,0.009904,0,,,
21.105309,55.304428,-7.339609,-5.005710,2.917409,-2.750833,0.004151,59.211188,-10.761839,0.148382,3.001164,-2.644431,-0.021639,1,59.112628,-11.060350,0.472050,0.451202,1.000000,1,59.140302,-11.132693,0.511274,2.968289,-2.688575,0.190600,0.523686,0.019688,59.058951,-10.633539,0.197176,0.204983,0.549686,59.198923,-10.768398,0.258764,0.111254,1.000157,59.028711,-10.663000,-0.143482,0.358123,2.049873,58.950516,-11.053085,0.499939,0.525705,0.549686,59.035118,-11.250417,0.358044,0.560059,1.000157,58.846354,-11.160267,-0.245282,0.668446,2.049873,BCTRA,0.034964,0.014001,0.000000,0.050011,0.000000,7.317042,5.193692,5.154092,63.406043,-14.260983,0.118827,3.145582,-2.470893,-0.021639,0.112160,0.142786,0.000000,1.365852,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.728214,-0.719383,2.969583,-2.691959,0.005710,0.446584,-0.448062,0.009163,0.035256,0.017494,0.001604,0,follow,,7.317042,0.137845,0.023212,0,,,
21.155436,55.467995,-7.492754,-5.006493,2.919398,-2.749489,0.004773,59.358765,-10.891178,0.146032,3.006252,-2.638645,-0.040275,1,59.112628,-11.060350,0.472050,0.442143,1.000000,1,59.288756,-11.267157,0.520806,2.968289,-2.688575,0.190600,0.535460,0.019197,59.359409,-10.897716,0.196703,0.051095,0.500018,,,,,,59.330075,-10.927621,-0.065968,0.217015,2.000184,59.252039,-11.307561,0.536496,0.580713,0.500018,,,,,,59.130355,-11.449775,-0.238777,0.715737,2.000184,BCTRA,0.035493,0.011133,0.000000,0.049867,0.000000,7.296292,5.165982,5.152524,63.556084,-14.380925,0.091063,3.147612,-2.468307,-0.040275,0.108068,0.137809,0.000000,1.364815,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.727608,-0.717956,2.962855,-2.674827,0.006493,-0.134915,0.343554,0.015701,0.039190,0.024900,0.009863,0,follow,,7.296292,0.147849,0.037125,0,,,
21.205243,55.584782,-7.602082,-5.007148,2.920725,-2.748499,0.005066,59.512792,-11.025637,0.142722,3.011268,-2.632920,-0.058071,1,59.112628,-11.060350,0.472050,0.519416,1.000000,1,59.436987,-11.401420,0.530324,2.968289,-2.688575,0.190600,0.545156,0.019745,,,,,,59.355528,-10.901836,0.268266,0.236262,1.049724,,,,,,,,,,,59.187436,-11.379705,0.392206,0.541722,1.049724,,,,,,BCTRA,0.036552,0.019985,0.000000,0.050159,0.000000,7.326060,5.210565,5.149870,63.730839,-14.499365,0.063379,3.169493,-2.440146,-0.058071,0.125521,0.163039,0.000000,1.366303,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.727116,-0.716887,2.983813,-2.695450,0.007148,0.417836,-0.411154,0.013062,0.028917,0.021407,0.007832,0,follow,,7.326060,0.159821,0.049848,0,,,
21.255056,55.748302,-7.755104,-5.008032,2.922505,-2.746836,0.005757,59.663405,-11.156585,0.138571,3.016461,-2.626969,-0.075814,1,59.569483,-11.478714,0.475849,0.475757,1.000000,1,59.590691,-11.532329,0.527940,2.975787,-2.683240,0.173202,0.545966,0.019581,59.509461,-11.028881,0.194611,0.207720,0.549631,59.505200,-11.035085,0.275787,0.242114,1.049386,59.482598,-11.058830,-0.026583,0.263672,2.049735,59.398536,-11.444296,0.547107,0.565538,0.549631,59.331422,-11.518839,0.397750,0.555531,1.049386,59.272940,-11.590796,-0.248013,0.700321,2.049735,BCTRA,0.037204,0.013719,0.000000,0.049913,0.000000,7.306547,5.186338,5.146604,63.881865,-14.623812,0.035060,3.166871,-2.443548,-0.075814,0.115875,0.150176,0.000000,1.365327,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.726371,-0.715314,2.972596,-2.679495,0.008032,-0.224738,0.319658,0.017721,0.030369,0.032112,0.010973,0,follow,,7.306547,0.172771,0.062915,0,,,
21.305476,55.865074,-7.864449,-5.008546,2.923702,-2.745849,0.006277,59.815405,-11.288196,0.133536,3.021748,-2.620885,-0.093089,1,59.700776,-11.566814,0.470230,0.451809,1.000000,1,59.740319,-11.655276,0.524800,2.977132,-2.667079,0.156083,0.541732,0.020104,59.811780,-11.291337,0.186941,0.053620,0.500083,59.655234,-11.166207,0.281527,0.249875,1.050000,59.779346,-11.324756,0.052571,0.095876,2.000230,59.697784,-11.698242,0.573893,0.613096,0.500083,59.497218,-11.653208,0.432409,0.569036,1.050000,59.553681,-11.869913,-0.169911,0.706381,2.000230,BCTRA,0.038066,0.016989,-0.000000,0.050290,0.000000,7.332678,5.227539,5.142081,64.049537,-14.744388,0.006317,3.179745,-2.426772,-0.093089,0.123093,0.161286,0.000000,1.366634,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.725775,-0.714109,2.998970,-2.698261,0.008546,0.524449,-0.373171,0.010212,0.031129,0.028402,0.013267,0,follow,,7.332678,0.187358,0.075208,0,,,
21.355540,56.051815,-8.039321,-5.009373,2.925612,-2.743760,0.006994,59.966456,-11.418436,0.127674,3.027416,-2.614336,-0.110644,1,59.700776,-11.566814,0.470230,0.458200,1.000000,1,59.889379,-11.788813,0.532615,2.977132,-2.667079,0.156083,0.554163,0.019983,59.962645,-11.421536,0.181213,0.053764,0.500391,59.958396,-11.427670,0.287884,0.160678,1.000090,59.936165,-11.451396,0.091974,0.057257,2.000159,59.856288,-11.836057,0.586224,0.629930,0.500391,59.806258,-11.903563,0.499892,0.632106,1.000090,59.701731,-12.009061,-0.135952,0.698868,2.000159,BCTRA,0.038821,0.015245,-0.000000,0.049751,0.000000,7.289176,5.171348,5.137047,64.201541,-14.859692,-0.023295,3.184602,-2.420395,-0.110644,0.121432,0.159773,0.000000,1.364459,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.724726,-0.712107,2.979049,-2.666499,0.009373,-0.400410,0.638420,0.016629,0.032763,0.031998,0.009982,0,follow,,7.289176,0.202369,0.088230,0,,,
21.405751,56.168411,-8.148707,-5.009861,2.926970,-2.742517,0.007336,60.118432,-11.548917,0.121078,3.032611,-2.608307,-0.125810,1,60.015620,-11.853058,0.452670,0.461546,1.000000,1,60.041978,-11.915754,0.523311,2.982686,-2.658000,0.131469,0.549732,0.020139,60.115320,-11.552699,0.174495,0.053641,0.500256,60.109262,-11.558548,0.288385,0.167835,1.000378,60.083467,-11.585234,0.130474,0.051281,2.000185,60.008540,-11.960487,0.594472,0.636842,0.500256,59.951597,-12.041878,0.507896,0.648438,1.000378,59.828160,-12.129310,-0.108476,0.688337,2.000185,BCTRA,0.039630,0.016306,0.000000,0.050020,0.000000,7.313728,5.211918,5.130939,64.366959,-14.981295,-0.050739,3.193813,-2.408228,-0.125810,0.124685,0.165358,0.000000,1.365686,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.724010,-0.710735,2.999899,-2.678996,0.009861,0.416820,-0.249848,0.009743,0.033637,0.032345,0.007946,0,follow,,7.313728,0.216565,0.098748,0,,,
21.455320,56.331509,-8.302041,-5.010484,2.928972,-2.741151,0.008117,60.270688,-11.679067,0.113697,3.038180,-2.601819,-0.141030,1,60.186636,-11.991693,0.454553,0.470087,1.000000,1,60.198153,-12.044935,0.516020,2.992922,-2.652795,0.111599,0.548620,0.019942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCTRA,0.040465,0.016704,0.000000,0.050007,0.000000,7.292371,5.188588,5.124181,64.525352,-15.096958,-0.078755,3.202145,-2.397138,-0.141030,0.126811,0.169396,0.000000,1.364619,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.722936,-0.708712,2.989688,-2.661602,0.010484,-0.204175,0.347831,0.012472,0.039026,0.025019,0.014776,0,follow,,7.292371,0.231484,0.110334,0,,,
21.505473,56.447899,-8.411717,-5.010693,2.930295,-2.740321,0.008800,60.422322,-11.808109,0.105658,3.043860,-2.595172,-0.155412,1,60.306665,-12.084434,0.449391,0.455943,1.000000,1,60.347463,-12.167068,0.508859,2.992368,-2.637657,0.093316,0.545002,0.019990,60.419197,-11.812288,0.158053,0.052654,0.500111,60.261686,-11.689028,0.287164,0.270053,1.049893,60.387605,-11.846844,0.205180,0.112295,2.000018,60.312611,-12.215775,0.605615,0.654359,0.500111,60.110399,-12.180532,0.543597,0.654053,1.049893,60.120404,-12.412540,-0.047809,0.692852,2.000018,BCTRA,0.041217,0.015381,-0.000000,0.049987,0.000000,7.314955,5.227955,5.116351,64.688787,-15.218483,-0.106596,3.208013,-2.389278,-0.155412,0.125851,0.168976,0.000000,1.365748,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.722099,-0.707136,3.013729,-2.682958,0.010693,0.480942,-0.427226,0.004178,0.034273,0.022292,0.016265,0,follow,,7.314955,0.246843,0.120547,0,,,
21.555450,56.633976,-8.587606,-5.011064,2.932785,-2.739300,0.009801,60.574996,-11.937446,0.096931,3.049650,-2.588365,-0.168856,1,60.505488,-12.265686,0.436071,0.477063,1.000000,1,60.506279,-12.300028,0.500379,3.005273,-2.638954,0.074463,0.546771,0.019975,60.571145,-11.941140,0.148243,0.051589,0.500155,60.412936,-11.819051,0.284095,0.274429,1.049890,,,,,,60.471941,-12.353012,0.608001,0.666714,0.500155,60.250413,-12.301645,0.577979,0.685129,1.049890,,,,,,BCTRA,0.042055,0.016667,0.000000,0.050000,0.000000,7.269434,5.172336,5.107994,64.844641,-15.329131,-0.133300,3.217672,-2.376255,-0.168856,0.129410,0.175233,0.000000,1.363472,nan,0.000000,0,PURSUIT,0.000000,0.000000000,0,,0.000000,0.000000,0.000000,0.000000,0.000000,-0.720682,-0.704489,2.985935,-2.647519,0.011064,-0.555899,0.708785,0.007410,0.037978,0.015169,0.014449,0,follow,,7.269434,0.261452,0.131732,0,,,
