measurement_stamp,receipt_stamp,processed_stamp,published_stamp,source,valid,observation_valid,truth_available,rejection_reason,rgb_raw_stamp,depth_raw_stamp,rgb_receipt_stamp,depth_receipt_stamp,rgb_mapped_stamp,depth_mapped_stamp,rgb_depth_acquisition_skew,pose_history_start_stamp,pose_history_end_stamp,position_source_stamp,position_mapped_stamp,attitude_source_stamp,attitude_mapped_stamp,position_history_start_stamp,position_history_end_stamp,attitude_history_start_stamp,attitude_history_end_stamp,image_clock_offset,px4_clock_offset,px4_clock_reset_count,px4_clock_calibration_count,px4_clock_recalibration_count,px4_clock_status,approach_phase,distance_bin,motion_regime,confidence,red_pixel_count,valid_depth_ratio,target_range,view_angle,position_x,position_y,position_z,covariance_xx,covariance_yy,covariance_zz,truth_x,truth_y,truth_z,error_x,error_y,error_z,horizontal_error,position_3d_error,observation_age
1790079242.2068865,1790079242.34589,1790079242.3938918,1790079242.393947,front_rgbd_red_sphere,True,True,True,,46.852,46.952,1790079242.2489557,1790079242.34589,1790079242.1568866,1790079242.2568865,0.10000000000000142,1790079241.248888,1790079242.252888,1790079242.252888,1790079242.252888,1790079242.256888,1790079242.256888,1790079241.248888,1790079242.252888,1790079241.248888,1790079242.256888,1790079195.3048866,0.0,1,1,0,DIRECT_TIMESTAMP,TERMINAL_APPROACH,MID,TURNING,1.0,393,1.0,6.36709451675415,0.5421978831291199,87.72547773397257,-6.568756736356309,0.3003491425490142,0.020641340595217907,0.020641340595217907,0.020641340595217907,87.306788080788,-7.285356274189463,-0.04170791239872591,0.41868965318457185,0.7165995378331544,0.3420570549477401,0.8299493498440177,0.8976741904199034,0.13900351524353027
1790079242.4068866,1790079242.547992,1790079242.5984848,1790079242.59855,front_rgbd_red_sphere,True,True,True,,47.052,47.152,1790079242.457216,1790079242.547992,1790079242.3568866,1790079242.4568865,0.10000000000000142,1790079241.4488878,1790079242.452888,1790079242.452888,1790079242.452888,1790079242.456888,1790079242.456888,1790079241.4488878,1790079242.452888,1790079241.4488878,1790079242.456888,1790079195.3048866,0.0,1,1,0,DIRECT_TIMESTAMP,TERMINAL_APPROACH,MID,TURNING,1.0,360,1.0,6.195560455322266,0.47911903262138367,87.84199989482944,-5.796440494399779,0.2037255545888748,0.020151394270642567,0.020151394270642567,0.020151394270642567,87.45347962661228,-6.498755184656679,-0.048168414637473185,0.3885202682171638,0.7023146902569,0.251893969226348,0.8026169216794412,0.8412160808607896,0.14110541343688965
1790079242.4548867,1790079242.6002576,1790079242.6964347,1790079242.696485,front_rgbd_red_sphere,True,True,True,,47.1,47.2,1790079242.5240157,1790079242.6002576,1790079242.4048865,1790079242.5048866,0.10000000000000142,1790079241.552888,1790079242.5568879,1790079242.5568879,1790079242.5568879,1790079242.5568879,1790079242.5568879,1790079241.552888,1790079242.5568879,1790079241.544888,1790079242.5568879,1790079195.3048866,0.0,1,1,0,DIRECT_TIMESTAMP,TERMINAL_APPROACH,MID,TURNING,1.0,349,1.0,6.133126258850098,0.4632554352283478,87.84329465650085,-5.570526898463872,0.13742983753046728,0.0199745254837932,0.0199745254837932,0.0199745254837932,87.48590586071624,-6.309466458576473,-0.049032546395894584,0.35738879578460114,0.738939560112601,0.18646238392636186,0.8208278899085798,0.841740248218697,0.1453709602355957
1790079242.6068866,1790079242.7482102,1790079242.7939432,1790079242.7942064,front_rgbd_red_sphere,True,True,True,,47.252,47.352,1790079242.6588526,1790079242.7482102,1790079242.5568867,1790079242.6568866,0.09999999999999432,1790079241.640888,1790079242.6528878,1790079242.6528878,1790079242.6528878,1790079242.656888,1790079242.656888,1790079241.640888,1790079242.6528878,1790079241.640888,1790079242.656888,1790079195.3048866,0.0,1,1,0,DIRECT_TIMESTAMP,TERMINAL_APPROACH,MID,TURNING,1.0,343,1.0,5.976019859313965,0.4336264133453369,87.84759545534882,-4.929092378863985,0.08876763354713996,0.019532912893568916,0.019532912893568916,0.019532912893568916,87.58158225710805,-5.709199676749748,-0.049911848648182384,0.2660131982407705,0.7801072978857624,0.13867948219532233,0.8242150313194422,0.8358004646055611,0.14132356643676758
0.0,1790079242.8534648,1790079242.8885958,1790079242.8885958,front_rgbd_red_sphere,False,False,False,IMAGE_CLOCK_UNCALIBRATED,47.352,47.452,1790079242.749733,1790079242.8534648,nan,nan,0.10000000000000142,1790079241.752888,1790079242.756888,1790079242.756888,1790079242.756888,1790079242.756888,1790079242.756888,1790079241.752888,1790079242.756888,1790079241.752888,1790079242.756888,nan,0.0,1,1,0,DIRECT_TIMESTAMP,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1790079242.9488966,1790079242.9887953,1790079242.9887953,front_rgbd_red_sphere,False,False,False,IMAGE_CLOCK_UNCALIBRATED,47.452,47.552,1790079242.857132,1790079242.9488966,nan,nan,0.10000000000000142,1790079241.8368878,1790079242.8528879,1790079242.8528879,1790079242.8528879,1790079242.8568878,1790079242.8568878,1790079241.8368878,1790079242.8528879,1790079241.8368878,1790079242.8568878,nan,0.0,1,1,0,DIRECT_TIMESTAMP,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1790079243.0503912,1790079243.0886037,1790079243.0886037,front_rgbd_red_sphere,False,False,False,IMAGE_CLOCK_UNCALIBRATED,47.6,47.652,1790079243.004754,1790079243.0503912,nan,nan,0.0519999999999996,1790079241.936888,1790079242.956888,1790079242.956888,1790079242.956888,1790079242.956888,1790079242.956888,1790079241.932888,1790079242.956888,1790079241.936888,1790079242.956888,nan,0.0,1,1,0,DIRECT_TIMESTAMP,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1790079243.1521695,1790079243.2885997,1790079243.2885997,front_rgbd_red_sphere,False,False,False,IMAGE_CLOCK_UNCALIBRATED,47.652,47.752,1790079243.056831,1790079243.1521695,1790079243.0763912,1790079243.1763914,0.10000000000000142,1790079242.136888,1790079243.156888,1790079243.156888,1790079243.156888,1790079243.156888,1790079243.156888,1790079242.1328878,1790079243.156888,1790079242.136888,1790079243.156888,1790079195.4243913,0.0,1,1,0,DIRECT_TIMESTAMP,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1790079243.352226,1790079243.4886694,1790079243.4886694,front_rgbd_red_sphere,False,False,False,IMAGE_CLOCK_UNCALIBRATED,47.9,47.952,1790079243.304076,1790079243.352226,1790079243.3243914,1790079243.3763912,0.0519999999999996,1790079242.3368878,1790079243.3568878,1790079243.3568878,1790079243.3568878,1790079243.3568878,1790079243.3568878,1790079242.332888,1790079243.3568878,1790079242.3368878,1790079243.3568878,1790079195.4243913,0.0,1,1,0,DIRECT_TIMESTAMP,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1790079243.5360098,1790079243.6938062,1790079243.6938062,front_rgbd_red_sphere,False,False,False,IMAGE_CLOCK_UNCALIBRATED,48.0,48.1,1790079243.4024494,1790079243.5360098,1790079243.4243913,1790079243.5243912,0.10000000000000142,1790079242.516888,1790079243.532888,1790079243.532888,1790079243.532888,1790079243.532888,1790079243.532888,1790079242.516888,1790079243.532888,1790079242.516888,1790079243.532888,1790079195.4243913,0.0,1,1,0,DIRECT_TIMESTAMP,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1790079243.7724621,1790079243.8892665,1790079243.8892665,front_rgbd_red_sphere,False,False,False,IMAGE_CLOCK_UNCALIBRATED,48.252,48.352,1790079243.677782,1790079243.7724621,1790079243.6763914,1790079243.7763913,0.09999999999999432,1790079242.716888,1790079243.7248878,1790079243.7248878,1790079243.7248878,1790079243.728888,1790079243.728888,1790079242.716888,1790079243.7248878,1790079242.716888,1790079243.728888,1790079195.4243913,0.0,1,1,0,DIRECT_TIMESTAMP,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1790079243.9738255,1790079244.0885398,1790079244.0885398,front_rgbd_red_sphere,False,False,False,IMAGE_CLOCK_UNCALIBRATED,48.452,48.552,1790079243.8811958,1790079243.9738255,1790079243.8763912,1790079243.9763913,0.10000000000000142,1790079242.916888,1790079243.924888,1790079243.924888,1790079243.924888,1790079243.9288878,1790079243.9288878,1790079242.916888,1790079243.924888,1790079242.916888,1790079243.9288878,1790079195.4243913,0.0,1,1,0,DIRECT_TIMESTAMP,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1790079244.1762247,1790079244.2886298,1790079244.2886298,front_rgbd_red_sphere,False,False,False,IMAGE_CLOCK_UNCALIBRATED,48.652,48.752,1790079244.0794187,1790079244.1762247,1790079244.0763912,1790079244.1763914,0.10000000000000142,1790079243.1168878,1790079244.124888,1790079244.124888,1790079244.124888,1790079244.128888,1790079244.128888,1790079243.1168878,1790079244.124888,1790079243.1168878,1790079244.128888,1790079195.4243913,0.0,1,1,0,DIRECT_TIMESTAMP,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1790079244.3734565,1790079244.4888244,1790079244.4888244,front_rgbd_red_sphere,False,False,False,IMAGE_CLOCK_UNCALIBRATED,48.9,48.952,1790079244.3321803,1790079244.3734565,1790079244.3243914,1790079244.3763912,0.0519999999999996,1790079243.3168879,1790079244.332888,1790079244.332888,1790079244.332888,1790079244.332888,1790079244.332888,1790079243.3168879,1790079244.332888,1790079243.3168879,1790079244.332888,1790079195.4243913,0.0,1,1,0,DIRECT_TIMESTAMP,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1790079244.5758374,1790079244.6884737,1790079244.6884737,front_rgbd_red_sphere,False,False,False,IMAGE_CLOCK_UNCALIBRATED,49.152,49.152,1790079244.5758374,1790079244.5729375,1790079244.5758374,1790079244.5758374,0.0,1790079243.512888,1790079244.5248878,1790079244.5248878,1790079244.5248878,1790079244.528888,1790079244.528888,1790079243.508888,1790079244.5248878,1790079243.512888,1790079244.528888,1790079195.4238374,0.0,1,1,0,DIRECT_TIMESTAMP,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1790079244.7816305,1790079244.8885953,1790079244.8885953,front_rgbd_red_sphere,False,False,False,IMAGE_CLOCK_UNCALIBRATED,49.3,49.352,1790079244.7314467,1790079244.7816305,1790079244.7238374,1790079244.7758374,0.0519999999999996,1790079243.6888878,1790079244.7088878,1790079244.7088878,1790079244.7088878,1790079244.7088878,1790079244.7088878,1790079243.684888,1790079244.7088878,1790079243.6888878,1790079244.7088878,1790079195.4238374,0.0,1,1,0,DIRECT_TIMESTAMP,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1790079244.9297717,1790079245.0886593,1790079245.0886593,front_rgbd_red_sphere,False,False,False,IMAGE_CLOCK_UNCALIBRATED,49.452,49.5,1790079244.8842554,1790079244.9297717,1790079244.8758373,1790079244.9238374,0.04800000000000182,1790079243.888888,1790079244.900888,1790079244.900888,1790079244.900888,1790079244.904888,1790079244.904888,1790079243.884888,1790079244.900888,1790079243.888888,1790079244.904888,1790079195.4238374,0.0,1,1,0,DIRECT_TIMESTAMP,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1790079245.0901523,1790079245.2886298,1790079245.2886298,front_rgbd_red_sphere,False,False,False,IMAGE_CLOCK_UNCALIBRATED,49.652,49.552,1790079245.0901523,1790079244.9840608,1790079245.0758374,1790079244.9758375,0.10000000000000142,1790079244.088888,1790079245.100888,1790079245.100888,1790079245.100888,1790079245.104888,1790079245.104888,1790079244.084888,1790079245.100888,1790079244.088888,1790079245.104888,1790079195.4238374,0.0,1,1,0,DIRECT_TIMESTAMP,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1790079245.1738374,1790079245.2432566,1790079245.3940394,1790079245.3940997,front_rgbd_red_sphere,True,True,True,,49.7,49.8,1790079245.1378388,1790079245.2432566,1790079245.1238375,1790079245.2238374,0.09999999999999432,1790079244.1888878,1790079245.196888,1790079245.196888,1790079245.196888,1790079245.200888,1790079245.200888,1790079244.1888878,1790079245.196888,1790079244.1888878,1790079245.200888,1790079195.4238374,0.0,1,1,0,DIRECT_TIMESTAMP,TERMINAL_APPROACH,NEAR,TURNING,1.0,3178,1.0,1.2176668643951416,0.28005513548851013,87.68060646424719,5.7746039927390385,0.299798779152705,0.008496538254196492,0.008496538254196492,0.008496538254196492,87.73939306388164,4.527985578641644,0.0296382445836529,-0.05878659963444477,1.2466184140973944,0.2701605345690521,1.2480037398434682,1.2769103528055206,0.06941914558410645
0.0,1790079245.4580472,1790079245.5907557,1790079245.5907557,front_rgbd_red_sphere,False,False,False,IMAGE_CLOCK_UNCALIBRATED,49.9,50.0,1790079245.344622,1790079245.4580472,1790079245.3238375,1790079245.4238374,0.10000000000000142,1790079244.388888,1790079245.388888,1790079245.388888,1790079245.388888,1790079245.3928878,1790079245.3928878,1790079244.364888,1790079245.388888,1790079244.388888,1790079245.3928878,1790079195.4238374,0.0,1,1,0,DIRECT_TIMESTAMP,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1790079245.6627939,1790079245.7886062,1790079245.7886062,front_rgbd_red_sphere,False,False,False,IMAGE_CLOCK_UNCALIBRATED,50.152,50.2,1790079245.6195266,1790079245.6627939,1790079245.5758374,1790079245.6238375,0.04800000000000182,1790079244.588888,1790079245.5968878,1790079245.5968878,1790079245.5968878,1790079245.5968878,1790079245.5968878,1790079244.588888,1790079245.5968878,1790079244.588888,1790079245.5968878,1790079195.4238374,0.0,1,1,0,DIRECT_TIMESTAMP,TERMINAL_APPROACH,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1790079245.8580484,1790079245.9885402,1790079245.9885402,front_rgbd_red_sphere,False,False,False,IMAGE_CLOCK_UNCALIBRATED,50.3,50.4,1790079245.7641547,1790079245.8580484,1790079245.7238374,1790079245.8238375,0.10000000000000142,1790079244.788888,1790079245.7968879,1790079245.7968879,1790079245.7968879,1790079245.7968879,1790079245.7968879,1790079244.788888,1790079245.7968879,1790079244.788888,1790079245.7968879,1790079195.4238374,0.0,1,1,0,DIRECT_TIMESTAMP,RECOVERY,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1790079246.0643659,1790079246.1885738,1790079246.1885738,front_rgbd_red_sphere,False,False,False,IMAGE_CLOCK_UNCALIBRATED,50.5,50.6,1790079245.9616113,1790079246.0643659,1790079245.9238374,1790079246.0238373,0.10000000000000142,1790079244.9848878,1790079245.996888,1790079245.996888,1790079245.996888,1790079245.996888,1790079245.996888,1790079244.980888,1790079245.996888,1790079244.9848878,1790079245.996888,1790079195.4238374,0.0,1,1,0,DIRECT_TIMESTAMP,RECOVERY,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1790079246.2582603,1790079246.3885512,1790079246.3885512,front_rgbd_red_sphere,False,False,False,IMAGE_CLOCK_UNCALIBRATED,50.8,50.8,1790079246.2582603,1790079246.2573888,1790079246.2238374,1790079246.2238374,0.0,1790079245.180888,1790079246.196888,1790079246.196888,1790079246.196888,1790079246.196888,1790079246.196888,1790079245.180888,1790079246.196888,1790079245.180888,1790079246.196888,1790079195.4238374,0.0,1,1,0,DIRECT_TIMESTAMP,RECOVERY,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1790079246.4621718,1790079246.5885675,1790079246.5885675,front_rgbd_red_sphere,False,False,False,IMAGE_CLOCK_UNCALIBRATED,51.0,51.0,1790079246.4621718,1790079246.4610891,1790079246.4238374,1790079246.4238374,0.0,1790079245.3928878,1790079246.396888,1790079246.396888,1790079246.396888,1790079246.396888,1790079246.396888,1790079245.388888,1790079246.396888,1790079245.3928878,1790079246.396888,1790079195.4238374,0.0,1,1,0,DIRECT_TIMESTAMP,PREPARATION,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1790079246.5662339,1790079246.7886288,1790079246.7886288,front_rgbd_red_sphere,False,False,False,IMAGE_CLOCK_UNCALIBRATED,51.1,51.1,1790079246.5662339,1790079246.5633895,1790079246.5238373,1790079246.5238373,0.0,1790079245.5768878,1790079246.5928879,1790079246.5928879,1790079246.5928879,1790079246.5968878,1790079246.5968878,1790079245.572888,1790079246.5928879,1790079245.5768878,1790079246.5968878,1790079195.4238374,0.0,1,1,0,DIRECT_TIMESTAMP,PREPARATION,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1790079246.8269346,1790079246.9887016,1790079246.9887016,front_rgbd_red_sphere,False,False,False,IMAGE_CLOCK_UNCALIBRATED,51.3,51.352,1790079246.7693813,1790079246.8269346,1790079246.7238374,1790079246.7758374,0.0519999999999996,1790079245.776888,1790079246.792888,1790079246.792888,1790079246.792888,1790079246.792888,1790079246.792888,1790079245.772888,1790079246.792888,1790079245.776888,1790079246.792888,1790079195.4238374,0.0,1,1,0,DIRECT_TIMESTAMP,PREPARATION,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1790079247.013174,1790079247.1885567,1790079247.1885567,front_rgbd_red_sphere,False,False,False,IMAGE_CLOCK_UNCALIBRATED,51.452,51.552,1790079246.928109,1790079247.013174,1790079246.8758373,1790079246.9758375,0.10000000000000142,1790079245.976888,1790079246.992888,1790079246.992888,1790079246.992888,1790079246.992888,1790079246.992888,1790079245.972888,1790079246.992888,1790079245.976888,1790079246.992888,1790079195.4238374,0.0,1,1,0,DIRECT_TIMESTAMP,PREPARATION,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1790079247.2097764,1790079247.3885105,1790079247.3885105,front_rgbd_red_sphere,False,False,False,IMAGE_CLOCK_UNCALIBRATED,51.7,51.752,1790079247.1681266,1790079247.2097764,1790079247.1238375,1790079247.1758375,0.0519999999999996,1790079246.176888,1790079247.184888,1790079247.184888,1790079247.184888,1790079247.1888878,1790079247.1888878,1790079246.1728878,1790079247.184888,1790079246.176888,1790079247.1888878,1790079195.4238374,0.0,1,1,0,DIRECT_TIMESTAMP,PREPARATION,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1790079247.4163556,1790079247.5887203,1790079247.5887203,front_rgbd_red_sphere,False,False,False,IMAGE_CLOCK_UNCALIBRATED,51.9,51.952,1790079247.3683834,1790079247.4163556,1790079247.3238375,1790079247.3758373,0.0519999999999996,1790079246.376888,1790079247.384888,1790079247.384888,1790079247.384888,1790079247.384888,1790079247.384888,1790079246.3728878,1790079247.384888,1790079246.376888,1790079247.384888,1790079195.4238374,0.0,1,1,0,DIRECT_TIMESTAMP,PREPARATION,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1790079247.6732771,1790079247.7885482,1790079247.7885482,front_rgbd_red_sphere,False,False,False,IMAGE_CLOCK_UNCALIBRATED,52.1,52.2,1790079247.5618575,1790079247.6732771,1790079247.5238373,1790079247.6238375,0.10000000000000142,1790079246.5568879,1790079247.5768878,1790079247.5768878,1790079247.5768878,1790079247.5768878,1790079247.5768878,1790079246.552888,1790079247.5768878,1790079246.5568879,1790079247.5768878,1790079195.4238374,0.0,1,1,0,DIRECT_TIMESTAMP,PREPARATION,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1790079247.8122375,1790079247.988521,1790079247.988521,front_rgbd_red_sphere,False,False,False,IMAGE_CLOCK_UNCALIBRATED,52.3,52.352,1790079247.7668135,1790079247.8122375,1790079247.7238374,1790079247.7758374,0.0519999999999996,1790079246.772888,1790079247.776888,1790079247.776888,1790079247.776888,1790079247.776888,1790079247.776888,1790079246.768888,1790079247.776888,1790079246.772888,1790079247.776888,1790079195.4238374,0.0,1,1,0,DIRECT_TIMESTAMP,PREPARATION,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1790079248.0127482,1790079248.1885006,1790079248.1885006,front_rgbd_red_sphere,False,False,False,IMAGE_CLOCK_UNCALIBRATED,52.452,52.552,1790079247.9234047,1790079248.0127482,1790079247.8758373,1790079247.9758375,0.10000000000000142,1790079246.972888,1790079247.976888,1790079247.976888,1790079247.976888,1790079247.976888,1790079247.976888,1790079246.9688878,1790079247.976888,1790079246.972888,1790079247.976888,1790079195.4238374,0.0,1,1,0,DIRECT_TIMESTAMP,PREPARATION,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1790079248.2733133,1790079248.388724,1790079248.388724,front_rgbd_red_sphere,False,False,False,IMAGE_CLOCK_UNCALIBRATED,52.7,52.8,1790079248.1644425,1790079248.2733133,1790079248.1238375,1790079248.2238374,0.09999999999999432,1790079247.1688879,1790079248.1528878,1790079248.1528878,1790079248.1528878,1790079248.176888,1790079248.176888,1790079247.144888,1790079248.1528878,1790079247.1688879,1790079248.176888,1790079195.4238374,0.0,1,1,0,DIRECT_TIMESTAMP,PREPARATION,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1790079248.4213316,1790079248.5883458,1790079248.5883458,front_rgbd_red_sphere,False,False,False,IMAGE_CLOCK_UNCALIBRATED,52.852,52.952,1790079248.3370702,1790079248.4213316,1790079248.2758374,1790079248.3758373,0.10000000000000142,1790079247.364888,1790079248.376888,1790079248.376888,1790079248.376888,1790079248.376888,1790079248.376888,1790079247.360888,1790079248.376888,1790079247.364888,1790079248.376888,1790079195.4238374,0.0,1,1,0,DIRECT_TIMESTAMP,PREPARATION,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1790079248.679132,1790079248.7888367,1790079248.7888367,front_rgbd_red_sphere,False,False,False,IMAGE_CLOCK_UNCALIBRATED,53.152,53.2,1790079248.6239111,1790079248.679132,1790079248.5758374,1790079248.6238375,0.04800000000000182,1790079247.536888,1790079248.552888,1790079248.552888,1790079248.552888,1790079248.5568879,1790079248.5568879,1790079247.536888,1790079248.552888,1790079247.536888,1790079248.5568879,1790079195.4238374,0.0,1,1,0,DIRECT_TIMESTAMP,PREPARATION,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1790079248.8796678,1790079248.9887655,1790079248.9887655,front_rgbd_red_sphere,False,False,False,IMAGE_CLOCK_UNCALIBRATED,53.3,53.4,1790079248.7756205,1790079248.8796678,1790079248.7238374,1790079248.8238375,0.10000000000000142,1790079247.736888,1790079248.752888,1790079248.752888,1790079248.752888,1790079248.756888,1790079248.756888,1790079247.736888,1790079248.752888,1790079247.736888,1790079248.756888,1790079195.4238374,0.0,1,1,0,DIRECT_TIMESTAMP,PREPARATION,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1790079249.0238373,1790079249.0821767,1790079249.0886652,1790079249.0886652,front_rgbd_red_sphere,False,False,True,POSITION_TIMESTAMP_AFTER_HISTORY,53.6,53.6,1790079249.0821767,1790079249.0801153,1790079249.0238373,1790079249.0238373,0.0,1790079247.840888,1790079248.8568878,1790079248.8568878,1790079248.8568878,1790079248.8568878,1790079248.8568878,1790079247.840888,1790079248.8568878,1790079247.8368878,1790079248.8568878,1790079195.4238374,0.0,1,1,0,DIRECT_TIMESTAMP,PREPARATION,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,81.59692281028931,18.23272736771692,0.03820913945441321,nan,nan,nan,nan,nan,0.05833935737609863
1790079249.1238375,1790079249.1765604,1790079249.1886582,1790079249.1886582,front_rgbd_red_sphere,False,False,True,POSITION_TIMESTAMP_AFTER_HISTORY,53.7,53.7,1790079249.1765604,1790079249.1754508,1790079249.1238375,1790079249.1238375,0.0,1790079247.936888,1790079248.952888,1790079248.952888,1790079248.952888,1790079248.952888,1790079248.952888,1790079247.936888,1790079248.952888,1790079247.936888,1790079248.952888,1790079195.4238374,0.0,1,1,0,DIRECT_TIMESTAMP,PREPARATION,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,81.27450402747374,18.466215991056494,0.03272802987174658,nan,nan,nan,nan,nan,0.052722930908203125
1790079249.1998374,1790079249.2779024,1790079249.2886274,1790079249.2886274,front_rgbd_red_sphere,False,False,True,POSITION_TIMESTAMP_AFTER_HISTORY,53.752,53.8,1790079249.2228587,1790079249.2779024,1790079249.1758375,1790079249.2238374,0.047999999999994714,1790079248.036888,1790079249.048888,1790079249.048888,1790079249.048888,1790079249.052888,1790079249.052888,1790079248.032888,1790079249.048888,1790079248.036888,1790079249.052888,1790079195.4238374,0.0,1,1,0,DIRECT_TIMESTAMP,PREPARATION,UNKNOWN,TURNING,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,81.02022132773564,18.63589790425605,0.02797066801254963,nan,nan,nan,nan,nan,0.0780649185180664
