measurement_stamp,valid,truth_available,geometry_diagnostics_enabled,gazebo_entity_available,rejection_reason,image_clock_status,image_clock_reset_count,gazebo_entity_clock_status,gazebo_entity_clock_reset_count,gazebo_entity_raw_stamp,gazebo_entity_mapped_stamp,rgb_depth_acquisition_skew,observation_age,depth_median,depth_mad,valid_depth_count,red_pixel_count,target_range,view_angle,projection_centroid_u,projection_centroid_v,mask_centroid_u,mask_centroid_v,camera_fx,camera_fy,camera_cx,camera_cy,camera_pitch_down,target_reference_z_offset,position_x,position_y,position_z,truth_x,truth_y,truth_z,truth_velocity_x,truth_velocity_y,truth_velocity_z,gazebo_entity_center_x,gazebo_entity_center_y,gazebo_entity_center_z,gazebo_entity_reference_x,gazebo_entity_reference_y,gazebo_entity_reference_z,error_x,error_y,error_z,entity_to_truth_x,entity_to_truth_y,entity_to_truth_z,vision_to_entity_x,vision_to_entity_y,vision_to_entity_z,interpolated_uav_x,interpolated_uav_y,interpolated_uav_z,uav_velocity_latest_x,uav_velocity_latest_y,uav_velocity_latest_z,center_camera_x,center_camera_y,center_camera_z,target_body_flu_x,target_body_flu_y,target_body_flu_z,camera_center_error_x,camera_center_error_y,camera_center_error_z,body_flu_error_x,body_flu_error_y,body_flu_error_z,projection_error_u,projection_error_v,entity_expected_projection_u,entity_expected_projection_v,error_3d,entity_to_truth_3d,vision_to_entity_3d,camera_center_error_3d,body_flu_error_3d
1790147797.5944545,True,True,True,True,,MAPPED_EXACT,0,CLOCK_REFERENCE_READY,0,264.244,1790147797.6864512,0.04800000000000182,0.09968876838684082,5.312204360961914,0.05680131912231445,531,531,6.724212169647217,0.5967070460319519,332.0,423.0,332.0,423.0,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,7.992246362748396,0.24643104095791118,0.30833680252217205,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-0.42,8.0,0.0,0.0,-0.007753637251603607,0.24643104095791118,0.30833680252217205,0.0,0.0,0.0,-0.007753637251603607,0.24643104095791118,0.30833680252217205,2.992425433659536,-0.01928280160348632,-5.0122126474039295,0.02159762755036354,0.0081486152485013,0.01386178471148014,5.562204360961914,-0.24723821651706418,-3.7703828018852286,5.0067478144799376,-0.24723821651706418,-4.894440485566105,0.057569415545801306,-0.24605997959287526,-0.30331536305352946,-0.006751575459529313,-0.24605997959287526,-0.3086565458554116,11.94221479064214,12.961857672526719,320.05778520935786,410.0381423274733,0.39479103412796257,0.0,0.39479103412796257,0.39479103412796207,0.39479103412796207
1790147797.6944528,True,True,True,True,,MAPPED_EXACT,0,CLOCK_REFERENCE_READY,0,264.324,1790147797.76647,0.04800000000000182,0.08960247039794922,5.306776762008667,0.056748390197753906,528,528,6.729213714599609,0.5992318391799927,332.0,424.0,332.0,424.0,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,7.991692648476199,0.24485357798489488,0.321485798710536,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-0.42,8.0,0.0,0.0,-0.008307351523800577,0.24485357798489488,0.321485798710536,0.0,0.0,0.0,-0.008307351523800577,0.24485357798489488,0.321485798710536,2.997551869186934,-0.019711240585694848,-5.011294609887159,0.022518310695886612,0.008505372330546379,0.01331857405602932,5.556776762008667,-0.2469969614681507,-3.7872867425116437,4.9979242871636576,-0.2469969614681507,-4.909846568935914,0.05958379369094313,-0.24457085216210783,-0.3162440123006163,-0.007469240033533886,-0.24457085216210783,-0.321721485511798,11.880853314165506,13.536436522290842,320.1191466858345,410.46356347770916,0.4041972359058091,0.0,0.4041972359058091,0.40419723590580975,0.404197235905809
1790147797.794452,True,True,True,True,,MAPPED_EXACT,0,CLOCK_REFERENCE_READY,0,264.424,1790147797.8664637,0.04800000000000182,0.07960081100463867,5.301131963729858,0.05657029151916504,534,534,6.722377777099609,0.5992318391799927,332.0,424.0,332.0,424.0,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,7.995770019110433,0.24489253759238147,0.31367812679937673,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-0.42,8.0,0.0,0.0,-0.004229980889567386,0.24489253759238147,0.31367812679937673,0.0,0.0,0.0,-0.004229980889567386,0.24489253759238147,0.31367812679937673,3.0028411463687292,-0.01941711605898603,-5.010595360422984,0.022793099284172058,0.009247834794223309,0.012621482834219933,5.551131963729858,-0.24674605197822863,-3.783439463666172,4.9932027379382875,-0.24674605197822863,-4.904909740496961,0.061761030703614495,-0.24467647085502914,-0.307738874105115,-0.003571259357740608,-0.24467647085502914,-0.3138548799296519,11.898217652930896,13.064461523487466,320.1017823470691,410.93553847651253,0.3979751436197089,0.0,0.3979751436197089,0.3979751436197097,0.3979751436197094
1790147797.9424474,True,True,True,True,,MAPPED_EXACT,0,CLOCK_REFERENCE_READY,0,264.624,1790147798.066462,0.0,0.14165139198303223,5.295657157897949,0.05591773986816406,541,541,6.727330684661865,0.601747989654541,332.0,425.0,332.0,425.0,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,8.00066641968041,0.24843107070279696,0.32400982365767567,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-0.42,8.0,0.0,0.0,0.0006664196804102573,0.24843107070279696,0.32400982365767567,0.0,0.0,0.0,0.0006664196804102573,0.24843107070279696,0.32400982365767567,3.0109263038111345,-0.01751696664932169,-5.009727031194125,0.021983647719025612,0.012883049435913563,0.010739821940660477,5.545657157897949,-0.24650269859855806,-3.80024993672777,4.984352468375928,-0.24650269859855806,-4.920214583917439,0.06844121054491925,-0.24821707689757422,-0.3168673070355741,0.0010650295481395844,-0.24821707689757422,-0.32417272445548573,12.084500520071515,13.306480555630174,319.9154994799285,411.6935194443698,0.408290101315727,0.0,0.408290101315727,0.40829010131572746,0.4082901013157274
1790147798.142452,True,True,True,True,,MAPPED_EXACT,0,CLOCK_REFERENCE_READY,0,264.844,1790147798.2864518,0.0,0.1515214443206787,5.285658836364746,0.05689287185668945,538,538,6.714481830596924,0.6015918254852295,331.0,425.0,331.0,425.0,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,8.009509034428643,0.2377784379872138,0.30803790635741995,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-0.42,8.0,0.0,0.0,0.009509034428642593,0.2377784379872138,0.30803790635741995,0.0,0.0,0.0,0.009509034428642593,0.2377784379872138,0.30803790635741995,3.020882330758112,-0.013342080708348992,-5.009323447507821,0.016691509634256363,0.015583709813654423,0.0089360810816288,5.535658836364746,-0.2255534200179893,-3.7933984275752746,4.97599714730978,-0.2255534200179893,-4.911434024651103,0.07349017222583232,-0.23736281244194957,-0.29962384570713496,0.009588784249368487,-0.23736281244194957,-0.30835581646327714,11.583680296786895,12.319872890844863,319.4163197032131,412.68012710915514,0.38925102319771365,0.0,0.38925102319771365,0.3892510231977145,0.3892510231977141
1790147798.2944512,True,True,True,True,,MAPPED_EXACT,0,CLOCK_REFERENCE_READY,0,264.924,1790147798.3664784,0.04800000000000182,0.08959627151489258,5.278269290924072,0.05621767044067383,543,543,6.717108726501465,0.60410076379776,331.0,426.0,331.0,426.0,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,8.007659809060845,0.2471414883394228,0.3169622760166409,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-0.42,8.0,0.0,0.0,0.007659809060845291,0.2471414883394228,0.3169622760166409,0.0,0.0,0.0,0.007659809060845291,0.2471414883394228,0.3169622760166409,3.0251407259302585,-0.009005686080757955,-5.009343296942257,0.012341190129518509,0.016742005944252014,0.009018059819936752,5.528269290924072,-0.22525232898333716,-3.808812108263701,4.965564390121222,-0.22525232898333716,-4.924974501438467,0.07339212343277168,-0.24648061422358256,-0.30897180353734166,0.007549323871278268,-0.24648061422358256,-0.31747911249746075,12.050612404282447,12.788852912990194,318.94938759571755,413.2111470870098,0.40199834869203493,0.0,0.40199834869203493,0.4019983486920355,0.40199834869203543
1790147798.3944528,True,True,True,True,,MAPPED_EXACT,0,CLOCK_REFERENCE_READY,0,265.024,1790147798.4664984,0.04800000000000182,0.0796957015991211,5.278587341308594,0.056044578552246094,545,545,6.716839790344238,0.603959321975708,330.0,426.0,330.0,426.0,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,8.010354540611917,0.23315896692113883,0.3168032596713655,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-0.42,8.0,0.0,0.0,0.010354540611917429,0.23315896692113883,0.3168032596713655,0.0,0.0,0.0,0.010354540611917429,0.23315896692113883,0.3168032596713655,3.026540649662155,-0.005446315414584179,-5.008725006811385,0.008093244396150112,0.01768709346652031,0.009045098908245564,5.528587341308594,-0.20478662556241906,-3.8090312354609948,4.965829931098299,-0.20478662556241906,-4.925254966704018,0.075913115378067,-0.2323191764485524,-0.30838227068572266,0.010137796891726225,-0.2323191764485524,-0.317426607318712,11.363168319979025,12.678835975476773,318.636831680021,413.3211640245232,0.3934903120858495,0.0,0.3934903120858495,0.39349031208585006,0.39349031208584956
1790147798.494456,True,True,True,True,,MAPPED_EXACT,0,CLOCK_REFERENCE_READY,0,265.144,1790147798.5864468,0.04800000000000182,0.09953832626342773,5.277742624282837,0.05438637733459473,540,540,6.715813159942627,0.603959321975708,330.0,426.0,330.0,426.0,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,8.008967471404782,0.23922814609957357,0.3177454112394545,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-0.42,8.0,0.0,0.0,0.008967471404782046,0.23922814609957357,0.3177454112394545,0.0,0.0,0.0,0.008967471404782046,0.23922814609957357,0.3177454112394545,3.0265383035960602,-0.0016113171909874174,-5.007617285200838,0.0012688242131844163,0.018193645402789116,0.008935753256082535,5.527742624282837,-0.2047553360595894,-3.808449250708363,4.9651246749650255,-0.2047553360595894,-4.924510072824074,0.07482065657902659,-0.23820711578097672,-0.3097287638140136,0.008789258741759731,-0.23820711578097672,-0.318516540725037,11.656160912781957,12.782187273603029,318.34383908721804,413.21781272639697,0.39783497557827235,0.0,0.39783497557827235,0.3978349755782733,0.3978349755782734
1790147798.5944571,True,True,True,True,,MAPPED_EXACT,0,CLOCK_REFERENCE_READY,0,265.224,1790147798.6664674,0.04800000000000182,0.08954000473022461,5.279511451721191,0.054383277893066406,543,543,6.717962265014648,0.603959321975708,330.0,426.0,330.0,426.0,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,8.006962821428873,0.2443368141842707,0.3225881179489765,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-0.42,8.0,0.0,0.0,0.006962821428873056,0.2443368141842707,0.3225881179489765,0.0,0.0,0.0,0.006962821428873056,0.2443368141842707,0.3225881179489765,3.0251603034866053,0.0017516394608679436,-5.006387565528494,-0.004622664302587509,0.017116982489824295,0.008592183701694012,5.529511451721191,-0.20482085590759766,-3.809667919881316,4.96660147294774,-0.20482085590759766,-4.926069871778437,0.07397113605084993,-0.24310277455588825,-0.3150259759518379,0.006856947491986176,-0.24310277455588825,-0.32352136987246105,11.894386157920735,13.067149212367553,318.10561384207926,412.93285078763245,0.40473701769152765,0.0,0.40473701769152765,0.4047370176915281,0.4047370176915285
1790147798.6944525,True,True,True,True,,MAPPED_EXACT,0,CLOCK_REFERENCE_READY,0,265.324,1790147798.7664678,0.04800000000000182,0.07972240447998047,5.282505750656128,0.0542454719543457,540,540,6.72160005569458,0.603959321975708,330.0,426.0,330.0,426.0,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,8.003592169824586,0.24723935659134716,0.3298901093334053,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-0.42,8.0,0.0,0.0,0.003592169824585767,0.24723935659134716,0.3298901093334053,0.0,0.0,0.0,0.003592169824585767,0.24723935659134716,0.3298901093334053,3.0226115524404085,0.004125145509045291,-5.005074689926958,-0.008833606727421284,0.015167100355029106,0.00785199087113142,5.532505750656128,-0.20493176893780868,-3.8117309022432413,4.9691014198226435,-0.20493176893780868,-4.928710324004862,0.07232072746088214,-0.24581019936785237,-0.32297793366424354,0.0035892956747858307,-0.24581019936785237,-0.33095641738913884,12.021154151661449,13.505423462095848,317.97884584833855,412.49457653790415,0.4122713758772953,0.0,0.4122713758772953,0.4122713758772964,0.41227137587729545
1790147798.8424518,True,True,True,True,,MAPPED_EXACT,0,CLOCK_REFERENCE_READY,0,265.524,1790147798.9664621,0.0,0.14174747467041016,5.2907373905181885,0.05602240562438965,544,544,6.719388008117676,0.6013199687004089,329.0,425.0,329.0,425.0,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,8.003241328013576,0.2279276395047274,0.3251261565208133,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-0.42,8.0,0.0,0.0,0.00324132801357635,0.2279276395047274,0.3251261565208133,0.0,0.0,0.0,0.00324132801357635,0.2279276395047274,0.3251261565208133,3.017575512861903,0.007869109900695158,-5.003809122323091,-0.017377212643623352,0.0110855121165514,0.004845430608838797,5.5407373905181885,-0.1847130123762962,-3.7968785877349776,4.980241154702712,-0.1847130123762962,-4.915894027820987,0.0711543679006228,-0.22639059519909704,-0.31835968187813357,0.0034086147379763787,-0.22639059519909704,-0.32619658560820586,11.057125982394837,13.306942561576648,317.94287401760516,411.69305743842335,0.3970749711471184,0.0,0.3970749711471184,0.39707497114711854,0.3970749711471185
1790147798.9944534,True,True,True,True,,MAPPED_EXACT,0,CLOCK_REFERENCE_READY,0,265.624,1790147799.066467,0.04800000000000182,0.07957601547241211,5.298351049423218,0.05326724052429199,538,538,6.717627048492432,0.598930299282074,330.0,424.0,330.0,424.0,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,8.000671006459761,0.24798867809495154,0.32026534894817,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-0.42,8.0,0.0,0.0,0.0006710064597612586,0.24798867809495154,0.32026534894817,0.0,0.0,0.0,0.0006710064597612586,0.24798867809495154,0.32026534894817,3.0117316269587158,0.013323177551610674,-5.002875529111624,-0.019161757081747055,0.010270719416439533,0.004013030789792538,5.548351049423218,-0.20551870101741884,-3.7815440987205067,4.990876663003134,-0.20551870101741884,-4.90247760808811,0.06788367888734381,-0.2464725012460241,-0.31418440559660565,0.0010774892114611134,-0.2464725012460241,-0.32143253350644496,12.017386899438236,13.197632905812725,317.98261310056176,410.8023670941873,0.4050539821429282,0.0,0.4050539821429282,0.4050539821429284,0.4050539821429287
1790147799.0944536,True,True,True,True,,MAPPED_EXACT,0,CLOCK_REFERENCE_READY,0,265.744,1790147799.1864607,0.04800000000000182,0.09949254989624023,5.304170846939087,0.05391716957092285,534,534,6.713113307952881,0.5964028239250183,330.0,423.0,330.0,423.0,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,8.00194421840983,0.2482239452879985,0.31067180617662166,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-0.42,8.0,0.0,0.0,0.0019442184098306114,0.2482239452879985,0.31067180617662166,0.0,0.0,0.0,0.0019442184098306114,0.2482239452879985,0.31067180617662166,3.0083728261744715,0.017532638937022275,-5.002249484375156,-0.019955940544605255,0.009213749319314957,0.0031564864329993725,5.554170846939087,-0.20573427447608997,-3.7649372229124465,5.000022054971539,-0.20573427447608997,-4.887443640781565,0.06720003221903337,-0.246711213917825,-0.3045547746293953,0.0024108994022142838,-0.246711213917825,-0.31187119559823717,12.016134275361594,12.743368956017832,317.9838657246384,410.25663104398217,0.3976630208513343,0.0,0.3976630208513343,0.397663020851333,0.39766302085133376
1790147799.194456,True,True,True,True,,MAPPED_EXACT,0,CLOCK_REFERENCE_READY,0,265.824,1790147799.2664647,0.04800000000000182,0.08973550796508789,5.307948589324951,0.05367922782897949,534,534,6.717679500579834,0.5964028239250183,330.0,423.0,330.0,423.0,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,7.998299578885339,0.24904396203991777,0.31861153768825107,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-0.42,8.0,0.0,0.0,-0.001700421114660955,0.24904396203991777,0.31861153768825107,0.0,0.0,0.0,-0.001700421114660955,0.24904396203991777,0.31861153768825107,3.0053576062515703,0.022027024343370224,-5.001645025653956,-0.019447846338152885,0.0082912752404809,0.002843935042619705,5.557948589324951,-0.20587420735002052,-3.767497994505375,5.003184828659344,-0.20587420735002052,-4.890733891727137,0.0653227260898328,-0.2474161379651333,-0.31314101382474746,-0.0012105665149251266,-0.2474161379651333,-0.319879489201341,12.041828416457975,13.214818153449755,317.958171583542,409.78518184655024,0.40439967656834125,0.0,0.40439967656834125,0.40439967656834236,0.4043996765683422
1790147799.2944515,True,True,True,True,,MAPPED_EXACT,0,CLOCK_REFERENCE_READY,0,265.924,1790147799.3664713,0.04800000000000182,0.0796809196472168,5.31408166885376,0.054434776306152344,532,532,6.72509241104126,0.5964028239250183,330.0,423.0,330.0,423.0,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,7.9976179490915404,0.2507230810534446,0.3273378247264525,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-0.42,8.0,0.0,0.0,-0.0023820509084595543,0.2507230810534446,0.3273378247264525,0.0,0.0,0.0,-0.0023820509084595543,0.2507230810534446,0.3273378247264525,3.0023486357815354,0.02612748258155937,-5.001240298956514,-0.018554911017417908,0.007122687064111233,0.0021563766058534384,5.56408166885376,-0.20610138521363608,-3.7716553494095404,5.008319520381974,-0.20610138521363608,-4.896075539901569,0.0664736501053893,-0.2489056659749563,-0.3219394544372256,-0.0019140959469430285,-0.2489056659749563,-0.3287249529901528,12.1019676022147,13.596591763566437,317.8980323977853,409.40340823643356,0.4123321343724115,0.0,0.4123321343724115,0.41233213437241184,0.412332134372412
1790147799.3944552,True,True,True,True,,MAPPED_EXACT,0,CLOCK_REFERENCE_READY,0,266.044,1790147799.4864511,0.04800000000000182,0.09975194931030273,5.316410541534424,0.053997039794921875,530,530,6.716365337371826,0.5938667058944702,330.0,422.0,330.0,422.0,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,7.9990351632816905,0.2516606745827245,0.31107070597371417,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-0.42,8.0,0.0,0.0,-0.0009648367183094919,0.2516606745827245,0.31107070597371417,0.0,0.0,0.0,-0.0009648367183094919,0.2516606745827245,0.31107070597371417,2.9992175332665862,0.029588674587940518,-5.001275490128526,-0.01710464619100094,0.0045299408957362175,0.0013670068001374602,5.566410541534424,-0.20618764992253816,-3.752615228590195,5.014556174204088,-0.20618764992253816,-4.877935694315647,0.06434058379004526,-0.24978247242887866,-0.30588889470064595,-0.0006634427257425912,-0.24978247242887866,-0.3125816476816521,12.139052239386388,12.88065831702329,317.8609477606136,409.1193416829767,0.4001237435548032,0.0,0.4001237435548032,0.40012374355480357,0.40012374355480373
1790147799.4944572,True,True,True,True,,MAPPED_EXACT,0,CLOCK_REFERENCE_READY,0,266.124,1790147799.5664601,0.04800000000000182,0.08959174156188965,5.317561149597168,0.05296945571899414,527,527,6.7177534103393555,0.5938667058944702,330.0,422.0,330.0,422.0,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,7.995784403358439,0.25175898349082826,0.31284397970076855,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-0.42,8.0,0.0,0.0,-0.004215596641561348,0.25175898349082826,0.31284397970076855,0.0,0.0,0.0,-0.004215596641561348,0.25175898349082826,0.31284397970076855,2.9962425981818916,0.03217360251304723,-5.0018810441497,-0.015361262485384941,0.0014246954815462232,0.0010041076457127929,5.567561149597168,-0.20623027005820171,-3.753390915059271,5.015520363945956,-0.20623027005820171,-4.878933655514311,0.061424650681127346,-0.24972620934410703,-0.3084405053064847,-0.004046166300947007,-0.24972620934410703,-0.314471241234048,12.132624162738296,13.092635223199409,317.8673758372617,408.9073647768006,0.40158649461653256,0.0,0.40158649461653256,0.4015864946165333,0.4015864946165328
1790147799.5944562,True,True,True,True,,MAPPED_EXACT,0,CLOCK_REFERENCE_READY,0,266.224,1790147799.6664703,0.04800000000000182,0.07968568801879883,5.320870876312256,0.0540924072265625,529,529,6.721746921539307,0.5938667058944702,330.0,422.0,330.0,422.0,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,7.995307675858008,0.25048446781346656,0.31579774156061374,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-0.42,8.0,0.0,0.0,-0.004692324141991833,0.25048446781346656,0.31579774156061374,0.0,0.0,0.0,-0.004692324141991833,0.25048446781346656,0.31579774156061374,2.993967145379845,0.0341806211598669,-5.00294428586935,-0.013566331937909126,-0.0010057747131213546,0.0009478590218350291,5.570870876312256,-0.2063528669755828,-3.755622178955607,5.01829385793613,-0.2063528669755828,-4.881804293176944,0.06144916954858637,-0.24835298429170585,-0.31150841858868983,-0.004660039739561306,-0.24835298429170585,-0.3174772107088364,12.058055455478325,13.234349645728798,317.9419445445217,408.7656503542712,0.40310383289722423,0.0,0.40310383289722423,0.4031038328972246,0.4031038328972245
1790147799.6944828,True,True,True,True,,MAPPED_EXACT,0,CLOCK_REFERENCE_READY,0,266.344,1790147799.7865398,0.04800000000000182,0.09951663017272949,5.324312925338745,0.05527305603027344,530,530,6.725900173187256,0.5938667058944702,330.0,422.0,330.0,422.0,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,7.995948225414519,0.24848507213934995,0.3183539798099089,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-0.42,8.0,0.0,0.0,-0.004051774585480672,0.24848507213934995,0.3183539798099089,0.0,0.0,0.0,-0.004051774585480672,0.24848507213934995,0.3183539798099089,2.9924692297939153,0.0358947554904775,-5.004302311636148,-0.009760661981999874,-0.005091984756290913,0.0018016925314441323,5.574312925338745,-0.2064803652968788,-3.757942648403194,5.021178235744526,-0.2064803652968788,-4.884789698445307,0.06248584908661847,-0.24632313940131095,-0.3138963747379133,-0.004142499386820653,-0.24632313940131095,-0.3200285223359165,11.951491079487653,13.311304710261766,318.04850892051235,408.68869528973823,0.4038694150516939,0.0,0.4038694150516939,0.40386941505169444,0.4038694150516942
1790147799.794455,True,True,True,True,,MAPPED_EXACT,0,CLOCK_REFERENCE_READY,0,266.424,1790147799.8664665,0.04800000000000182,0.08960103988647461,5.325524806976318,0.0559544563293457,527,527,6.727362155914307,0.5938667058944702,330.0,422.0,330.0,422.0,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,7.9963147566674415,0.24537649786287774,0.31809946852386345,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-0.42,8.0,0.0,0.0,-0.0036852433325584855,0.24537649786287774,0.31809946852386345,0.0,0.0,0.0,-0.0036852433325584855,0.24537649786287774,0.31809946852386345,2.991745438665486,0.03702977934808694,-5.005715466030243,-0.006374024786055088,-0.008429025299847126,0.0029438494239002466,5.575524806976318,-0.20652525509165248,-3.758759642668075,5.022193771686901,-0.20652525509165248,-4.885840804283022,0.06261420454074695,-0.2432357423038452,-0.31357026908280483,-0.0039491474860327,-0.2432357423038452,-0.3197362295659767,11.797718896893173,13.288481559222305,318.2022811031068,408.7115184407777,0.4017592296351577,0.0,0.4017592296351577,0.40175922963515814,0.4017592296351584
1790147799.894464,True,True,True,True,,MAPPED_EXACT,0,CLOCK_REFERENCE_READY,0,266.524,1790147799.966465,0.04800000000000182,0.07984209060668945,5.326169490814209,0.05606389045715332,528,528,6.728140354156494,0.5938667058944702,330.0,422.0,330.0,422.0,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,7.998230769713427,0.2417289852862354,0.3161626161153928,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-0.42,8.0,0.0,0.0,-0.0017692302865732756,0.2417289852862354,0.3161626161153928,0.0,0.0,0.0,-0.0017692302865732756,0.2417289852862354,0.3161626161153928,2.9920909370080397,0.03772417639585649,-5.007343274804469,-0.0034857988357543945,-0.011084313504397869,0.00384169677272439,5.576169490814209,-0.20654913508478018,-3.759194258542999,5.022734005640902,-0.20654913508478018,-4.886399960329684,0.06386727702563277,-0.2396747483864763,-0.31124237861104254,-0.002239461009774679,-0.2396747483864763,-0.3177197383426371,11.622346039914419,13.13456565235282,318.3776539600856,408.8654343476472,0.3979884826628142,0.0,0.3979884826628142,0.3979884826628142,0.3979884826628138
1790147799.9944558,True,True,True,True,,MAPPED_EXACT,0,CLOCK_REFERENCE_READY,0,266.644,1790147800.0864518,0.04800000000000182,0.09952521324157715,5.323751449584961,0.0556488037109375,533,533,6.725888252258301,0.5940132141113281,331.0,422.0,331.0,422.0,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,7.999282326914761,0.25816167754157765,0.31099363974360644,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-0.42,8.0,0.0,0.0,-0.0007176730852389568,0.25816167754157765,0.31099363974360644,0.0,0.0,0.0,-0.0007176730852389568,0.25816167754157765,0.31099363974360644,2.993354261469483,0.03782510130526822,-5.008764720783394,0.0007650555344298482,-0.01497234869748354,0.005896395072340965,5.573751449584961,-0.227105524192618,-3.7575641275505887,5.020707728732073,-0.227105524192618,-4.884302711577745,0.06345871458956065,-0.25623088102448666,-0.3060779931958044,-0.001565356757008196,-0.25623088102448666,-0.3125832625627183,12.426951356444647,12.899828984121882,318.57304864355535,409.1001710158781,0.4041843771927792,0.0,0.4041843771927792,0.4041843771927792,0.40418437719277894
1790147800.0944557,True,True,True,True,,MAPPED_EXACT,0,CLOCK_REFERENCE_READY,0,266.724,1790147800.166471,0.04800000000000182,0.08962392807006836,5.3221516609191895,0.05527973175048828,529,529,6.723957538604736,0.5940132141113281,331.0,422.0,331.0,422.0,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,8.00195658572162,0.2530970760633393,0.3055437756123763,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-0.42,8.0,0.0,0.0,0.0019565857216203852,0.2530970760633393,0.3055437756123763,0.0,0.0,0.0,0.0019565857216203852,0.2530970760633393,0.3055437756123763,2.9947299595125343,0.036829455403769085,-5.010307941306153,0.0031469250097870827,-0.018515201285481453,0.007349197752773762,5.5721516609191895,-0.22704033993622916,-3.756485624399428,5.019367133380246,-0.22704033993622916,-4.882915160885031,0.06465648801413248,-0.2513119433557816,-0.3001346408520389,0.0008419376046244764,-0.2513119433557816,-0.3070188190042664,12.189753325700337,12.575466878692453,318.81024667429966,409.42453312130755,0.39676057888223215,0.0,0.39676057888223215,0.3967605788822317,0.39676057888223243
1790147800.2424495,True,True,True,True,,MAPPED_EXACT,0,CLOCK_REFERENCE_READY,0,266.944,1790147800.3864493,0.0,0.15151286125183105,5.320287704467773,0.05515289306640625,526,526,6.727477550506592,0.595281720161438,331.0,422.5,331.0,422.5,269.9681840122649,269.9681840122649,320.0,240.0,0.20944,0.42,8.00452787395365,0.2440777826750206,0.30695041197886314,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-0.42,8.0,0.0,0.0,0.0045278739536502854,0.2440777826750206,0.30695041197886314,0.0,0.0,0.0,0.0045278739536502854,0.2440777826750206,0.30695041197886314,2.996849543585498,0.0336096136350424,-5.0133468835791435,0.005441601388156414,-0.024967309087514877,0.010707724839448929,5.570287704467773,-0.22696439202021604,-3.765545594880857,5.015660230917416,-0.22696439202021604,-4.891389609121242,0.06711815335151883,-0.2425071169902568,-0.30082964074679186,0.0031053104613532057,-0.2425071169902568,-0.30821044159486366,11.76247718624495,12.531936038356775,319.23752281375505,409.9680639616432,0.3921900318112235,0.0,0.3921900318112235,0.3921900318112228,0.3921900318112233
